case_id,map_size,structure_type,seed,obstacle_rate,grid_sha256,start,goal,optimal_cost,algorithm,path_found,path_cost,path_cost_gap,optimal,expanded_nodes,unet_call_count,unet_scored_node_count,cache_hit_count,cache_hit_rate,cached_region_count,patch_extraction_seconds,cache_lookup_seconds,unet_inference_seconds,full_map_inference_seconds,astar_search_seconds,total_runtime_seconds,status,failure_reason
size1500_bottleneck_seed1520480812,1500,bottleneck,1520480812,0.4,aecd7df7f7e28e9b70af66ad0439bd89641a8cc7ac158010628b69fd9c29e7a7,"0,549","1283,1390",2140,region_cache_patch_64,True,2140,0,True,339085,245,347700,347455,0.9992953695714697,245,1.8625138319998769,0.11319263601762941,0.4169548159241677,0.0,1.3674725290583645,3.7601338130000386,completed,
size1500_bottleneck_seed1520480813,1500,bottleneck,1520480813,0.1,fa0f3791f05c467d311cbf293530c138d4f28f42a7bc29b4600ad3babbf032f4,"1331,537","596,620",818,manhattan_astar,True,818,0,True,60026,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08477754499995171,0.08477754499995171,completed,
size1500_bottleneck_seed1520480813,1500,bottleneck,1520480813,0.1,fa0f3791f05c467d311cbf293530c138d4f28f42a7bc29b4600ad3babbf032f4,"1331,537","596,620",818,full_map_unet_tiebreak,True,818,0,True,23111,1,0,0,0.0,0,0.0,0.0,0.0,0.07301734161376953,0.1142890250000619,0.18730636661383143,completed,
size1500_bottleneck_seed1520480813,1500,bottleneck,1520480813,0.1,fa0f3791f05c467d311cbf293530c138d4f28f42a7bc29b4600ad3babbf032f4,"1331,537","596,620",818,region_cache_patch_32,True,818,0,True,21451,124,23677,23553,0.9947628500232293,124,0.2392432869980894,0.003898354006196314,0.08150806403160094,0.0,0.10315029696425337,0.42780000200014,completed,
size1500_bottleneck_seed1520480813,1500,bottleneck,1520480813,0.1,fa0f3791f05c467d311cbf293530c138d4f28f42a7bc29b4600ad3babbf032f4,"1331,537","596,620",818,region_cache_patch_64,True,818,0,True,3670,24,4962,4938,0.9951632406287787,24,0.16368391000105476,0.0008845230051974795,0.018188287973403928,0.0,0.024427779020383244,0.2071845000000394,completed,
size1500_bottleneck_seed1520480814,1500,bottleneck,1520480814,0.2,4a6ba2e4a85b6487d5d5203652774c6af9e7cb32392a489077567dc94a282391,"1294,1328","892,1340",414,manhattan_astar,True,414,0,True,4497,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.005874661999996533,0.005874661999996533,completed,
size1500_bottleneck_seed1520480814,1500,bottleneck,1520480814,0.2,4a6ba2e4a85b6487d5d5203652774c6af9e7cb32392a489077567dc94a282391,"1294,1328","892,1340",414,full_map_unet_tiebreak,True,414,0,True,4027,1,0,0,0.0,0,0.0,0.0,0.0,0.07112397003173829,0.02659148200018535,0.09771545203192364,completed,
size1500_bottleneck_seed1520480814,1500,bottleneck,1520480814,0.2,4a6ba2e4a85b6487d5d5203652774c6af9e7cb32392a489077567dc94a282391,"1294,1328","892,1340",414,region_cache_patch_32,True,414,0,True,3908,24,4203,4179,0.9942897930049964,24,0.04814122099969609,0.0006084110011670418,0.01409523203969002,0.0,0.022879766959395052,0.0857246309999482,completed,
size1500_bottleneck_seed1520480814,1500,bottleneck,1520480814,0.2,4a6ba2e4a85b6487d5d5203652774c6af9e7cb32392a489077567dc94a282391,"1294,1328","892,1340",414,region_cache_patch_64,True,414,0,True,3809,13,3847,3834,0.996620743436444,13,0.08688343499920848,0.0007780490029745124,0.008544255912303922,0.0,0.016722102085603187,0.1129278420000901,completed,
size1500_bottleneck_seed1520480815,1500,bottleneck,1520480815,0.3,7f8b8c8c7ad95d3189ffa73f7a7c67d89c12e920ff31b9c4e6d4653051d8d016,"1229,1253","269,1455",1162,manhattan_astar,True,1162,0,True,180097,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.28339506699990125,0.28339506699990125,completed,
size1500_bottleneck_seed1520480815,1500,bottleneck,1520480815,0.3,7f8b8c8c7ad95d3189ffa73f7a7c67d89c12e920ff31b9c4e6d4653051d8d016,"1229,1253","269,1455",1162,full_map_unet_tiebreak,True,1162,0,True,89129,1,0,0,0.0,0,0.0,0.0,0.0,0.16713011169433595,0.4565612530000181,0.623691364694354,completed,
size1500_bottleneck_seed1520480815,1500,bottleneck,1520480815,0.3,7f8b8c8c7ad95d3189ffa73f7a7c67d89c12e920ff31b9c4e6d4653051d8d016,"1229,1253","269,1455",1162,region_cache_patch_32,True,1162,0,True,70816,374,78731,78357,0.9952496475340082,374,0.7987634689948209,0.01581403602199316,0.23895785598456867,0.0,0.48742392799867407,1.5409592890000567,completed,
size1500_bottleneck_seed1520480815,1500,bottleneck,1520480815,0.3,7f8b8c8c7ad95d3189ffa73f7a7c67d89c12e920ff31b9c4e6d4653051d8d016,"1229,1253","269,1455",1162,region_cache_patch_64,True,1162,0,True,66441,82,71907,71825,0.9988596381437134,82,0.5741714030014009,0.019467090015950816,0.08089801630377773,0.0,0.24912376967903033,0.9236602790001598,completed,
size1500_bottleneck_seed1520480816,1500,bottleneck,1520480816,0.4,ba567f1f249bfea160cc8ab86ad5d6fbc609128a27f1a7a04a186531af8bd793,"1245,433","1125,971",1578,manhattan_astar,True,1578,0,True,537115,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.9894045900000492,0.9894045900000492,completed,
size1500_bottleneck_seed1520480816,1500,bottleneck,1520480816,0.4,ba567f1f249bfea160cc8ab86ad5d6fbc609128a27f1a7a04a186531af8bd793,"1245,433","1125,971",1578,full_map_unet_tiebreak,True,1578,0,True,501469,1,0,0,0.0,0,0.0,0.0,0.0,0.1862072296142578,2.0216733550000754,2.2078805846143332,completed,
size1500_bottleneck_seed1520480816,1500,bottleneck,1520480816,0.4,ba567f1f249bfea160cc8ab86ad5d6fbc609128a27f1a7a04a186531af8bd793,"1245,433","1125,971",1578,region_cache_patch_32,True,1578,0,True,490228,1693,491848,490155,0.996557879670142,1693,3.833899338999572,0.16390433199308063,1.7552816651165495,0.0,2.721852989890599,8.474938325999801,completed,
size1500_bottleneck_seed1520480816,1500,bottleneck,1520480816,0.4,ba567f1f249bfea160cc8ab86ad5d6fbc609128a27f1a7a04a186531af8bd793,"1245,433","1125,971",1578,region_cache_patch_64,True,1578,0,True,500662,444,502486,502042,0.9991163932925494,444,3.2872253039990937,0.1583920360594675,0.7453414387404913,0.0,1.8472871902008925,6.038245968999945,completed,
size1500_bottleneck_seed1520480817,1500,bottleneck,1520480817,0.1,b9835fb5df31651c2ba2a521957f5d06606c1cb3c38afec598bfebdc97d701a3,"1464,1422","1482,697",2765,manhattan_astar,True,2765,0,True,826820,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.319546138000078,1.319546138000078,completed,
size1500_bottleneck_seed1520480817,1500,bottleneck,1520480817,0.1,b9835fb5df31651c2ba2a521957f5d06606c1cb3c38afec598bfebdc97d701a3,"1464,1422","1482,697",2765,full_map_unet_tiebreak,True,2765,0,True,797845,1,0,0,0.0,0,0.0,0.0,0.0,0.27731866455078125,2.9741815620000125,3.2515002265507937,completed,
size1500_bottleneck_seed1520480817,1500,bottleneck,1520480817,0.1,b9835fb5df31651c2ba2a521957f5d06606c1cb3c38afec598bfebdc97d701a3,"1464,1422","1482,697",2765,region_cache_patch_32,True,2765,0,True,798088,2527,798745,796218,0.9968362869251137,2527,5.5623765199927675,0.21767337204346404,2.4061167342066723,0.0,3.954245971757108,12.140412598000012,completed,
size1500_bottleneck_seed1520480817,1500,bottleneck,1520480817,0.1,b9835fb5df31651c2ba2a521957f5d06606c1cb3c38afec598bfebdc97d701a3,"1464,1422","1482,697",2765,region_cache_patch_64,True,2765,0,True,795851,660,796291,795631,0.9991711572779298,660,5.060936963995346,0.22350158517542695,1.2301463041901601,0.0,2.7634980786390284,9.278082931999961,completed,
size1500_bottleneck_seed1520480818,1500,bottleneck,1520480818,0.2,7ac8e4e11457304ebe307fb9b71ad4084c803dc8f8197e99492c65163cb5f976,"128,857","557,695",1701,manhattan_astar,True,1701,0,True,592004,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.9806300499999452,0.9806300499999452,completed,
size1500_bottleneck_seed1520480818,1500,bottleneck,1520480818,0.2,7ac8e4e11457304ebe307fb9b71ad4084c803dc8f8197e99492c65163cb5f976,"128,857","557,695",1701,full_map_unet_tiebreak,True,1701,0,True,582228,1,0,0,0.0,0,0.0,0.0,0.0,0.07366831970214843,2.4854273349999403,2.5590956547020887,completed,
size1500_bottleneck_seed1520480818,1500,bottleneck,1520480818,0.2,7ac8e4e11457304ebe307fb9b71ad4084c803dc8f8197e99492c65163cb5f976,"128,857","557,695",1701,region_cache_patch_32,True,1701,0,True,575864,2028,576699,574671,0.99648343416583,2028,4.5437940309996065,0.20993676204943768,1.9882495362460595,0.0,3.08687863070483,9.828858959999934,completed,
size1500_bottleneck_seed1520480818,1500,bottleneck,1520480818,0.2,7ac8e4e11457304ebe307fb9b71ad4084c803dc8f8197e99492c65163cb5f976,"128,857","557,695",1701,region_cache_patch_64,True,1701,0,True,574758,517,575351,574834,0.9991014180908697,517,3.896690620001891,0.21404024789671894,0.8477621103823177,0.0,2.1799303597190107,7.138423337999939,completed,
size1500_bottleneck_seed1520480819,1500,bottleneck,1520480819,0.3,37d99794785cae79124727cbdab9f33aff4da7fb3a3b7748220e41c9e3796de3,"444,227","56,316",477,manhattan_astar,True,477,0,True,30629,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.043440387000146075,0.043440387000146075,completed,
size1500_bottleneck_seed1520480819,1500,bottleneck,1520480819,0.3,37d99794785cae79124727cbdab9f33aff4da7fb3a3b7748220e41c9e3796de3,"444,227","56,316",477,full_map_unet_tiebreak,True,477,0,True,12935,1,0,0,0.0,0,0.0,0.0,0.0,0.41675979614257813,0.05719664299999749,0.4739564391425756,completed,
size1500_bottleneck_seed1520480819,1500,bottleneck,1520480819,0.3,37d99794785cae79124727cbdab9f33aff4da7fb3a3b7748220e41c9e3796de3,"444,227","56,316",477,region_cache_patch_32,True,477,0,True,9434,62,10770,10708,0.9942432683379758,62,0.13165547999960836,0.0015173800034062879,0.027475007981061932,0.0,0.06085963801600337,0.22150750600007996,completed,
size1500_bottleneck_seed1520480819,1500,bottleneck,1520480819,0.3,37d99794785cae79124727cbdab9f33aff4da7fb3a3b7748220e41c9e3796de3,"444,227","56,316",477,region_cache_patch_64,True,477,0,True,3286,14,4153,4139,0.9966289429328197,14,0.09449357599942232,0.000982302010697822,0.005965823963284492,0.0,0.017148932026524562,0.1185906339999292,completed,
size1500_bottleneck_seed1520480820,1500,bottleneck,1520480820,0.4,5dcc4bb26a1b1a232b5fbcf2fe07c7a3122b04d8c5a44970abf4bc1707c6b16b,"912,45","238,338",967,manhattan_astar,True,967,0,True,180772,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2597912430001088,0.2597912430001088,completed,
size1500_bottleneck_seed1520480820,1500,bottleneck,1520480820,0.4,5dcc4bb26a1b1a232b5fbcf2fe07c7a3122b04d8c5a44970abf4bc1707c6b16b,"912,45","238,338",967,full_map_unet_tiebreak,True,967,0,True,60324,1,0,0,0.0,0,0.0,0.0,0.0,0.05617049789428711,0.29007191999994575,0.3462424178942329,completed,
size1500_bottleneck_seed1520480820,1500,bottleneck,1520480820,0.4,5dcc4bb26a1b1a232b5fbcf2fe07c7a3122b04d8c5a44970abf4bc1707c6b16b,"912,45","238,338",967,region_cache_patch_32,True,967,0,True,46728,347,55377,55030,0.9937338606280586,347,0.6447047949970965,0.008897203006426935,0.1498518400937318,0.0,0.2568054909027634,1.0602593290000186,completed,
size1500_bottleneck_seed1520480820,1500,bottleneck,1520480820,0.4,5dcc4bb26a1b1a232b5fbcf2fe07c7a3122b04d8c5a44970abf4bc1707c6b16b,"912,45","238,338",967,region_cache_patch_64,True,967,0,True,68980,91,75476,75385,0.9987943187238327,91,0.6004853920012465,0.015764386010914677,0.05522438406944275,0.0,0.22571485991818918,0.8971890219997931,completed,
size1500_bottleneck_seed1520480821,1500,bottleneck,1520480821,0.1,2bb0891baaef0cf0d589df7a57cfb697c66b47d0e3cc227381963c5b66a39246,"1049,1220","1040,885",344,manhattan_astar,True,344,0,True,3080,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0036867230001007556,0.0036867230001007556,completed,
size1500_bottleneck_seed1520480821,1500,bottleneck,1520480821,0.1,2bb0891baaef0cf0d589df7a57cfb697c66b47d0e3cc227381963c5b66a39246,"1049,1220","1040,885",344,full_map_unet_tiebreak,True,344,0,True,2136,1,0,0,0.0,0,0.0,0.0,0.0,0.08416255950927734,0.00941683699988971,0.09357939650916705,completed,
size1500_bottleneck_seed1520480821,1500,bottleneck,1520480821,0.1,2bb0891baaef0cf0d589df7a57cfb697c66b47d0e3cc227381963c5b66a39246,"1049,1220","1040,885",344,region_cache_patch_32,True,344,0,True,359,20,372,352,0.946236559139785,20,0.041360263999422386,4.401599903758324e-05,0.009411679953336716,0.0,0.0095717280484223,0.060387688000218986,completed,
size1500_bottleneck_seed1520480821,1500,bottleneck,1520480821,0.1,2bb0891baaef0cf0d589df7a57cfb697c66b47d0e3cc227381963c5b66a39246,"1049,1220","1040,885",344,region_cache_patch_64,True,344,0,True,1010,11,1060,1049,0.9896226415094339,11,0.07157678199973816,0.00010659900067366834,0.00545196795463562,0.0,0.007097167044881644,0.08423251599992909,completed,
size1500_bottleneck_seed1520480822,1500,bottleneck,1520480822,0.2,5693d2f3dde267b083ab6bd349382abbbc546ddbb155561fc4614c973b8c736c,"930,173","1209,321",427,manhattan_astar,True,427,0,True,40377,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05507225499991364,0.05507225499991364,completed,
size1500_bottleneck_seed1520480822,1500,bottleneck,1520480822,0.2,5693d2f3dde267b083ab6bd349382abbbc546ddbb155561fc4614c973b8c736c,"930,173","1209,321",427,full_map_unet_tiebreak,True,427,0,True,9195,1,0,0,0.0,0,0.0,0.0,0.0,0.07291596984863281,0.04229068799986635,0.11520665784849916,completed,
size1500_bottleneck_seed1520480822,1500,bottleneck,1520480822,0.2,5693d2f3dde267b083ab6bd349382abbbc546ddbb155561fc4614c973b8c736c,"930,173","1209,321",427,region_cache_patch_32,True,427,0,True,5629,45,6721,6676,0.9933045677726529,45,0.08368386300116981,0.0009215480083639704,0.021312416046857838,0.0,0.032308724943713965,0.13822655200010558,completed,
size1500_bottleneck_seed1520480822,1500,bottleneck,1520480822,0.2,5693d2f3dde267b083ab6bd349382abbbc546ddbb155561fc4614c973b8c736c,"930,173","1209,321",427,region_cache_patch_64,True,427,0,True,3252,10,3956,3946,0.9974721941354904,10,0.06346160399971268,0.0005017180019422085,0.005254080027341842,0.0,0.010884327971027234,0.08010173000002396,completed,
size1500_bottleneck_seed1520480823,1500,bottleneck,1520480823,0.3,6f10b8eb660ee487377befddcdd3e7046e0445fac454bb42ae4387cbe729e0ec,"1478,643","195,1311",2905,manhattan_astar,True,2905,0,True,1402804,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.563027494999915,2.563027494999915,completed,
size1500_bottleneck_seed1520480823,1500,bottleneck,1520480823,0.3,6f10b8eb660ee487377befddcdd3e7046e0445fac454bb42ae4387cbe729e0ec,"1478,643","195,1311",2905,full_map_unet_tiebreak,True,2905,0,True,986115,1,0,0,0.0,0,0.0,0.0,0.0,0.34031716918945315,4.462986602000001,4.803303771189454,completed,
size1500_bottleneck_seed1520480823,1500,bottleneck,1520480823,0.3,6f10b8eb660ee487377befddcdd3e7046e0445fac454bb42ae4387cbe729e0ec,"1478,643","195,1311",2905,region_cache_patch_32,True,2905,0,True,906010,3526,922949,919423,0.9961796372280591,3526,7.446475332002137,0.34223851719025333,2.7906930224895548,0.0,4.781318955317952,15.360725826999897,completed,
size1500_bottleneck_seed1520480823,1500,bottleneck,1520480823,0.3,6f10b8eb660ee487377befddcdd3e7046e0445fac454bb42ae4387cbe729e0ec,"1478,643","195,1311",2905,region_cache_patch_64,True,2905,0,True,907840,900,918014,917114,0.9990196227944236,900,6.6287543299959,0.35856647396462904,1.5258689284920717,0.0,3.682523131547315,12.195712863999915,completed,
size1500_bottleneck_seed1520480824,1500,bottleneck,1520480824,0.4,a5a3d9145fb8084bc93c9fcc032a95363b2d9c7dc580cf93ae2d1b6ed96b31f8,"1253,1080","1262,65",2194,manhattan_astar,True,2194,0,True,525032,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.8525978590000705,0.8525978590000705,completed,
size1500_bottleneck_seed1520480824,1500,bottleneck,1520480824,0.4,a5a3d9145fb8084bc93c9fcc032a95363b2d9c7dc580cf93ae2d1b6ed96b31f8,"1253,1080","1262,65",2194,full_map_unet_tiebreak,True,2194,0,True,524679,1,0,0,0.0,0,0.0,0.0,0.0,0.10882466888427735,1.9480626310000846,2.056887299884362,completed,
size1500_bottleneck_seed1520480824,1500,bottleneck,1520480824,0.4,a5a3d9145fb8084bc93c9fcc032a95363b2d9c7dc580cf93ae2d1b6ed96b31f8,"1253,1080","1262,65",2194,region_cache_patch_32,True,2194,0,True,524573,1799,524622,522823,0.9965708643556694,1799,3.665000949012665,0.16247547292800846,1.1128705928921718,0.0,2.348780742167115,7.28912775699996,completed,
size1500_bottleneck_seed1520480824,1500,bottleneck,1520480824,0.4,a5a3d9145fb8084bc93c9fcc032a95363b2d9c7dc580cf93ae2d1b6ed96b31f8,"1253,1080","1262,65",2194,region_cache_patch_64,True,2194,0,True,524471,482,524628,524146,0.9990812537645722,482,3.455368100001351,0.1603280679676118,0.8166385270655159,0.0,1.8023651309655175,6.234699825999996,completed,
size1500_bottleneck_seed1520480825,1500,bottleneck,1520480825,0.1,3f5bd7d7946ade8fbd7dc5698cdf31113a54e8ac761272a34cbd034d72cc0e0b,"170,1038","1270,536",1862,manhattan_astar,True,1862,0,True,803486,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.3653849870001977,1.3653849870001977,completed,
size1500_bottleneck_seed1520480825,1500,bottleneck,1520480825,0.1,3f5bd7d7946ade8fbd7dc5698cdf31113a54e8ac761272a34cbd034d72cc0e0b,"170,1038","1270,536",1862,full_map_unet_tiebreak,True,1862,0,True,633369,1,0,0,0.0,0,0.0,0.0,0.0,0.10550886535644531,3.456735232000028,3.5622440973564733,completed,
size1500_bottleneck_seed1520480825,1500,bottleneck,1520480825,0.1,3f5bd7d7946ade8fbd7dc5698cdf31113a54e8ac761272a34cbd034d72cc0e0b,"170,1038","1270,536",1862,region_cache_patch_32,True,1862,0,True,597915,2278,608050,605772,0.9962535975659896,2278,4.671887833003439,0.1841751809474772,1.7783027849793394,0.0,3.2049382730697493,9.839304072000004,completed,
size1500_bottleneck_seed1520480825,1500,bottleneck,1520480825,0.1,3f5bd7d7946ade8fbd7dc5698cdf31113a54e8ac761272a34cbd034d72cc0e0b,"170,1038","1270,536",1862,region_cache_patch_64,True,1862,0,True,666526,522,675775,675253,0.9992275535496282,522,3.832843753000134,0.2237201490092957,0.886667938888073,0.0,2.5955219101025557,7.538753751000058,completed,
size1500_bottleneck_seed1520480826,1500,bottleneck,1520480826,0.2,6fa342f97d3b38c74f355d31133ce40edd8df17d0bf8206b2f95b35ea8265f29,"1296,1072","390,399",2047,manhattan_astar,True,2047,0,True,764906,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.3213054860000284,1.3213054860000284,completed,
size1500_bottleneck_seed1520480826,1500,bottleneck,1520480826,0.2,6fa342f97d3b38c74f355d31133ce40edd8df17d0bf8206b2f95b35ea8265f29,"1296,1072","390,399",2047,full_map_unet_tiebreak,True,2047,0,True,714233,1,0,0,0.0,0,0.0,0.0,0.0,0.067736572265625,3.655246588999944,3.722983161265569,completed,
size1500_bottleneck_seed1520480826,1500,bottleneck,1520480826,0.2,6fa342f97d3b38c74f355d31133ce40edd8df17d0bf8206b2f95b35ea8265f29,"1296,1072","390,399",2047,region_cache_patch_32,True,2047,0,True,687205,2370,689265,686895,0.9965615546995713,2370,5.008357646003105,0.2314357389484485,1.937127967923879,0.0,3.6958962161246296,10.872817569000063,completed,
size1500_bottleneck_seed1520480826,1500,bottleneck,1520480826,0.2,6fa342f97d3b38c74f355d31133ce40edd8df17d0bf8206b2f95b35ea8265f29,"1296,1072","390,399",2047,region_cache_patch_64,True,2047,0,True,694364,629,696488,695859,0.9990968975775606,629,4.570006143995215,0.24646553693992246,1.125894272178412,0.0,2.802166577886455,8.744532531000004,completed,
size1500_bottleneck_seed1520480827,1500,bottleneck,1520480827,0.3,ac6c753633e47fdd756ab36c381ab0a8cc0a07258f0bc514ff0314ce444c6a49,"992,374","796,985",2029,manhattan_astar,True,2029,0,True,889654,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.5587179690000994,1.5587179690000994,completed,
size1500_bottleneck_seed1520480827,1500,bottleneck,1520480827,0.3,ac6c753633e47fdd756ab36c381ab0a8cc0a07258f0bc514ff0314ce444c6a49,"992,374","796,985",2029,full_map_unet_tiebreak,True,2029,0,True,866306,1,0,0,0.0,0,0.0,0.0,0.0,0.3087247314453125,3.568530909999936,3.8772556414452484,completed,
size1500_bottleneck_seed1520480827,1500,bottleneck,1520480827,0.3,ac6c753633e47fdd756ab36c381ab0a8cc0a07258f0bc514ff0314ce444c6a49,"992,374","796,985",2029,region_cache_patch_32,True,2029,0,True,857350,2874,858812,855938,0.9966535167184436,2874,6.1119812599940815,0.28734688992540214,2.5883325722813604,0.0,4.269344708799308,13.257005431000152,completed,
size1500_bottleneck_seed1520480827,1500,bottleneck,1520480827,0.3,ac6c753633e47fdd756ab36c381ab0a8cc0a07258f0bc514ff0314ce444c6a49,"992,374","796,985",2029,region_cache_patch_64,True,2029,0,True,872130,758,873740,872982,0.9991324650353652,758,5.501808526009427,0.2896724099355197,1.2444638376235972,0.0,3.236998691431482,10.272943465000026,completed,
size1500_bottleneck_seed1520480828,1500,bottleneck,1520480828,0.4,29aacbbe0be6a02e7deb00b7c3a194bb9d2783ce755e256c76c843510a092a7e,"563,248","322,160",329,manhattan_astar,True,329,0,True,19149,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.02777473200012537,0.02777473200012537,completed,
size1500_bottleneck_seed1520480828,1500,bottleneck,1520480828,0.4,29aacbbe0be6a02e7deb00b7c3a194bb9d2783ce755e256c76c843510a092a7e,"563,248","322,160",329,full_map_unet_tiebreak,True,329,0,True,9570,1,0,0,0.0,0,0.0,0.0,0.0,0.07311756896972656,0.042456270000002405,0.11557383896972896,completed,
size1500_bottleneck_seed1520480828,1500,bottleneck,1520480828,0.4,29aacbbe0be6a02e7deb00b7c3a194bb9d2783ce755e256c76c843510a092a7e,"563,248","322,160",329,region_cache_patch_32,True,329,0,True,4225,47,5123,5076,0.9908256880733946,47,0.08827816799930588,0.0006306619873157615,0.023607583820819854,0.0,0.03324079519239785,0.14575720899983935,completed,
size1500_bottleneck_seed1520480828,1500,bottleneck,1520480828,0.4,29aacbbe0be6a02e7deb00b7c3a194bb9d2783ce755e256c76c843510a092a7e,"563,248","322,160",329,region_cache_patch_64,True,329,0,True,6841,14,7612,7598,0.9981607987388335,14,0.08983707300035348,0.0012351100174328167,0.005928064018487929,0.0,0.023786561963763234,0.12078680900003747,completed,
size1500_bottleneck_seed1520480829,1500,bottleneck,1520480829,0.1,746f3b3bc9ed7cb168754cad9162a76b8ef378454196d0fd8ec9c9f69cd84db5,"550,595","636,370",311,manhattan_astar,True,311,0,True,19311,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.028117727999870112,0.028117727999870112,completed,
size1500_bottleneck_seed1520480829,1500,bottleneck,1520480829,0.1,746f3b3bc9ed7cb168754cad9162a76b8ef378454196d0fd8ec9c9f69cd84db5,"550,595","636,370",311,full_map_unet_tiebreak,True,311,0,True,6252,1,0,0,0.0,0,0.0,0.0,0.0,0.07341567993164062,0.029856074999997873,0.1032717549316385,completed,
size1500_bottleneck_seed1520480829,1500,bottleneck,1520480829,0.1,746f3b3bc9ed7cb168754cad9162a76b8ef378454196d0fd8ec9c9f69cd84db5,"550,595","636,370",311,region_cache_patch_32,True,311,0,True,564,19,737,718,0.9742198100407056,19,0.036620352999307215,9.339499501948012e-05,0.00855072006583214,0.0,0.00861822593970828,0.053882693999867115,completed,
size1500_bottleneck_seed1520480829,1500,bottleneck,1520480829,0.1,746f3b3bc9ed7cb168754cad9162a76b8ef378454196d0fd8ec9c9f69cd84db5,"550,595","636,370",311,region_cache_patch_64,True,311,0,True,5047,12,6057,6045,0.9980188211986132,12,0.07808196099927045,0.0008023439897897333,0.007845823854207993,0.0,0.017719426156705596,0.10444955499997377,completed,
size1500_bottleneck_seed1520480830,1500,bottleneck,1520480830,0.2,20b684a8c98689ea7d0757ac4339440a189f35854c06083a3919241d47939ca8,"1128,49","1244,1211",2124,manhattan_astar,True,2124,0,True,827902,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.3355084580000494,1.3355084580000494,completed,
size1500_bottleneck_seed1520480830,1500,bottleneck,1520480830,0.2,20b684a8c98689ea7d0757ac4339440a189f35854c06083a3919241d47939ca8,"1128,49","1244,1211",2124,full_map_unet_tiebreak,True,2124,0,True,654517,1,0,0,0.0,0,0.0,0.0,0.0,0.25032089233398436,2.694254686000022,2.9445755783340064,completed,
size1500_bottleneck_seed1520480830,1500,bottleneck,1520480830,0.2,20b684a8c98689ea7d0757ac4339440a189f35854c06083a3919241d47939ca8,"1128,49","1244,1211",2124,region_cache_patch_32,True,2124,0,True,588305,1780,590233,588453,0.9969842418163675,1780,3.882811036001385,0.16541892200325492,1.5739446090012794,0.0,2.9419282149940438,8.564102781999964,completed,
size1500_bottleneck_seed1520480830,1500,bottleneck,1520480830,0.2,20b684a8c98689ea7d0757ac4339440a189f35854c06083a3919241d47939ca8,"1128,49","1244,1211",2124,region_cache_patch_64,True,2124,0,True,630723,512,636715,636203,0.9991958725646483,512,3.837898354997151,0.18577207383282257,0.6913829119503501,0.0,2.3750559932197666,7.09010933400009,completed,
size1500_bottleneck_seed1520480831,1500,bottleneck,1520480831,0.3,2597d090b5d7e99fcdfbc23a496104916dbd46c93d8209d90f6db1311e0aa0d7,"98,1232","1071,1341",1082,manhattan_astar,True,1082,0,True,93581,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14290834899998117,0.14290834899998117,completed,
size1500_bottleneck_seed1520480831,1500,bottleneck,1520480831,0.3,2597d090b5d7e99fcdfbc23a496104916dbd46c93d8209d90f6db1311e0aa0d7,"98,1232","1071,1341",1082,full_map_unet_tiebreak,True,1082,0,True,50823,1,0,0,0.0,0,0.0,0.0,0.0,0.09922758483886719,0.2720689239999956,0.3712965088388628,completed,
size1500_bottleneck_seed1520480831,1500,bottleneck,1520480831,0.3,2597d090b5d7e99fcdfbc23a496104916dbd46c93d8209d90f6db1311e0aa0d7,"98,1232","1071,1341",1082,region_cache_patch_32,True,1082,0,True,45979,204,48313,48109,0.9957775339970608,204,0.4260574340005405,0.009751274978043512,0.08894755214452739,0.0,0.24007462287693676,0.7648308840000482,completed,
size1500_bottleneck_seed1520480831,1500,bottleneck,1520480831,0.3,2597d090b5d7e99fcdfbc23a496104916dbd46c93d8209d90f6db1311e0aa0d7,"98,1232","1071,1341",1082,region_cache_patch_64,True,1082,0,True,41937,45,43749,43704,0.9989714050606872,45,0.30652772199960054,0.011329524992561346,0.021788639992475514,0.0,0.13306043501538442,0.47270632200002183,completed,
size1500_bottleneck_seed1520480832,1500,bottleneck,1520480832,0.4,c302e6999a6417d03fc8709e8f6f75762a2983f9a295c52bac3b00fc5bbc4ecb,"99,559","1452,38",1874,manhattan_astar,True,1874,0,True,644765,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.1489002640000763,1.1489002640000763,completed,
