seed,map_size,obstacle_rate,start_goal_mode,start_row,start_col,goal_row,goal_col,heuristic,path_found,optimal,optimal_cost,path_length,expanded_nodes,runtime_seconds,skip_reason,mae,mse,rmse,underestimate_rate,overestimate_rate,large_underestimate_rate,large_overestimate_rate,max_overestimate
93,20,0.2,random,13,1,11,16,manhattan,True,True,17,17,41,0.00010066699906019494,,0.7301587301587301,2.019047619047619,1.4209319544044392,0.2984126984126984,0.0,0.06349206349206349,0.0,0.0
93,20,0.2,random,13,1,11,16,mlp_table,True,True,17,17,18,0.00013720799870498013,,0.810687269861736,0.9335948845616491,0.9662271392181287,0.21587301587301588,0.780952380952381,0.0031746031746031746,0.0,2.6768970489501953
93,20,0.2,random,13,1,11,16,unet,True,True,17,17,20,0.00014224999904399738,,0.7907981607649062,0.923602008103349,0.9610421468922937,0.273015873015873,0.726984126984127,0.0,0.0031746031746031746,3.1570701599121094
94,20,0.2,random,18,16,17,9,dijkstra,True,True,8,8,55,0.00011370799984433688,,12.588957055214724,193.7116564417178,13.91803349765037,0.9969325153374233,0.0,0.9355828220858896,0.0,0.0
94,20,0.2,random,18,16,17,9,manhattan,True,True,8,8,16,4.229200021654833e-05,,0.2392638036809816,0.5030674846625767,0.7092725038111775,0.1165644171779141,0.0,0.003067484662576687,0.0,0.0
94,20,0.2,random,18,16,17,9,mlp_table,True,True,8,8,9,8.166599945980124e-05,,0.9388719585044253,1.3094694952349832,1.1443205386756734,0.04294478527607362,0.9539877300613497,0.003067484662576687,0.012269938650306749,3.379995346069336
94,20,0.2,random,18,16,17,9,unet,True,True,8,8,11,9.074999979929999e-05,,0.7116219244120311,0.8677377132263431,0.9315244029151051,0.4815950920245399,0.5184049079754601,0.0,0.006134969325153374,4.039974212646484
95,20,0.2,random,11,19,9,19,dijkstra,True,True,2,2,5,1.379100103804376e-05,,14.873417721518987,265.6455696202532,16.29863704793297,0.9968354430379747,0.0,0.9620253164556962,0.0,0.0
95,20,0.2,random,11,19,9,19,manhattan,True,True,2,2,3,8.416000127908774e-06,,0.43037974683544306,1.4430379746835442,1.2012651558600809,0.14556962025316456,0.0,0.06645569620253164,0.0,0.0
95,20,0.2,random,11,19,9,19,mlp_table,True,True,2,2,3,2.4124999981722794e-05,,0.893741102912758,1.1354228771366828,1.0655622352245235,0.07911392405063292,0.9177215189873418,0.0031645569620253164,0.0031645569620253164,3.0135278701782227
95,20,0.2,random,11,19,9,19,unet,True,True,2,2,3,2.1083000319777057e-05,,1.452560243350041,3.542062455031433,1.8820367836552592,0.07911392405063292,0.9208860759493671,0.0,0.0981012658227848,6.890641212463379
96,20,0.2,random,0,13,19,1,dijkstra,True,True,31,31,327,0.0006569170000148006,,19.972560975609756,462.3201219512195,21.501630681211587,0.9969512195121951,0.0,0.9664634146341463,0.0,0.0
96,20,0.2,random,0,13,19,1,manhattan,True,True,31,31,147,0.00035283300167066045,,1.7134146341463414,6.646341463414634,2.5780499342360756,0.5274390243902439,0.0,0.2621951219512195,0.0,0.0
96,20,0.2,random,0,13,19,1,mlp_table,True,True,31,31,58,0.0003254170005675405,,0.9598511584648272,1.7731848360675886,1.3316098663150513,0.5274390243902439,0.4695121951219512,0.039634146341463415,0.0,1.8131170272827148
96,20,0.2,random,0,13,19,1,unet,True,True,31,31,83,0.0004822920000151498,,1.1161422097101443,2.143496355933794,1.4640684259739345,0.6676829268292683,0.3323170731707317,0.039634146341463415,0.009146341463414634,3.880051612854004
97,20,0.2,random,8,7,9,16,dijkstra,True,True,10,10,147,0.00030683400109410286,,14.879256965944272,280.71826625386996,16.7546490937253,0.9969040247678018,0.0,0.934984520123839,0.0,0.0
97,20,0.2,random,8,7,9,16,manhattan,True,True,10,10,12,3.566699888324365e-05,,2.873065015479876,47.28173374613003,6.876171445370602,0.25077399380804954,0.0,0.19814241486068113,0.0,0.0
97,20,0.2,random,8,7,9,16,mlp_table,True,True,10,10,11,9.354199937661178e-05,,3.4206737054759873,42.51855384822929,6.520625265128283,0.2476780185758514,0.7492260061919505,0.19195046439628483,0.043343653250773995,4.667055130004883
97,20,0.2,random,8,7,9,16,unet,True,True,10,10,11,9.120899994741194e-05,,3.1960358748864093,39.308134562298264,6.26961996952752,0.33126934984520123,0.6687306501547987,0.18575851393188855,0.03715170278637771,4.701683044433594
98,20,0.2,random,8,5,12,17,dijkstra,True,True,16,16,216,0.00044845799857284874,,14.057432432432432,239.80067567567568,15.485498883654852,0.9966216216216216,0.0,0.9425675675675675,0.0,0.0
98,20,0.2,random,8,5,12,17,manhattan,True,True,16,16,26,6.929200026206672e-05,,0.9459459459459459,3.72972972972973,1.931250819994578,0.3310810810810811,0.0,0.07432432432432433,0.0,0.0
98,20,0.2,random,8,5,12,17,mlp_table,True,True,16,16,17,0.00012716699893644545,,1.088816467974637,2.6658648207351696,1.6327476292235643,0.20945945945945946,0.7871621621621622,0.060810810810810814,0.0,2.82692813873291
98,20,0.2,random,8,5,12,17,unet,True,True,16,16,18,0.0001263329995708773,,1.0931642975758862,2.1294237559254086,1.459254520611606,0.19932432432432431,0.8006756756756757,0.02027027027027027,0.02027027027027027,4.0036821365356445
99,20,0.2,random,13,10,12,14,dijkstra,True,True,5,5,21,4.554100087261759e-05,,12.238993710691824,184.42767295597486,13.580415050946524,0.9968553459119497,0.0,0.9371069182389937,0.0,0.0
99,20,0.2,random,13,10,12,14,manhattan,True,True,5,5,9,2.0958999812137336e-05,,0.8867924528301887,4.616352201257862,2.148569803673565,0.2358490566037736,0.0,0.1069182389937107,0.0,0.0
99,20,0.2,random,13,10,12,14,mlp_table,True,True,5,5,6,4.283300040697213e-05,,0.9677033101987539,2.14791258205517,1.4655758533952346,0.22955974842767296,0.7672955974842768,0.05345911949685535,0.0,2.372624397277832
99,20,0.2,random,13,10,12,14,unet,True,True,5,5,6,3.308300074422732e-05,,0.9901704851936244,1.7979325424613375,1.3408700691943785,0.3522012578616352,0.6477987421383647,0.03773584905660377,0.0031446540880503146,3.090656280517578
0,20,0.3,random,3,2,17,7,dijkstra,True,True,23,23,230,0.00044916700062458403,,15.948453608247423,306.77319587628864,17.5149420745913,0.9965635738831615,0.0,0.9347079037800687,0.0,0.0
0,20,0.3,random,3,2,17,7,manhattan,True,True,23,23,102,0.00026870799956668634,,2.549828178694158,17.47079037800687,4.179807457049532,0.47766323024054985,0.0,0.3436426116838488,0.0,0.0
0,20,0.3,random,3,2,17,7,mlp_table,True,True,23,23,88,0.0004603750003298046,,2.1340223620437673,10.345721392522243,3.2164765493505847,0.47766323024054985,0.5189003436426117,0.27147766323024053,0.0,2.0549564361572266
0,20,0.3,random,3,2,17,7,unet,True,True,23,23,74,0.0003772919990296941,,2.125940179535511,7.706431343567353,2.7760459908955673,0.40893470790378006,0.5910652920962199,0.15807560137457044,0.024054982817869417,6.021734237670898
1,20,0.3,random,2,5,9,3,dijkstra,True,True,11,11,90,0.0001808340002753539,,14.268482490272374,239.8326848249027,15.486532369284697,0.9961089494163424,0.0,0.9649805447470817,0.0,0.0
1,20,0.3,random,2,5,9,3,manhattan,True,True,11,11,31,7.35829999030102e-05,,2.178988326848249,7.003891050583658,2.646486548347385,0.8171206225680934,0.0,0.2140077821011673,0.0,0.0
1,20,0.3,random,2,5,9,3,mlp_table,True,True,11,11,18,0.00010195899994869251,,1.4231202662686893,3.484019629631609,1.866552873516207,0.7276264591439688,0.26848249027237353,0.14785992217898833,0.0,1.2625961303710938
1,20,0.3,random,2,5,9,3,unet,True,True,11,11,24,0.00012762500045937486,,2.279775900367633,7.17638715419121,2.678877965527958,0.13229571984435798,0.867704280155642,0.007782101167315175,0.2178988326848249,8.290740966796875
2,20,0.3,random,7,1,10,2,dijkstra,True,True,4,4,13,2.683300044736825e-05,,15.643979057591624,309.8324607329843,17.602058423178363,0.9947643979057592,0.0,0.9476439790575916,0.0,0.0
2,20,0.3,random,7,1,10,2,manhattan,True,True,4,4,6,1.5584000720991753e-05,,4.198952879581152,42.53403141361257,6.521811973187556,0.5602094240837696,0.0,0.42408376963350786,0.0,0.0
2,20,0.3,random,7,1,10,2,mlp_table,True,True,4,4,5,3.7583999073831365e-05,,3.5218411559209772,27.961239180311047,5.287838800522483,0.5549738219895288,0.4397905759162304,0.418848167539267,0.0,1.209306240081787
2,20,0.3,random,7,1,10,2,unet,True,True,4,4,5,3.479100087133702e-05,,3.33321225846001,16.418651842170224,4.051993563934946,0.4031413612565445,0.5968586387434555,0.2774869109947644,0.24083769633507854,7.2312469482421875
3,20,0.3,random,9,17,7,10,dijkstra,True,True,11,11,63,0.00013000000035390258,,11.813148788927336,158.53287197231833,12.590983757130271,0.9965397923875432,0.0,0.9653979238754326,0.0,0.0
3,20,0.3,random,9,17,7,10,manhattan,True,True,11,11,16,3.7292000342858955e-05,,1.5986159169550174,7.26643598615917,2.6956327617387297,0.4913494809688581,0.0,0.17647058823529413,0.0,0.0
3,20,0.3,random,9,17,7,10,mlp_table,True,True,11,11,12,7.000000005064066e-05,,1.3228253282890188,4.04902757499468,2.0122195643106844,0.46366782006920415,0.532871972318339,0.10380622837370242,0.0,1.654952049255371
3,20,0.3,random,9,17,7,10,unet,True,True,11,11,12,6.754199966962915e-05,,2.021883298987748,5.702659226308618,2.388024125989647,0.3079584775086505,0.6920415224913494,0.05190311418685121,0.17647058823529413,5.515539169311523
4,20,0.3,random,15,7,12,10,dijkstra,True,True,6,6,38,7.966699922690168e-05,,10.586345381526105,135.34939759036143,11.633976000936284,0.9959839357429718,0.0,0.9317269076305221,0.0,0.0
4,20,0.3,random,15,7,12,10,manhattan,True,True,6,6,10,2.3459000658476725e-05,,0.6506024096385542,2.36144578313253,1.536699639855665,0.21686746987951808,0.0,0.08835341365461848,0.0,0.0
4,20,0.3,random,15,7,12,10,mlp_table,True,True,6,6,8,8.125000022118911e-05,,0.8962368079457417,1.4839466354595536,1.2181734833181823,0.22088353413654618,0.7751004016064257,0.024096385542168676,0.0,2.941509246826172
4,20,0.3,random,15,7,12,10,unet,True,True,6,6,9,5.3625000873580575e-05,,1.7893879474645638,4.344058195360595,2.0842404360727182,0.10843373493975904,0.891566265060241,0.0,0.12449799196787148,5.160505294799805
5,20,0.3,random,6,4,5,14,dijkstra,True,True,15,15,155,0.0003127919990220107,,12.88663967611336,200.86234817813767,14.172591441868974,0.9959514170040485,0.0,0.951417004048583,0.0,0.0
5,20,0.3,random,6,4,5,14,manhattan,True,True,15,15,54,0.00012766700092470273,,1.611336032388664,7.562753036437247,2.7500460062401224,0.41700404858299595,0.0,0.2591093117408907,0.0,0.0
5,20,0.3,random,6,4,5,14,mlp_table,True,True,15,15,48,0.0002637920006236527,,1.5048304593514816,4.563173625632529,2.1361586143431692,0.4008097165991903,0.5951417004048583,0.17408906882591094,0.0,2.2681121826171875
5,20,0.3,random,6,4,5,14,unet,True,True,15,15,39,0.0002368339992244728,,2.0400693515534343,5.603366302333646,2.367143067567663,0.22672064777327935,0.7732793522267206,0.024291497975708502,0.20242914979757085,4.662265777587891
6,20,0.3,random,18,7,4,13,dijkstra,True,True,20,20,137,0.00026574999901640695,,14.02127659574468,259.8936170212766,16.121216362957128,0.9946808510638298,0.0,0.9095744680851063,0.0,0.0
6,20,0.3,random,18,7,4,13,manhattan,True,True,20,20,43,9.804100045585074e-05,,1.8829787234042554,10.957446808510639,3.3102034391424704,0.4787234042553192,0.0,0.2393617021276596,0.0,0.0
6,20,0.3,random,18,7,4,13,mlp_table,True,True,20,20,32,0.00018037500012724195,,1.650802046694654,7.974688701300953,2.8239491322084667,0.46808510638297873,0.526595744680851,0.13297872340425532,0.0,2.089029312133789
6,20,0.3,random,18,7,4,13,unet,True,True,20,20,42,0.00022454200006905012,,1.8617850784608658,6.5473068874401426,2.558770581244075,0.30851063829787234,0.6914893617021277,0.06914893617021277,0.11702127659574468,4.436214447021484
7,20,0.3,random,10,10,10,3,dijkstra,True,True,9,9,86,0.00017879200095194392,,14.01937984496124,252.08139534883722,15.877071371913562,0.9961240310077519,0.0,0.9302325581395349,0.0,0.0
7,20,0.3,random,10,10,10,3,manhattan,True,True,9,9,18,4.587500006891787e-05,,1.813953488372093,10.604651162790697,3.256478337528241,0.4496124031007752,0.0,0.2054263565891473,0.0,0.0
7,20,0.3,random,10,10,10,3,mlp_table,True,True,9,9,10,7.69159996707458e-05,,1.8246639070584791,8.292044136722918,2.8795909669123008,0.35271317829457366,0.6434108527131783,0.1821705426356589,0.0,2.6016063690185547
7,20,0.3,random,10,10,10,3,unet,True,True,9,9,13,8.604200047557242e-05,,2.218957064341205,8.271730045732705,2.8760615511029495,0.38372093023255816,0.6162790697674418,0.1511627906976744,0.13565891472868216,7.271099090576172
8,20,0.3,random,19,16,2,4,dijkstra,True,True,29,29,262,0.0005342499989637872,,16.25461254612546,312.13653136531366,17.667386093175008,0.996309963099631,0.0,0.977859778597786,0.0,0.0
8,20,0.3,random,19,16,2,4,manhattan,True,True,29,29,124,0.0002864159996533999,,1.2915129151291513,5.121771217712177,2.2631330534708245,0.4354243542435424,0.0,0.13653136531365315,0.0,0.0
8,20,0.3,random,19,16,2,4,mlp_table,True,True,29,29,57,0.00030279199927463196,,1.02058152519029,2.3434249542117627,1.53082492604862,0.3284132841328413,0.6678966789667896,0.05904059040590406,0.0,2.1049375534057617
8,20,0.3,random,19,16,2,4,unet,True,False,29,31,99,0.0005279169999994338,,4.393425450553753,26.39850155402257,5.137947212070456,0.07749077490774908,0.922509225092251,0.007380073800738007,0.6309963099630996,12.679710388183594
9,20,0.3,random,11,16,14,18,dijkstra,True,True,13,13,119,0.0002418750009383075,,21.85375494071146,563.5928853754941,23.740111317672756,0.9960474308300395,0.0,0.9604743083003953,0.0,0.0
9,20,0.3,random,11,16,14,18,manhattan,True,True,13,13,39,9.012500049720984e-05,,7.509881422924901,77.78656126482214,8.819668999731347,0.8893280632411067,0.0,0.8735177865612648,0.0,0.0
9,20,0.3,random,11,16,14,18,mlp_table,True,True,13,13,32,0.0001752500011207303,,6.413691917426973,57.31694230654925,7.570795354951106,0.8972332015810277,0.09881422924901186,0.8537549407114624,0.0,1.8165855407714844
9,20,0.3,random,11,16,14,18,unet,True,True,13,13,33,0.0001779590002115583,,3.9935458644105513,26.72596746491128,5.169716381476965,0.8537549407114624,0.14624505928853754,0.5454545454545454,0.007905138339920948,4.086791038513184
10,20,0.3,random,2,14,11,17,dijkstra,True,True,18,18,138,0.0002712090008571977,,13.974729241877256,236.48014440433212,15.377910924580494,0.9963898916967509,0.0,0.9530685920577617,0.0,0.0
10,20,0.3,random,2,14,11,17,manhattan,True,True,18,18,48,0.00012533399967651349,,1.4584837545126355,6.9891696750902526,2.6437037797548824,0.4332129963898917,0.0,0.16967509025270758,0.0,0.0
10,20,0.3,random,2,14,11,17,mlp_table,True,True,18,18,24,0.00015070799963723402,,1.2967126145689927,4.299540831369099,2.073533416988764,0.36462093862815886,0.631768953068592,0.08303249097472924,0.0,2.8842105865478516
10,20,0.3,random,2,14,11,17,unet,True,True,18,18,36,0.00020824999955948442,,1.480395576207216,4.301955587341879,2.074115615712364,0.26353790613718414,0.7364620938628159,0.05415162454873646,0.07220216606498195,4.117095947265625
11,20,0.3,random,11,2,18,2,dijkstra,True,True,11,11,70,0.0001396669995301636,,16.303418803418804,323.5769230769231,17.988244024276607,0.9957264957264957,0.0,0.9487179487179487,0.0,0.0
11,20,0.3,random,11,2,18,2,manhattan,True,True,11,11,24,5.69160001759883e-05,,1.7264957264957266,7.487179487179487,2.7362710916828923,0.49572649572649574,0.0,0.24358974358974358,0.0,0.0
11,20,0.3,random,11,2,18,2,mlp_table,True,True,11,11,16,0.00010237500100629404,,1.0784947301587489,2.2021917243043156,1.4839783436102818,0.49572649572649574,0.5,0.07264957264957266,0.0,1.5388965606689453
11,20,0.3,random,11,2,18,2,unet,True,True,11,11,12,8.191699998860713e-05,,1.1664211087756686,2.2204740175763003,1.490125503968139,0.3547008547008547,0.6410256410256411,0.01282051282051282,0.03418803418803419,5.461906433105469
12,20,0.3,random,8,19,16,13,dijkstra,True,True,14,14,116,0.00022862500009068754,,14.025,250.38214285714287,15.82346810459524,0.9964285714285714,0.0,0.9392857142857143,0.0,0.0
12,20,0.3,random,8,19,16,13,manhattan,True,True,14,14,39,9.216600119543727e-05,,1.5357142857142858,12.9,3.591656999213594,0.325,0.0,0.15,0.0,0.0
12,20,0.3,random,8,19,16,13,mlp_table,True,True,14,14,18,0.00011033400005544536,,1.5726978472300939,9.688871915716215,3.11269528153917,0.3,0.6964285714285714,0.11428571428571428,0.0035714285714285713,3.0135278701782227
12,20,0.3,random,8,19,16,13,unet,True,True,14,14,27,0.00015716599955339916,,1.7188220847930227,6.963791456392305,2.6388996677388676,0.26071428571428573,0.7392857142857143,0.075,0.075,5.789379119873047
13,20,0.3,random,14,8,1,14,dijkstra,True,True,25,25,218,0.0004257499986124458,,25.334763948497855,782.2961373390558,27.969557331839482,0.9957081545064378,0.0,0.9613733905579399,0.0,0.0
13,20,0.3,random,14,8,1,14,manhattan,True,True,25,25,97,0.0002172920012526447,,11.167381974248928,301.81974248927037,17.372960095771543,0.6609442060085837,0.0,0.5150214592274678,0.0,0.0
13,20,0.3,random,14,8,1,14,mlp_table,True,True,25,25,98,0.00047212500066962093,,10.502954634985699,275.178649781012,16.588509570814733,0.6566523605150214,0.33905579399141633,0.48068669527896996,0.0,2.377312660217285
13,20,0.3,random,14,8,1,14,unet,True,True,25,25,200,0.0009122499996010447,,11.465186403544676,205.38291575171488,14.331186822859957,0.3948497854077253,0.6051502145922747,0.3905579399141631,0.5450643776824035,22.286354064941406
14,20,0.3,random,0,3,10,3,dijkstra,True,True,14,14,33,6.362500062095933e-05,,16.858736059479554,353.0594795539034,18.789877049994324,0.9962825278810409,0.0,0.966542750929368,0.0,0.0
14,20,0.3,random,0,3,10,3,manhattan,True,True,14,14,20,4.629199975170195e-05,,4.869888475836431,43.97026022304833,6.631007481751799,0.8773234200743495,0.0,0.5799256505576208,0.0,0.0
14,20,0.3,random,0,3,10,3,mlp_table,True,True,14,14,17,0.00010462500176799949,,3.9714143577561503,33.213229115965056,5.7630919753171606,0.8698884758364313,0.12639405204460966,0.5204460966542751,0.0,1.654952049255371
14,20,0.3,random,0,3,10,3,unet,True,True,14,14,21,0.00011204099973838311,,2.7706564410025303,18.864247532660702,4.343299153024196,0.5315985130111525,0.4684014869888476,0.19330855018587362,0.08178438661710037,5.701596260070801
15,20,0.3,random,15,19,5,11,dijkstra,True,True,18,18,142,0.00028487499912444036,,13.99655172413793,234.76206896551724,15.321947296786961,0.996551724137931,0.0,0.9620689655172414,0.0,0.0
15,20,0.3,random,15,19,5,11,manhattan,True,True,18,18,55,0.00012904100003652275,,3.179310344827586,16.26206896551724,4.032625567234979,0.7206896551724138,0.0,0.5827586206896552,0.0,0.0
15,20,0.3,random,15,19,5,11,mlp_table,True,True,18,18,25,0.00014891699902364053,,2.6141670140726814,10.420508030859237,3.2280811685673636,0.7206896551724138,0.27586206896551724,0.4241379310344828,0.0,2.659409523010254
15,20,0.3,random,15,19,5,11,unet,True,True,18,18,23,0.0001544579990877537,,1.269063880320253,2.614656071663717,1.6169898180457776,0.5724137931034483,0.42758620689655175,0.06896551724137931,0.006896551724137931,3.891714096069336
16,20,0.3,random,14,8,10,9,dijkstra,True,True,5,5,18,4.1291999878012575e-05,,12.542986425339366,185.59276018099547,13.623243379643316,0.995475113122172,0.0,0.9547511312217195,0.0,0.0
16,20,0.3,random,14,8,10,9,manhattan,True,True,5,5,7,1.970899938896764e-05,,2.923076923076923,23.076923076923077,4.803844614152614,0.5294117647058824,0.0,0.334841628959276,0.0,0.0
16,20,0.3,random,14,8,10,9,mlp_table,True,True,5,5,6,4.666700078814756e-05,,2.472441252000731,15.640002247958536,3.9547442708674017,0.5294117647058824,0.4660633484162896,0.27601809954751133,0.0,1.468644142150879
16,20,0.3,random,14,8,10,9,unet,True,True,5,5,6,4.2499999835854396e-05,,2.5966219969464643,9.54410215340924,3.0893530315276756,0.29411764705882354,0.7058823529411765,0.10407239819004525,0.23076923076923078,5.925185203552246
17,20,0.3,random,6,19,11,13,dijkstra,True,True,11,11,72,0.00014266700054577086,,11.538461538461538,161.32600732600733,12.701417532149998,0.9963369963369964,0.0,0.9340659340659341,0.0,0.0
17,20,0.3,random,6,19,11,13,manhattan,True,True,11,11,22,6.475000009231735e-05,,0.967032967032967,3.457875457875458,1.8595363556207924,0.31868131868131866,0.0,0.14285714285714285,0.0,0.0
17,20,0.3,random,6,19,11,13,mlp_table,True,True,11,11,15,9.287499960919376e-05,,1.0292974959362995,1.9288743721711352,1.3888392175378457,0.2893772893772894,0.706959706959707,0.05128205128205128,0.0,2.09521484375
17,20,0.3,random,6,19,11,13,unet,True,True,11,11,13,9.629200030758511e-05,,1.4486231747400629,2.863399442663548,1.6921582203397967,0.22344322344322345,0.7765567765567766,0.018315018315018316,0.03296703296703297,5.012355804443359
18,20,0.3,random,1,13,12,18,dijkstra,True,True,48,48,251,0.000517459000548115,,32.95185185185185,1474.1,38.39400994946998,0.9962962962962963,0.0,0.9481481481481482,0.0,0.0
18,20,0.3,random,1,13,12,18,manhattan,True,True,48,48,204,0.00045279200094228145,,19.103703703703705,638.3851851851852,25.26628554388605,0.737037037037037,0.0,0.6481481481481481,0.0,0.0
18,20,0.3,random,1,13,12,18,mlp_table,True,True,48,48,192,0.0008891659999790136,,18.454801281293232,598.2855449546407,24.45987622525185,0.7185185185185186,0.2777777777777778,0.6259259259259259,0.0,1.663132667541504
18,20,0.3,random,1,13,12,18,unet,True,True,48,48,204,0.0009857910008577164,,17.439705987550592,527.708229174145,22.971900861142185,0.7222222222222222,0.2777777777777778,0.6222222222222222,0.03333333333333333,4.173505783081055
19,20,0.3,random,4,11,11,15,dijkstra,True,True,11,11,111,0.00022404199989978224,,15.018796992481203,297.9887218045113,17.26234983437977,0.9962406015037594,0.0,0.9398496240601504,0.0,0.0
19,20,0.3,random,4,11,11,15,manhattan,True,True,11,11,29,7.066700163704809e-05,,3.406015037593985,38.721804511278194,6.222684670725184,0.5075187969924813,0.0,0.3157894736842105,0.0,0.0
19,20,0.3,random,4,11,11,15,mlp_table,True,True,11,11,13,9.26669999898877e-05,,3.071692711428592,29.342321904372998,5.416855351989104,0.47368421052631576,0.5225563909774437,0.2932330827067669,0.0,1.8839330673217773
19,20,0.3,random,4,11,11,15,unet,True,True,11,11,18,0.00011233400073251687,,3.1192086536185184,18.460832027069266,4.296607036612642,0.3082706766917293,0.6879699248120301,0.19924812030075187,0.12030075187969924,4.413797378540039
20,20,0.3,random,11,14,10,19,dijkstra,True,True,8,8,45,9.10420003492618e-05,,8.112359550561798,79.95505617977528,8.941759121100013,0.9887640449438202,0.0,0.8426966292134831,0.0,0.0
20,20,0.3,random,11,14,10,19,manhattan,True,True,8,8,14,3.52080005541211e-05,,0.8539325842696629,2.4269662921348316,1.5578723606684957,0.34831460674157305,0.0,0.06741573033707865,0.0,0.0
20,20,0.3,random,11,14,10,19,mlp_table,True,True,8,8,10,6.774999928893521e-05,,0.9966741063621607,1.6946333442485397,1.3017808357202605,0.3146067415730337,0.6741573033707865,0.056179775280898875,0.0,2.6016063690185547
20,20,0.3,random,11,14,10,19,unet,True,True,8,8,13,7.833400013623759e-05,,1.6747995266753637,5.03170544359539,2.243146326835454,0.1797752808988764,0.8202247191011236,0.0,0.19101123595505617,6.232912063598633
21,20,0.3,random,1,18,17,16,dijkstra,True,True,24,24,191,0.00037316700036171824,,17.111913357400724,341.0324909747292,18.46706503412844,0.9963898916967509,0.0,0.9602888086642599,0.0,0.0
21,20,0.3,random,1,18,17,16,manhattan,True,True,24,24,75,0.00016675000006216578,,1.9566787003610109,10.469314079422382,3.235631944369196,0.516245487364621,0.0,0.21660649819494585,0.0,0.0
21,20,0.3,random,1,18,17,16,mlp_table,True,True,24,24,61,0.0003081249997194391,,1.507422354677524,5.83463248974795,2.4154983936545995,0.40794223826714804,0.5884476534296029,0.1588447653429603,0.0,2.347749710083008
21,20,0.3,random,1,18,17,16,unet,True,True,24,24,71,0.0003412909991311608,,2.557905247818262,8.182436403031248,2.8604958316752094,0.1552346570397112,0.8447653429602888,0.05776173285198556,0.33212996389891697,5.947010040283203
22,20,0.3,random,5,2,17,17,dijkstra,True,True,27,27,242,0.0004755000009026844,,18.05,386.35,19.655787951644168,0.9961538461538462,0.0,0.9653846153846154,0.0,0.0
22,20,0.3,random,5,2,17,17,manhattan,True,True,27,27,66,0.000158582999574719,,2.3692307692307693,13.476923076923077,3.671092899522304,0.5153846153846153,0.0,0.38461538461538464,0.0,0.0
22,20,0.3,random,5,2,17,17,mlp_table,True,True,27,27,39,0.00022241699844016694,,1.6694472849369049,6.240330018950515,2.49806525514257,0.5115384615384615,0.4846153846153846,0.2,0.0,1.2666196823120117
22,20,0.3,random,5,2,17,17,unet,True,True,27,27,47,0.0002964159994007787,,1.8876009021814053,4.97781484321759,2.2311017106392956,0.27692307692307694,0.7230769230769231,0.05,0.11153846153846154,5.024261474609375
23,20,0.3,random,1,6,17,5,dijkstra,True,True,25,25,236,0.00046962499982328154,,15.951219512195122,312.2229965156794,17.669832950983984,0.9965156794425087,0.0,0.9407665505226481,0.0,0.0
23,20,0.3,random,1,6,17,5,manhattan,True,True,25,25,65,0.0001570839995110873,,2.2439024390243905,12.432055749128919,3.525912045007493,0.554006968641115,0.0,0.3240418118466899,0.0,0.0
23,20,0.3,random,1,6,17,5,mlp_table,True,True,25,25,42,0.00024270900030387565,,1.7239444513354152,6.907575226836768,2.6282266315591523,0.49825783972125437,0.49825783972125437,0.1986062717770035,0.0,2.09521484375
23,20,0.3,random,1,6,17,5,unet,True,True,25,25,43,0.00024979200134112034,,1.5476276974229448,4.356318856669755,2.087179641686301,0.4181184668989547,0.5818815331010453,0.07665505226480836,0.017421602787456445,3.6085472106933594
24,20,0.3,random,9,9,8,13,dijkstra,True,True,15,15,89,0.000179667000338668,,13.952727272727273,253.45090909090908,15.920141616546918,0.9963636363636363,0.0,0.9418181818181818,0.0,0.0
24,20,0.3,random,9,9,8,13,manhattan,True,True,15,15,26,5.929199869569857e-05,,3.3381818181818184,33.70181818181818,5.805326707586592,0.4618181818181818,0.0,0.36,0.0,0.0
24,20,0.3,random,9,9,8,13,mlp_table,True,True,15,15,24,0.00012908300050185062,,3.105876415426081,26.69278936381498,5.166506495090757,0.4509090909090909,0.5454545454545454,0.32,0.0,1.8839330673217773
24,20,0.3,random,9,9,8,13,unet,True,True,15,15,23,0.00012099999912607018,,2.8710652932253753,18.614888405229017,4.31449746844624,0.48363636363636364,0.5127272727272727,0.2545454545454545,0.03272727272727273,4.842769622802734
25,20,0.3,random,14,9,3,17,dijkstra,True,True,25,25,216,0.00042750000102387276,,23.193308550185872,740.1895910780669,27.206425547617734,0.9962825278810409,0.0,0.9479553903345725,0.0,0.0
25,20,0.3,random,14,9,3,17,manhattan,True,True,25,25,78,0.00018291600099473726,,7.87360594795539,178.18587360594796,13.34862815445647,0.7286245353159851,0.0,0.5762081784386617,0.0,0.0
25,20,0.3,random,14,9,3,17,mlp_table,True,True,25,25,74,0.00039074999949662015,,7.320786057794847,150.9908101770761,12.287831793163353,0.6654275092936803,0.3308550185873606,0.550185873605948,0.0,2.659409523010254
25,20,0.3,random,14,9,3,17,unet,True,True,25,25,69,0.0003678339999169111,,6.986762062989203,129.8869808854231,11.396796957278088,0.5799256505576208,0.4163568773234201,0.3308550185873606,0.1970260223048327,7.003435134887695
26,20,0.3,random,6,14,4,11,dijkstra,True,True,9,9,57,0.00013416700130619574,,8.710843373493976,92.37349397590361,9.61111304563127,0.9879518072289156,0.0,0.9036144578313253,0.0,0.0
