seed,map_size,obstacle_rate,heuristic,path_found,optimal,optimal_cost,path_length,expanded_nodes,runtime_seconds,mae,mse,rmse,underestimate_rate,overestimate_rate,large_underestimate_rate,large_overestimate_rate,max_overestimate
12,20,0.2,unet,True,True,38,38,169,0.00094691599952057,1.2704158249597057,2.93797846011073,1.7140532255769452,0.43465045592705165,0.5653495440729484,0.0060790273556231,0.0911854103343465,7.306268692016602
13,20,0.2,dijkstra,True,True,38,38,297,0.0006220000013854587,21.65993265993266,534.1178451178451,23.11098970442082,0.9966329966329966,0.0,0.9730639730639731,0.0,0.0
13,20,0.2,manhattan,True,True,38,38,233,0.0006094580003264127,1.8316498316498318,13.090909090909092,3.6181361349331636,0.32323232323232326,0.0,0.25252525252525254,0.0,0.0
13,20,0.2,mlp_table,True,True,38,38,123,0.0006398329987860052,1.4577389891300137,5.361551299615939,2.315502386009554,0.3569023569023569,0.6397306397306397,0.16498316498316498,0.0,2.82692813873291
13,20,0.2,unet,True,True,38,38,154,0.0008077090005826904,1.2073993682861328,3.034665850786006,1.7420292336198053,0.3434343434343434,0.6565656565656566,0.030303030303030304,0.04713804713804714,9.635454177856445
14,20,0.2,dijkstra,True,True,38,38,325,0.0006456249993789243,19.806153846153848,458.9630769230769,21.423423557477385,0.9969230769230769,0.0,0.9723076923076923,0.0,0.0
14,20,0.2,manhattan,True,True,38,38,278,0.0006270839985518251,0.7753846153846153,3.076923076923077,1.7541160386140584,0.23076923076923078,0.0,0.12615384615384614,0.0,0.0
14,20,0.2,mlp_table,True,True,38,38,134,0.0006900829994265223,0.9880947351455689,1.8956354310035972,1.37682076938271,0.23384615384615384,0.7630769230769231,0.021538461538461538,0.021538461538461538,3.5638694763183594
14,20,0.2,unet,True,True,38,38,134,0.0006946670000615995,1.9346102615503165,7.95679740844318,2.8207795745933746,0.2153846153846154,0.7846153846153846,0.018461538461538463,0.23384615384615384,10.113300323486328
15,20,0.2,dijkstra,True,True,38,38,329,0.0006647500013059471,20.06382978723404,457.13981762917933,21.38082827275827,0.9969604863221885,0.0,0.9848024316109423,0.0,0.0
15,20,0.2,manhattan,True,True,38,38,209,0.0004772499996761326,1.1428571428571428,4.279635258358662,2.068727932416117,0.3829787234042553,0.0,0.13069908814589665,0.0,0.0
15,20,0.2,mlp_table,True,True,38,38,161,0.0008264160005637677,0.8585605121311083,1.4755287243540927,1.2147134330178837,0.2978723404255319,0.6990881458966566,0.03343465045592705,0.0,2.1943225860595703
15,20,0.2,unet,True,True,38,38,298,0.0014047919994482072,4.655707888327833,29.971881759124166,5.474658140845341,0.05167173252279635,0.9483282674772037,0.0060790273556231,0.6200607902735562,13.352617263793945
16,20,0.2,dijkstra,True,True,38,38,309,0.0006274589995882707,21.718446601941746,536.6375404530744,23.16543849041227,0.9967637540453075,0.0,0.9870550161812298,0.0,0.0
16,20,0.2,manhattan,True,True,38,38,140,0.00031962499997462146,2.5825242718446604,16.142394822006473,4.0177599258799015,0.5631067961165048,0.0,0.313915857605178,0.0,0.0
16,20,0.2,mlp_table,True,True,38,38,98,0.0004780830004165182,1.8761659833605622,8.848361939988472,2.9746196294633154,0.4919093851132686,0.5048543689320388,0.2750809061488673,0.0,2.184774398803711
16,20,0.2,unet,True,True,38,38,134,0.0006408749995898688,3.4885165830260343,19.659922543827687,4.433951121046294,0.21035598705501618,0.7896440129449838,0.05501618122977346,0.4045307443365696,11.919139862060547
