seed,map_size,obstacle_rate,map_mode,structured_type,start_goal_mode,start_row,start_col,goal_row,goal_col,heuristic,path_found,optimal,optimal_cost,path_length,expanded_nodes,runtime_seconds,skip_reason,mae,mse,rmse,underestimate_rate,overestimate_rate,large_underestimate_rate,large_overestimate_rate,max_overestimate
44,20,0.1,structured,large_block,random,5,14,5,3,mlp_table,True,True,11,11,12,0.00011625000115600415,,1.0141895635707958,1.7559899891954336,1.3251377246140996,0.05405405405405406,0.9432432432432433,0.0,0.043243243243243246,4.667055130004883
44,20,0.1,structured,large_block,random,5,14,5,3,unet,True,True,11,11,12,0.00011329200060572475,,0.8439143161515932,1.4723961307104403,1.2134233106012264,0.26216216216216215,0.7378378378378379,0.0,0.02972972972972973,6.54566764831543
45,20,0.1,structured,large_block,random,15,2,12,5,dijkstra,True,True,6,6,57,0.00012254199828021228,,12.144,175.53066666666666,13.248798687679825,0.9973333333333333,0.0,0.9546666666666667,0.0,0.0
45,20,0.1,structured,large_block,random,15,2,12,5,manhattan,True,True,6,6,16,4.3750002078013495e-05,,0.384,1.344,1.159310139695155,0.12,0.0,0.072,0.0,0.0
45,20,0.1,structured,large_block,random,15,2,12,5,mlp_table,True,True,6,6,7,5.604100078926422e-05,,0.8972696158091227,1.199499092679588,1.0952164592808071,0.10666666666666667,0.8906666666666667,0.0026666666666666666,0.008,3.3867263793945312
45,20,0.1,structured,large_block,random,15,2,12,5,unet,True,True,6,6,13,9.812500138650648e-05,,2.119662653128306,6.263009873591976,2.5026006220713635,0.144,0.856,0.0,0.2826666666666667,6.864983558654785
46,20,0.1,structured,large_block,random,1,11,7,4,dijkstra,True,True,13,13,154,0.0003282920006313361,,11.763157894736842,172.55263157894737,13.135929033720736,0.9973684210526316,0.0,0.9342105263157895,0.0,0.0
46,20,0.1,structured,large_block,random,1,11,7,4,manhattan,True,True,13,13,50,0.0001254579983651638,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,20,0.1,structured,large_block,random,1,11,7,4,mlp_table,True,True,13,13,14,0.00011037500007660128,,1.0296641293324922,1.7068367667738693,1.3064596307478733,0.005263157894736842,0.9921052631578947,0.0,0.039473684210526314,4.423847198486328
46,20,0.1,structured,large_block,random,1,11,7,4,unet,True,True,13,13,35,0.00022783299937145784,,0.8375988273244155,1.6177254884625214,1.2718983797703813,0.3894736842105263,0.6105263157894737,0.0,0.03684210526315789,6.422706604003906
47,20,0.1,structured,large_block,random,0,12,18,6,dijkstra,True,True,24,24,345,0.0007285829997272231,,14.236842105263158,250.57368421052632,15.829519392910397,0.9973684210526316,0.0,0.9447368421052632,0.0,0.0
47,20,0.1,structured,large_block,random,0,12,18,6,manhattan,True,True,24,24,100,0.00024095800108625554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,20,0.1,structured,large_block,random,0,12,18,6,mlp_table,True,True,24,24,31,0.00022487500245915726,,1.1906340718269348,2.3035596817251345,1.5177482273832952,0.005263157894736842,0.9921052631578947,0.0,0.07105263157894737,4.507303237915039
