ranking_lambda,epoch,train_loss,train_mse_loss,train_ranking_loss,train_mae,train_mse,val_loss,val_mse_loss,val_ranking_loss,val_mae,val_mse
0.5,42,0.011927098957821727,0.0019227119015995412,0.020008774112910032,0.025427144223997257,0.0019114910960791342,0.04112989255785942,0.0036310837417840957,0.07499761804938317,0.0297929868960837,0.002969210518292482
0.5,43,0.011600847277790307,0.001882662258343771,0.019436370069161057,0.0250934763244157,0.0018582481224562511,0.04113384748995304,0.0038922992534935474,0.0744830955862999,0.02936264071636767,0.0031757536539551877
0.5,44,0.012773673789575696,0.002044544751639478,0.021458258140832187,0.026904707997161322,0.002031517706511609,0.040636125758290294,0.004230446870438755,0.07281135764718055,0.031353141500768116,0.0035003485697056333
0.5,45,0.012709993477910757,0.0020517597049474717,0.021316467620432378,0.02694163725030823,0.0020328126238185187,0.04180405113101006,0.00370778751000762,0.07619252601265908,0.02896191142459274,0.0029973778884377434
0.5,46,0.011193258094601333,0.0017458399570314215,0.01889483628794551,0.024194423562155454,0.0017400858352831195,0.04035568865388632,0.0037025217730551957,0.0733063350468874,0.03245300901585072,0.002953848298647146
0.5,47,0.01083425877802074,0.0017283915264997632,0.018211734611541033,0.024224857001014226,0.0017095243819256404,0.04313220187276602,0.004054993262514472,0.07815441657602787,0.029489864927796493,0.003346315888135224
0.5,48,0.011207548514939845,0.0017824659954058005,0.01885016505420208,0.02463977473522485,0.0017600988916587916,0.04166280160099268,0.00387796359276399,0.07556967709958554,0.029897483519131587,0.0031911429959134993
0.5,49,0.011085741695016622,0.001762292544124648,0.01864689835719764,0.02490257580529747,0.0017449970472484095,0.03979120159894228,0.004495180632919073,0.07059204232692719,0.03362553085233762,0.0037692002897317467
0.5,50,0.011073914943262935,0.001809925075620413,0.01852797969803214,0.02513786901671044,0.0017830503858484086,0.03967912773787975,0.003420208100229502,0.07251783883571625,0.027820920636352952,0.002764055245183385
0.75,1,0.3090081828534603,0.059412640899419784,0.33279405742883683,0.17730186498334602,0.05948692209986613,0.19700333309173584,0.030458331391215326,0.2220600037574768,0.12888892548422473,0.02860836052933659
0.75,2,0.17687547180056573,0.02923803987726569,0.1968499091565609,0.1304289590126475,0.02909728559725478,0.1663945425748825,0.029003423906862735,0.1831881583929062,0.12986296750486676,0.02724396089758691
0.75,3,0.14050105147063732,0.024847478602081537,0.15420476403832437,0.11762291793359811,0.024757779603464,0.1312172372341156,0.025335886754095555,0.141175133228302,0.11785581222330524,0.02364460566467146
0.75,4,0.11554464864730835,0.021007919367402792,0.12604897265136242,0.10559079216844797,0.020930227155993675,0.10835317134857178,0.02224485298246145,0.11481109118461609,0.10562802679343092,0.02070374601890985
0.75,5,0.10041329915821552,0.01840176110342145,0.1093487169444561,0.09614512241120647,0.018277756120497805,0.10428734982013703,0.017099447444081307,0.11625053632259369,0.08327908436660998,0.015573993503246855
0.75,6,0.09057343312352896,0.016383195044472814,0.09892031764984131,0.08911660080797314,0.01630562478249627,0.0946993015408516,0.02110784025490284,0.09812194842100143,0.10329179395295782,0.019342960440581442
0.75,7,0.0808277402073145,0.014480797059834004,0.08846259094774724,0.08213007686683041,0.014435544218142912,0.09783011144399643,0.017843789339065552,0.10664843010902404,0.07877394570146738,0.01619976569215081
0.75,8,0.07298868267983198,0.012914213403128087,0.08009929231554269,0.07556886155307463,0.0128537193314755,0.08516809770464898,0.012953393593430519,0.09628627195954323,0.07041622789233692,0.011474329622252996
0.75,9,0.06721504890173674,0.011751518680714071,0.07395137367397547,0.07117567527989585,0.011639159712548502,0.07469389989972114,0.013334526665508746,0.08181249853968621,0.07731711621889054,0.01186276144980249
0.75,10,0.06149372094869614,0.010609860070049763,0.06784514822810889,0.06669466731627235,0.010526830621759024,0.07441477462649346,0.011470571164041758,0.0839256048798561,0.06401763779675311,0.010063411992379197
0.75,11,0.05498727773502469,0.00924266692623496,0.060992814354598524,0.06138198951509206,0.009196586021076758,0.07196244215965271,0.011237357527017593,0.08096678012609482,0.060093393573296454,0.00995027556325278
0.75,12,0.050682483069598674,0.008418572396039962,0.05635188075900078,0.057390037015849625,0.008323165878141359,0.06767584899067879,0.01089339480921626,0.07570993854105472,0.06037247768111628,0.009618426690526953
0.75,13,0.047244316086173056,0.007625276158563793,0.05282538640499115,0.05392047168473926,0.007553762379708189,0.0647816092967987,0.010600670523941516,0.0722412516772747,0.0615705271577801,0.009378535088765818
0.75,14,0.04479142913594842,0.007126880746334791,0.050219397611916065,0.05203115042890006,0.00707343185436041,0.06640494590997696,0.009734373850747944,0.07556076389551163,0.061257911586925756,0.00856152413637767
0.75,15,0.04133180501684546,0.006551846015267074,0.04637327863276005,0.04943880430624305,0.0064766713195163455,0.05986426851153374,0.00981939365901053,0.0667265002131462,0.05574723586126841,0.008621297538687017
0.75,16,0.039031789638102055,0.005962732827989385,0.04409207569435239,0.046940039765957516,0.005920801527816911,0.06229845632612705,0.007261960466392338,0.0733819950222969,0.05067510473833861,0.006219597032617331
0.75,17,0.03748611991479993,0.005728877603076398,0.04234299006685614,0.04522215788322112,0.005651560220761469,0.05861938148736954,0.005988685748539865,0.07017426045238971,0.0428397078197757,0.005097101763573861
0.75,18,0.03570017928257584,0.005379231027793139,0.04042793117836118,0.043830658378189634,0.005320132367513009,0.05886553207039833,0.007712483793497086,0.0682040646225214,0.05119155129536496,0.006697827592032357
0.75,19,0.03300345044955611,0.004922744371928274,0.037440941620618104,0.04177109547569635,0.004880542565796963,0.056474210932850835,0.006744029191322625,0.06630690884590149,0.04418358544285734,0.0057753621133661386
0.75,20,0.030531158890575172,0.004540695781819522,0.03465395095944405,0.03995308377234533,0.004526941781987819,0.05642652113735676,0.005992038905620575,0.06724597516655922,0.04065236431836811,0.005057385469897729
0.75,21,0.029123383335769176,0.004283772537484765,0.03311948094516993,0.038396910935997765,0.004258481260821449,0.057055733025074,0.005503496901132166,0.06873631358146667,0.044376717641130124,0.004686800045818381
0.75,22,0.028376728530973196,0.004145302966237068,0.032308567382395265,0.03792686326408261,0.004111107279662173,0.057753216087818145,0.005590489123016596,0.06955030170083046,0.03979080591479191,0.0047508135477407985
0.75,23,0.026969004910439253,0.003916140377754345,0.030737152811139822,0.03724066006654093,0.0038764549447337093,0.05376672901213169,0.005042312386445701,0.06496588853001595,0.0376578091476524,0.004278239799097115
0.75,24,0.02571067624539137,0.0037085970372427255,0.02933610563352704,0.035902631957181116,0.0036988476907985545,0.0583466649800539,0.005787042737007141,0.07007949547469616,0.040215197035961235,0.0050323060778859115
0.75,25,0.02491694701462984,0.0035735765749122946,0.028457827273756266,0.03478863635975182,0.0035503009135669306,0.0585088998824358,0.004676285605877638,0.07177681851387024,0.03624292252943692,0.003933715634661015
0.75,26,0.023858495166525245,0.0034240965116769076,0.02724586485698819,0.034329405050117404,0.003378627829340508,0.0516872226819396,0.005063992061652243,0.062164307668805124,0.039750100958506424,0.0042800488601273095
0.75,27,0.022782880764454602,0.003239574152743444,0.0260577421374619,0.03338315778795161,0.0031848270181911273,0.05429928658902645,0.004686469651758671,0.06615042173862458,0.03969879597022687,0.003962004303092417
0.75,28,0.022731955952942372,0.003264131214702502,0.025957099691033363,0.0332898036212361,0.003218826025703141,0.06196060645580292,0.00636881485581398,0.07412238912284375,0.04139293121820424,0.005439020008900125
0.75,29,0.021821709401905538,0.00306327908183448,0.025011240508407355,0.03262587168807016,0.0030405193809669396,0.05446830517053604,0.004649245536886156,0.06642541375756264,0.03404179805150151,0.003903975747602386
0.75,30,0.020584343986585735,0.0029224981961306186,0.023549127731472254,0.031438743238922165,0.0028949201904047493,0.05663194023072719,0.005134759885258973,0.06866290797293186,0.036426516862623,0.0043480637141867316
0.75,31,0.0206561096124351,0.0029503547970671207,0.02360767307691276,0.031983385236315394,0.0029269240260125663,0.05123441557586193,0.004520503668114543,0.062285216197371485,0.036449134849846555,0.0037721683845038127
0.75,32,0.019775359101593493,0.002745110755553469,0.022706997733563185,0.03029079556375493,0.002729920488266805,0.05446907102316618,0.004644223765935749,0.06643312975764275,0.034776386733102065,0.003913778650218555
0.75,33,0.018826246701180934,0.002630603695521131,0.021594190631061792,0.029655669467233695,0.0025969689864363574,0.054317691564559935,0.004379634871147573,0.0665840753018856,0.03347495221831896,0.0036775618493152117
0.75,34,0.019679084062576294,0.0026759835528209807,0.02267080061882734,0.0301203639846892,0.002653129599157466,0.05405099286139011,0.004210664074867964,0.06645377223193645,0.031791033224653945,0.0034930471747689155
0.75,35,0.01831309930048883,0.002486001083860174,0.021102797657251357,0.028987223375898895,0.0024745457628840167,0.05278212121129036,0.004065838632173836,0.0649550430625677,0.03647391812106136,0.00343224028219551
0.75,36,0.0176660072337836,0.002590689890552312,0.020100423159077764,0.030345344088479276,0.0025678586608371048,0.052872873142361644,0.003883702558465302,0.06531889414787292,0.031922885447128256,0.003240687329450288
0.75,37,0.018007656484842302,0.0025013800435699524,0.02067503524944186,0.029311901420905416,0.0024688003271931686,0.05395490752160549,0.003923116853460669,0.06670905482769013,0.031005847140700687,0.003261052671304302
0.75,38,0.017697082066908478,0.0024878553391899914,0.0202789689861238,0.02921716322316971,0.0024746571766855285,0.053518169842660425,0.0038488225522451103,0.06622579626739025,0.0312714211495302,0.003210191339988554
0.75,39,0.016112532703205944,0.0022794802747666838,0.018444069929420947,0.02786378316580508,0.0022672140820523133,0.05454857175052166,0.004400348354130983,0.06686429706215859,0.04128813712538092,0.003747782343190526
0.75,40,0.01681794693134725,0.0023798363821115344,0.019250814007595183,0.028531922435051406,0.0023659192434768578,0.0522393416762352,0.0037370109083130956,0.0646697746515274,0.0311740856251593,0.0031527536412192824
0.75,41,0.016351318133994937,0.0023015545164234937,0.018733018171042205,0.028205022860466097,0.0022813185461367457,0.051151585392653943,0.0036297744894400238,0.06336241537332535,0.032891212821218804,0.0030351264020026724
0.75,42,0.016653216617181898,0.002412747438531369,0.018987292246893047,0.02911385522815771,0.0023961322602569185,0.05178725627064705,0.0038588459999300538,0.06390454605221749,0.030240337897046245,0.0032415390557244956
0.75,43,0.014899470886215568,0.0020745210002642124,0.017099933184683322,0.026359796584373176,0.0020546786875667803,0.05413042194396257,0.003511279163416475,0.06749219085276127,0.029414964931300996,0.0029328996772240413
0.75,44,0.013852169370278717,0.0019950140345608817,0.01580954034999013,0.025938759855308937,0.0019824179393009506,0.052440358340740206,0.0036875726454891266,0.06500371469557285,0.029194814137794216,0.003067351832716458
0.75,45,0.014271217208355665,0.001977209603297524,0.01639201014302671,0.025800029535417275,0.001960167638183451,0.050693834468722346,0.003653615841176361,0.06272029216587544,0.030812640428065606,0.003027596435361491
0.75,46,0.0140196463894099,0.001948174315271899,0.016095296004787086,0.025512730665636307,0.0019387730596970281,0.051812508210539815,0.0034882163596339525,0.0644323891401291,0.02930960494870958,0.00291737126777842
0.75,47,0.013754573944956064,0.0019392591352807359,0.015753753086552025,0.025478609577141285,0.0019167589320164713,0.053378911465406416,0.00343280567182228,0.06659480798989534,0.029897713219436805,0.0028643469505763635
0.75,48,0.014049176773056388,0.001966193916159682,0.016110643910244107,0.02599447554608872,0.001941395472066199,0.05515597189962864,0.003934344200417399,0.06829550316929817,0.029663813210498012,0.0032843339510488755
0.75,49,0.013383904464542866,0.0019362474670633675,0.01526354263536632,0.025668779628971617,0.0019162613082076142,0.050201471574604514,0.004004089686088264,0.06159650988131762,0.034590623750156806,0.0033778694140691227
0.75,50,0.013139706417918205,0.0018803836788283661,0.015012430239468813,0.02543019194924904,0.0018500233161412635,0.05141612846404314,0.003384356298018247,0.06404236178845167,0.029298996101609014,0.0028059419053106027
1.0,1,0.39292915725708005,0.06510832121223212,0.3278208355307579,0.18667808701565844,0.06513578795803601,0.24386339712142943,0.03266483893990517,0.21119855856895448,0.1319519675946821,0.03083782317052293
1.0,2,0.219446162879467,0.029848770696669816,0.18959739178419113,0.13231528829881198,0.02970366538699349,0.20260545420646667,0.030092025220394135,0.17251343023777008,0.1286286864446251,0.028330068912946593
1.0,3,0.175680560618639,0.025691406428813936,0.14998915402591229,0.1208645371985311,0.02559841276576629,0.16639345777034759,0.024503989845514298,0.14188947010040284,0.11269495716038608,0.02258250316100957
1.0,4,0.1441537306010723,0.02209492739289999,0.12205880360305309,0.10972454577125301,0.02201767097044367,0.13694178158044815,0.022894024334847926,0.11404775649309158,0.10719040702551738,0.021043200370181987
1.0,5,0.12854985669255256,0.019598077734932304,0.10895177887380122,0.10104391117389802,0.019479897131536,0.13276860415935515,0.022329535394906997,0.11043907016515732,0.0995072657749145,0.02056633577829896
1.0,6,0.11778502117097378,0.018256908528506754,0.09952811251580715,0.09653082985451478,0.018182904229911433,0.12184465962648391,0.020230076603591444,0.1016145840883255,0.09450660187238144,0.018458454538429776
1.0,7,0.10698868123441935,0.016481190677732228,0.09050749064981937,0.08989809288942273,0.016412743613953132,0.12092646399140358,0.019130365192890166,0.10179609858989716,0.08688748452652836,0.017363878190847157
1.0,8,0.09787871235609055,0.015207233412191271,0.08267147891223431,0.08536214975984549,0.015134787743855148,0.1106508931517601,0.01628693678975105,0.09436395758390427,0.08545187984366275,0.014633891779593459
1.0,9,0.09066995242238045,0.013999860829673708,0.07667009177803993,0.08095098825074344,0.013868142550898705,0.10437883114814758,0.015674507476389408,0.08870432358980179,0.08765806106736847,0.014062271210589119
1.0,10,0.08445512662827968,0.01315791108738631,0.07129721577465534,0.07787207949582163,0.013065449251516918,0.10207950755953789,0.01497936949133873,0.08710013756155968,0.07979504810305096,0.013402924611718943
1.0,11,0.07595618403702974,0.01158736267592758,0.06436882118135691,0.07178423032261692,0.011537145412007484,0.09565824303030968,0.014100610621273518,0.0815576325058937,0.07635859631858313,0.012572558555957234
1.0,12,0.06970365105569362,0.0105680788801983,0.059135572388768196,0.06768463887279531,0.010466049550782886,0.09292043110728264,0.012639420446008444,0.08028101155161857,0.06986897032098917,0.011244116144273925
1.0,13,0.06635199236869813,0.010061749909073114,0.056290242440998554,0.06561522588492201,0.009976127054228554,0.08661559548974038,0.011182611551135778,0.07543298472464084,0.06202158718158015,0.009809014854074809
1.0,14,0.06092612847685814,0.008893155890516936,0.0520329726561904,0.060851243496942146,0.00883895890378673,0.08550281128287315,0.011840370185673237,0.073662441521883,0.06853025172562559,0.010431592271416225
1.0,15,0.05552854800224304,0.008232024408876895,0.047296523265540596,0.05776575545079643,0.00815273414555808,0.08342270210385322,0.011759332649409772,0.07166336858272553,0.06627869466111641,0.010382834643560863
1.0,16,0.05311924799531698,0.007515282136388123,0.04560396586358547,0.055113396244306716,0.007467001769699669,0.08243286150693893,0.009090592451393605,0.07334226962924004,0.059864972233179596,0.007996764702000437
1.0,17,0.05048588815703988,0.0072973488629795615,0.0431885393448174,0.0541773096306116,0.007204814558062907,0.0820013857781887,0.008836586797609925,0.07316479827463628,0.05237216569344814,0.007569922154810178
1.0,18,0.04748327751085162,0.006634263156447559,0.040849014405161144,0.05104839957240451,0.006567678585651683,0.07847283691167832,0.008746017077937722,0.06972682063281536,0.052026113194898284,0.007605406397666496
1.0,19,0.0439497522637248,0.006153749135322869,0.03779600309208035,0.049061380513483376,0.006099612345612014,0.07867464396357536,0.008286592552438379,0.07038805197179318,0.05485276059456727,0.007163505538305315
1.0,20,0.04061513809487224,0.00546834575291723,0.035146792370826005,0.045455266492474555,0.0054489683402940674,0.08044102182984351,0.006646846873685717,0.07379417487978936,0.05058151152051033,0.005714692333263054
1.0,21,0.03884385831654072,0.00519014796288684,0.03365371034666896,0.04390260703630202,0.00516020891952317,0.07482522395253181,0.0069112698808312415,0.06791395430266857,0.05064946682919321,0.005928628004216821
1.0,22,0.03729274544119835,0.004929806724190712,0.03236293872818351,0.04311143658946062,0.004897479032085209,0.07485009109973907,0.006312833547592163,0.06853725691139698,0.042946704700861524,0.0054145745415815315
1.0,23,0.03476146871969104,0.004548029074911028,0.0302134396545589,0.041096473941645784,0.004505359859254174,0.07181646808981895,0.006681977251544595,0.06513449095189572,0.04736169172602488,0.005747256478600436
1.0,24,0.03513022412545979,0.004640181732363999,0.030490042282268405,0.041498824730907206,0.004634662590287861,0.07550831224024296,0.006560538095422089,0.06894777418673038,0.042115265673008884,0.00565190192486207
1.0,25,0.035020230289548634,0.004628249023575335,0.03039198124781251,0.04179788320142023,0.004599487251431471,0.07336305174231529,0.0057466806313022974,0.06761637066304683,0.04204948384903753,0.004887956214809582
1.0,26,0.03410351875796914,0.0044907714435830715,0.029612747326493265,0.04117615614991432,0.004442666562446757,0.07183935576677322,0.0063550502844154835,0.06548430573940277,0.048598426431089824,0.005454044015614951
1.0,27,0.030668913498520852,0.004044478123774752,0.026624435357749464,0.038707203296587014,0.003984917707719536,0.07447994799911976,0.004717230725102127,0.06976271726191044,0.03703689842319752,0.003986097846483898
1.0,28,0.028308304231613873,0.0037125951875932517,0.02459570910409093,0.03666532874440814,0.0036697671865033653,0.07084918561577797,0.005611495092511177,0.06523769028484822,0.04004227320219628,0.004833638169706271
1.0,29,0.028630614988505842,0.003648285531438887,0.024982329465448858,0.036373196013872997,0.0036208705164582997,0.07077740125358105,0.005403782651759684,0.06537361808121205,0.037778616736216124,0.004599210379639672
1.0,30,0.02627857507020235,0.00342133153998293,0.022857243575155735,0.03469535901671285,0.003396109485123815,0.07578709827363492,0.00480842618830502,0.0709786726385355,0.03590874157521146,0.004076777076430026
1.0,31,0.026493590455502272,0.003399290800327435,0.023094299629330635,0.034622372550010265,0.003369308054318307,0.07154941730201245,0.006030937847681344,0.06551847989857197,0.04467127856497968,0.005153784784881958
1.0,32,0.02963575582206249,0.003779063755646348,0.025856692042201757,0.03745001664686862,0.003758389648201085,0.07309703175723553,0.004961517853662372,0.06813551507890224,0.03734813344152548,0.0042060686507088205
1.0,33,0.024887272875756025,0.0031569230111781507,0.021730349905788898,0.033618524624550825,0.003118796661106882,0.07374430078268052,0.004339988289400935,0.06940431191027165,0.03458580001703476,0.003700627628088034
1.0,34,0.023687975134700535,0.0029319717253092677,0.02075600337423384,0.03226267577866405,0.002909575461624061,0.07159110383689403,0.005011901057325303,0.06657920278608799,0.036527023661622963,0.00424761346793483
1.0,35,0.022986364712938665,0.0028374380026943984,0.020148926723748444,0.03162344495735902,0.0028265589682516376,0.07433675093948841,0.0050662172893062235,0.06927053399384021,0.03622678022629196,0.004336068448674059
1.0,36,0.022915041968226434,0.0028027681922540067,0.020112273784354328,0.0312789427892763,0.002779475352532859,0.07407720616459847,0.004345360468141735,0.0697318462729454,0.0345232593741582,0.0036611835918140957
1.0,37,0.022358062045648695,0.00283412971184589,0.019523932363837957,0.031837169756830826,0.002800477907938868,0.07146364383399487,0.004040203304961324,0.06742344011366368,0.03284557984643024,0.0034214474097297664
1.0,38,0.022059724943712354,0.002840063801733777,0.019219661140814425,0.03145530608010582,0.002819725369590258,0.0730377661138773,0.004112025859765708,0.06892574073374272,0.03357921940818607,0.003480428190386122
1.0,39,0.02059788496233523,0.0025592486602254213,0.018038636336103083,0.029938649782670024,0.0025474403809519334,0.07394743093848229,0.004308125896379351,0.06963930444419383,0.03321476545497209,0.0036757660025971165
1.0,40,0.020006688330322504,0.002469928015372716,0.017536760289222002,0.02949959822429996,0.0024602140810730828,0.07140952228754759,0.0039617250971496105,0.0674477971419692,0.03127008380438185,0.003327534075816963
1.0,41,0.019030641743913293,0.0023752045067958532,0.01665543725900352,0.028839354633055377,0.002357448816987147,0.0729213003963232,0.004267794221639633,0.06865350618958473,0.035479717100507874,0.0036236111520710824
1.0,42,0.02133255539648235,0.00259233578806743,0.018740219611674547,0.030628701819114708,0.0025780222910429477,0.07240610049664974,0.00382583692856133,0.06858026292920112,0.03245818952037369,0.003214404532657729
1.0,43,0.019233817994594574,0.0023993438561446963,0.016834474116563795,0.028813186296143472,0.0023769130947189766,0.0737823077738285,0.004249259367585182,0.06953304862976074,0.03226922248663068,0.00360638082353828
1.0,44,0.01977041164971888,0.0024317857716232537,0.01733862585760653,0.0295182695928327,0.0024172091349024304,0.07578654044866562,0.004264769803732633,0.07152177082002163,0.03381791154942576,0.003648276961991886
1.0,45,0.01979609151184559,0.0024446766753681,0.01735141483694315,0.029462829052097985,0.00242877697879781,0.0740953730493784,0.003743958774022758,0.07035141584277153,0.03193012700368631,0.0031340361449530923
1.0,46,0.017952783811837434,0.0022452371516264976,0.01570754662528634,0.028138555030161955,0.002241006124819474,0.07050226026773453,0.0036025653947144745,0.06689969438314437,0.03156046997393426,0.0030151761456494062
1.0,47,0.018085344148799778,0.002256636839127168,0.015828707313165068,0.028343647740011472,0.002231387611094247,0.07237174645066262,0.004057574192993343,0.06831417246162891,0.03324574742893454,0.0034252780551591723
1.0,48,0.017800530618056656,0.0021605143861379472,0.015640016190707682,0.02752700757177479,0.0021366024378204236,0.07146894730627537,0.0035285705467686056,0.06794037750363349,0.03072185307198986,0.0029719953807250455
1.0,49,0.016959448309615256,0.0021379357979167254,0.01482151254452765,0.027393461834920467,0.002118743865041984,0.07202454550564288,0.00408132272772491,0.06794322262704372,0.03302362448240601,0.0034513207087504697
1.0,50,0.016718437286093832,0.002113799821585417,0.014604637444019318,0.02718283469842001,0.0020835297238968598,0.06708480063080788,0.00368616156373173,0.06339863932132721,0.030930817281659098,0.003133002378382192
2.0,1,0.7361090067625046,0.0784117890521884,0.32884860974550245,0.20681037734353802,0.07838359374730541,0.46905037546157835,0.03269865095615387,0.21817586255073548,0.1361801621660242,0.030920859897640717
2.0,2,0.41763604640960694,0.031965754054486754,0.19283514648675917,0.13945273891259868,0.03183583895188443,0.386932240486145,0.03224934469163418,0.1773414463996887,0.13418603270981755,0.030408947590981714
2.0,3,0.35630475062131883,0.029412797871977092,0.16344597658514975,0.13283149973799502,0.029289744649834987,0.334762197971344,0.029613869205117226,0.15257416546344757,0.12954562377801468,0.027736246623410322
2.0,4,0.29148609018325805,0.025980258621275426,0.1327529158294201,0.12310518473630926,0.025894815357708382,0.27057608604431155,0.027934762239456176,0.12132066199183464,0.12691001538951335,0.026070491316946155
2.0,5,0.25516137564182284,0.02362398314103484,0.11576869629323483,0.11543357348798662,0.023496713787429867,0.2587423845529556,0.023691377744078635,0.11752550280094147,0.1098818377436886,0.021892262218349206
2.0,6,0.23395212733745574,0.02190245606005192,0.10602483546733857,0.10957193937531472,0.021822495624104214,0.2446900771856308,0.025528130300343038,0.10958097344636918,0.11825080913146593,0.023606769117325937
2.0,7,0.21706887656450272,0.02054830839857459,0.09826028411090373,0.10525212371384761,0.020471394639189178,0.2292303138971329,0.021226224459707736,0.10400204387307167,0.09830336878400318,0.01939023977674767
2.0,8,0.198471716940403,0.019098561834543944,0.08968657787889242,0.10012971094068834,0.019020618861340786,0.21908175253868103,0.021381530106067657,0.09885011148452759,0.09942896316066943,0.019513768715569497
2.0,9,0.18529980047047137,0.018013593148440123,0.08364310337603093,0.09613997705543938,0.017873634447640133,0.19726218336820603,0.019195045396685602,0.08903356975317002,0.0938059145410263,0.01736047957996416
2.0,10,0.17322250650823115,0.01697327125631273,0.07812461778521537,0.0927024901790348,0.01686811974262079,0.2015182590484619,0.01789143927767873,0.09181340929865837,0.08765284156267739,0.0161983682707161
2.0,11,0.16166565550863743,0.01588761308044195,0.07288902113586664,0.08864797535592077,0.015833448886389566,0.1909962344765663,0.015813407495617868,0.08759141358733177,0.08140891379268808,0.01406215541214475
2.0,12,0.1508561877310276,0.015083380505442619,0.06788640360534191,0.08560152168542652,0.014943938517072042,0.17865411323308944,0.017683972008526325,0.08048507125675679,0.09160071644210639,0.01594439569665623
2.0,13,0.14236248828470707,0.014294979486614465,0.0640337544605136,0.0829359226195554,0.014208062374058323,0.1748473811149597,0.01607637831568718,0.07938550087809562,0.08700739022284822,0.01439130390888953
2.0,14,0.13080767980217933,0.013193768532015383,0.058806955605745316,0.07882040220875312,0.013117114465372887,0.17994107258319855,0.01561569280922413,0.08216268929839134,0.08061272124690659,0.013990699965257668
2.0,15,0.12502880761027335,0.01268550174869597,0.05617165288329124,0.07669300228912568,0.012586374237622043,0.17386877465248107,0.015906653128564357,0.07898106062412262,0.08259127398254328,0.014228467194804934
2.0,16,0.11860268737375736,0.012121789294295013,0.053240449003875256,0.07458685349852365,0.012050615823216199,0.16502318513393402,0.014057239357382059,0.07548297235369682,0.07836709664221657,0.012536503090861198
2.0,17,0.11534281554818153,0.011811538223177195,0.05176563877612352,0.0734349615822411,0.01170354814639469,0.16731730407476425,0.013126174930483103,0.07709556376934051,0.07480669708784066,0.011639091295149057
2.0,18,0.10574241039156913,0.01097470903210342,0.047383850753307345,0.07022825788949318,0.010870901602728666,0.15831462800502777,0.01424760178476572,0.07203351320326329,0.07876805801170422,0.012757935457272487
2.0,19,0.10075822004675865,0.010529550830833614,0.04511433449760079,0.06882042757194916,0.010461757491320717,0.15415943118929862,0.013103685472160578,0.07052787272632122,0.07204729992189743,0.011596298404092735
2.0,20,0.09681617443263531,0.01008117213472724,0.04336750101298094,0.06704914833476404,0.01004452490966296,0.15908315432071685,0.012966547448188067,0.07305830362439156,0.0749508387173995,0.011479660978624854
2.0,21,0.0957270926758647,0.00988917098287493,0.04291896077245474,0.06626867501740775,0.009839785254398454,0.15475450098514557,0.011850153785198927,0.0714521735906601,0.07242713719758744,0.010483556833343743
2.0,22,0.08931224465370179,0.009222446669824422,0.040044898942112925,0.06360163976615324,0.009148636749018143,0.15990635806322098,0.01157268176972866,0.07416683731973171,0.06446412593235233,0.010188257734480004
2.0,23,0.09156313948333264,0.009198027932085098,0.04118255593627691,0.06305922131528481,0.009132605848224161,0.1525667785704136,0.011171397674828767,0.07069769056141377,0.06390914680854183,0.009885956305688736
2.0,24,0.08038023682683706,0.008318227042444051,0.036031004931777716,0.05986143783589332,0.008300323493117844,0.1566329346895218,0.01048303397744894,0.07307495069503785,0.05843197212044539,0.00922427418108319
2.0,25,0.07833811387419701,0.008012768813874572,0.035162672482430934,0.058243301409095075,0.007989723713011387,0.15162710791826248,0.010874996598809958,0.070376055970788,0.062586777083652,0.009606190192446165
2.0,26,0.07925836804509163,0.00821236124355346,0.03552300332859158,0.05918683899414961,0.008125719330351016,0.15002335822582244,0.0105382509380579,0.06974255302548409,0.0645664380651618,0.009283821517649216
2.0,27,0.07496676186472177,0.007855132468976081,0.03355581469833851,0.05729385748718837,0.0077521693386975446,0.16186477571725846,0.009323855167254806,0.07627046072483062,0.06157736089545692,0.008121810269877001
2.0,28,0.07036170370876789,0.007312795744277537,0.031524453945457935,0.054998826987330614,0.007235201563895444,0.14954996687173844,0.009909321853891016,0.06982032272219658,0.059017694649381745,0.008636385015838112
2.0,29,0.06827067904919386,0.006931979460641741,0.030669349778443575,0.05335814999725199,0.006885235820215178,0.1474697031378746,0.009444942137226462,0.06901237995922566,0.0580330444761627,0.008265654549866419
2.0,30,0.06608715612441302,0.006725748675409705,0.029680703554302454,0.052238213109229464,0.0066828387445734775,0.15577930691838265,0.008550796190276742,0.07361425575613975,0.05456530627600912,0.007502648973425565
2.0,31,0.06284415271878242,0.006435469171963632,0.028204341802746058,0.050879311359265815,0.006385981613377223,0.15258165830373763,0.008699147442355752,0.0719412554949522,0.056809938406557944,0.007609389134569148
2.0,32,0.06118525223433972,0.006170591334346682,0.027507330384105445,0.04971561270695499,0.006138512334330338,0.15454010283946992,0.008172982465475797,0.07318356017768383,0.050218923858902864,0.007114709915337542
2.0,33,0.06189200452715159,0.0061403109007515016,0.027875846818089484,0.04950440202070975,0.006077232758171553,0.16723962432146072,0.008993657505139708,0.07912298268079758,0.05077876643723951,0.007876199485457511
2.0,34,0.05956841268390417,0.006002956004813313,0.026782728258520364,0.04902702702354833,0.005965495430696849,0.14406875193119048,0.0075917529668658975,0.06823849955201149,0.04845571939333139,0.006583120770049245
