ranking_lambda,scope,cases,mae,mse,tie_set_ordering_accuracy,direct_unet_mean_expanded_nodes,direct_unet_optimality_rate,unet_tiebreak_mean_expanded_nodes,unet_tiebreak_optimality_rate,case_id,structure_type,pairwise_ordering_accuracy,pairwise_pairs,tie_set_decisions,algorithm,expanded_nodes,path_cost,optimal_cost,optimal
0.5,search,,,,,,,,,narrow_corridor_seed70,narrow_corridor,,,,direct_unet,17,13,13,True
0.5,search,,,,,,,,,narrow_corridor_seed70,narrow_corridor,,,,unet_tiebreak,14,13,13,True
0.5,search,,,,,,,,,narrow_corridor_seed71,narrow_corridor,,,,direct_unet,30,24,24,True
0.5,search,,,,,,,,,narrow_corridor_seed71,narrow_corridor,,,,unet_tiebreak,25,24,24,True
0.5,search,,,,,,,,,narrow_corridor_seed72,narrow_corridor,,,,direct_unet,4,2,2,True
0.5,search,,,,,,,,,narrow_corridor_seed72,narrow_corridor,,,,unet_tiebreak,3,2,2,True
0.5,search,,,,,,,,,narrow_corridor_seed73,narrow_corridor,,,,direct_unet,10,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed73,narrow_corridor,,,,unet_tiebreak,10,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed74,narrow_corridor,,,,direct_unet,11,10,10,True
0.5,search,,,,,,,,,narrow_corridor_seed74,narrow_corridor,,,,unet_tiebreak,11,10,10,True
0.5,search,,,,,,,,,narrow_corridor_seed75,narrow_corridor,,,,direct_unet,33,21,21,True
0.5,search,,,,,,,,,narrow_corridor_seed75,narrow_corridor,,,,unet_tiebreak,22,21,21,True
0.5,search,,,,,,,,,narrow_corridor_seed76,narrow_corridor,,,,direct_unet,12,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed76,narrow_corridor,,,,unet_tiebreak,10,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed77,narrow_corridor,,,,direct_unet,20,11,11,True
0.5,search,,,,,,,,,narrow_corridor_seed77,narrow_corridor,,,,unet_tiebreak,12,11,11,True
0.5,search,,,,,,,,,narrow_corridor_seed78,narrow_corridor,,,,direct_unet,21,20,20,True
0.5,search,,,,,,,,,narrow_corridor_seed78,narrow_corridor,,,,unet_tiebreak,21,20,20,True
0.5,search,,,,,,,,,narrow_corridor_seed79,narrow_corridor,,,,direct_unet,28,27,27,True
0.5,search,,,,,,,,,narrow_corridor_seed79,narrow_corridor,,,,unet_tiebreak,64,27,27,True
0.5,search,,,,,,,,,narrow_corridor_seed80,narrow_corridor,,,,direct_unet,13,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed80,narrow_corridor,,,,unet_tiebreak,10,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed81,narrow_corridor,,,,direct_unet,9,5,5,True
0.5,search,,,,,,,,,narrow_corridor_seed81,narrow_corridor,,,,unet_tiebreak,6,5,5,True
0.5,search,,,,,,,,,narrow_corridor_seed82,narrow_corridor,,,,direct_unet,12,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed82,narrow_corridor,,,,unet_tiebreak,10,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed83,narrow_corridor,,,,direct_unet,20,13,13,True
0.5,search,,,,,,,,,narrow_corridor_seed83,narrow_corridor,,,,unet_tiebreak,14,13,13,True
0.5,search,,,,,,,,,narrow_corridor_seed84,narrow_corridor,,,,direct_unet,16,15,15,True
0.5,search,,,,,,,,,narrow_corridor_seed84,narrow_corridor,,,,unet_tiebreak,20,15,15,True
0.5,search,,,,,,,,,narrow_corridor_seed85,narrow_corridor,,,,direct_unet,12,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed85,narrow_corridor,,,,unet_tiebreak,10,9,9,True
0.5,search,,,,,,,,,narrow_corridor_seed86,narrow_corridor,,,,direct_unet,70,35,35,True
0.5,search,,,,,,,,,narrow_corridor_seed86,narrow_corridor,,,,unet_tiebreak,84,35,35,True
0.5,search,,,,,,,,,narrow_corridor_seed87,narrow_corridor,,,,direct_unet,5,4,4,True
0.5,search,,,,,,,,,narrow_corridor_seed87,narrow_corridor,,,,unet_tiebreak,5,4,4,True
0.5,search,,,,,,,,,narrow_corridor_seed88,narrow_corridor,,,,direct_unet,28,16,16,True
0.5,search,,,,,,,,,narrow_corridor_seed88,narrow_corridor,,,,unet_tiebreak,17,16,16,True
0.5,search,,,,,,,,,narrow_corridor_seed89,narrow_corridor,,,,direct_unet,44,17,17,True
0.5,search,,,,,,,,,narrow_corridor_seed89,narrow_corridor,,,,unet_tiebreak,38,17,17,True
0.5,search,,,,,,,,,narrow_corridor_seed90,narrow_corridor,,,,direct_unet,25,24,24,True
0.5,search,,,,,,,,,narrow_corridor_seed90,narrow_corridor,,,,unet_tiebreak,49,24,24,True
0.5,search,,,,,,,,,narrow_corridor_seed91,narrow_corridor,,,,direct_unet,4,3,3,True
0.5,search,,,,,,,,,narrow_corridor_seed91,narrow_corridor,,,,unet_tiebreak,4,3,3,True
0.5,search,,,,,,,,,narrow_corridor_seed92,narrow_corridor,,,,direct_unet,9,8,8,True
0.5,search,,,,,,,,,narrow_corridor_seed92,narrow_corridor,,,,unet_tiebreak,9,8,8,True
0.5,search,,,,,,,,,narrow_corridor_seed93,narrow_corridor,,,,direct_unet,11,10,10,True
0.5,search,,,,,,,,,narrow_corridor_seed93,narrow_corridor,,,,unet_tiebreak,11,10,10,True
0.5,search,,,,,,,,,narrow_corridor_seed94,narrow_corridor,,,,direct_unet,16,11,11,True
0.5,search,,,,,,,,,narrow_corridor_seed94,narrow_corridor,,,,unet_tiebreak,12,11,11,True
0.5,search,,,,,,,,,narrow_corridor_seed95,narrow_corridor,,,,direct_unet,51,19,19,True
0.5,search,,,,,,,,,narrow_corridor_seed95,narrow_corridor,,,,unet_tiebreak,20,19,19,True
0.5,search,,,,,,,,,narrow_corridor_seed96,narrow_corridor,,,,direct_unet,2,1,1,True
0.5,search,,,,,,,,,narrow_corridor_seed96,narrow_corridor,,,,unet_tiebreak,2,1,1,True
0.5,search,,,,,,,,,narrow_corridor_seed97,narrow_corridor,,,,direct_unet,41,15,15,True
0.5,search,,,,,,,,,narrow_corridor_seed97,narrow_corridor,,,,unet_tiebreak,30,15,15,True
0.5,search,,,,,,,,,narrow_corridor_seed98,narrow_corridor,,,,direct_unet,4,2,2,True
0.5,search,,,,,,,,,narrow_corridor_seed98,narrow_corridor,,,,unet_tiebreak,3,2,2,True
0.5,search,,,,,,,,,narrow_corridor_seed99,narrow_corridor,,,,direct_unet,6,4,4,True
0.5,search,,,,,,,,,narrow_corridor_seed99,narrow_corridor,,,,unet_tiebreak,5,4,4,True
0.5,search,,,,,,,,,bottleneck_seed0,bottleneck,,,,direct_unet,80,31,31,True
0.5,search,,,,,,,,,bottleneck_seed0,bottleneck,,,,unet_tiebreak,142,31,31,True
0.5,search,,,,,,,,,bottleneck_seed1,bottleneck,,,,direct_unet,81,21,21,True
0.5,search,,,,,,,,,bottleneck_seed1,bottleneck,,,,unet_tiebreak,22,21,21,True
0.5,search,,,,,,,,,bottleneck_seed2,bottleneck,,,,direct_unet,7,5,5,True
0.5,search,,,,,,,,,bottleneck_seed2,bottleneck,,,,unet_tiebreak,6,5,5,True
0.5,search,,,,,,,,,bottleneck_seed3,bottleneck,,,,direct_unet,5,4,4,True
0.5,search,,,,,,,,,bottleneck_seed3,bottleneck,,,,unet_tiebreak,5,4,4,True
0.5,search,,,,,,,,,bottleneck_seed4,bottleneck,,,,direct_unet,14,12,12,True
0.5,search,,,,,,,,,bottleneck_seed4,bottleneck,,,,unet_tiebreak,13,12,12,True
0.5,search,,,,,,,,,bottleneck_seed5,bottleneck,,,,direct_unet,20,17,17,True
0.5,search,,,,,,,,,bottleneck_seed5,bottleneck,,,,unet_tiebreak,18,17,17,True
0.5,search,,,,,,,,,bottleneck_seed6,bottleneck,,,,direct_unet,3,2,2,True
0.5,search,,,,,,,,,bottleneck_seed6,bottleneck,,,,unet_tiebreak,3,2,2,True
0.5,search,,,,,,,,,bottleneck_seed7,bottleneck,,,,direct_unet,9,8,8,True
0.5,search,,,,,,,,,bottleneck_seed7,bottleneck,,,,unet_tiebreak,9,8,8,True
0.5,search,,,,,,,,,bottleneck_seed8,bottleneck,,,,direct_unet,4,2,2,True
0.5,search,,,,,,,,,bottleneck_seed8,bottleneck,,,,unet_tiebreak,3,2,2,True
0.5,search,,,,,,,,,bottleneck_seed9,bottleneck,,,,direct_unet,32,18,18,True
0.5,search,,,,,,,,,bottleneck_seed9,bottleneck,,,,unet_tiebreak,37,18,18,True
0.5,search,,,,,,,,,bottleneck_seed10,bottleneck,,,,direct_unet,16,9,9,True
0.5,search,,,,,,,,,bottleneck_seed10,bottleneck,,,,unet_tiebreak,10,9,9,True
0.5,search,,,,,,,,,bottleneck_seed11,bottleneck,,,,direct_unet,13,9,9,True
0.5,search,,,,,,,,,bottleneck_seed11,bottleneck,,,,unet_tiebreak,10,9,9,True
0.5,search,,,,,,,,,bottleneck_seed12,bottleneck,,,,direct_unet,10,7,7,True
0.5,search,,,,,,,,,bottleneck_seed12,bottleneck,,,,unet_tiebreak,8,7,7,True
0.5,search,,,,,,,,,bottleneck_seed13,bottleneck,,,,direct_unet,22,15,15,True
0.5,search,,,,,,,,,bottleneck_seed13,bottleneck,,,,unet_tiebreak,16,15,15,True
0.5,search,,,,,,,,,bottleneck_seed14,bottleneck,,,,direct_unet,44,32,32,True
0.5,search,,,,,,,,,bottleneck_seed14,bottleneck,,,,unet_tiebreak,103,32,32,True
0.5,search,,,,,,,,,bottleneck_seed15,bottleneck,,,,direct_unet,12,10,10,True
0.5,search,,,,,,,,,bottleneck_seed15,bottleneck,,,,unet_tiebreak,11,10,10,True
0.5,search,,,,,,,,,bottleneck_seed16,bottleneck,,,,direct_unet,29,22,22,True
0.5,search,,,,,,,,,bottleneck_seed16,bottleneck,,,,unet_tiebreak,23,22,22,True
0.5,search,,,,,,,,,bottleneck_seed17,bottleneck,,,,direct_unet,7,6,6,True
0.5,search,,,,,,,,,bottleneck_seed17,bottleneck,,,,unet_tiebreak,7,6,6,True
0.5,search,,,,,,,,,bottleneck_seed18,bottleneck,,,,direct_unet,28,20,20,True
0.5,search,,,,,,,,,bottleneck_seed18,bottleneck,,,,unet_tiebreak,21,20,20,True
0.5,search,,,,,,,,,bottleneck_seed19,bottleneck,,,,direct_unet,46,28,28,True
0.5,search,,,,,,,,,bottleneck_seed19,bottleneck,,,,unet_tiebreak,83,28,28,True
0.5,search,,,,,,,,,bottleneck_seed20,bottleneck,,,,direct_unet,109,34,34,True
0.5,search,,,,,,,,,bottleneck_seed20,bottleneck,,,,unet_tiebreak,143,34,34,True
0.5,search,,,,,,,,,bottleneck_seed21,bottleneck,,,,direct_unet,38,22,22,True
0.5,search,,,,,,,,,bottleneck_seed21,bottleneck,,,,unet_tiebreak,23,22,22,True
0.5,search,,,,,,,,,bottleneck_seed22,bottleneck,,,,direct_unet,27,18,18,True
0.5,search,,,,,,,,,bottleneck_seed22,bottleneck,,,,unet_tiebreak,19,18,18,True
0.5,search,,,,,,,,,bottleneck_seed23,bottleneck,,,,direct_unet,36,16,16,True
0.5,search,,,,,,,,,bottleneck_seed23,bottleneck,,,,unet_tiebreak,17,16,16,True
0.5,search,,,,,,,,,bottleneck_seed24,bottleneck,,,,direct_unet,18,12,12,True
0.5,search,,,,,,,,,bottleneck_seed24,bottleneck,,,,unet_tiebreak,18,12,12,True
0.5,search,,,,,,,,,bottleneck_seed25,bottleneck,,,,direct_unet,10,8,8,True
0.5,search,,,,,,,,,bottleneck_seed25,bottleneck,,,,unet_tiebreak,9,8,8,True
0.5,search,,,,,,,,,bottleneck_seed26,bottleneck,,,,direct_unet,22,16,16,True
0.5,search,,,,,,,,,bottleneck_seed26,bottleneck,,,,unet_tiebreak,46,16,16,True
0.5,search,,,,,,,,,bottleneck_seed27,bottleneck,,,,direct_unet,22,12,12,True
0.5,search,,,,,,,,,bottleneck_seed27,bottleneck,,,,unet_tiebreak,13,12,12,True
0.5,search,,,,,,,,,bottleneck_seed28,bottleneck,,,,direct_unet,23,17,17,True
0.5,search,,,,,,,,,bottleneck_seed28,bottleneck,,,,unet_tiebreak,54,17,17,True
0.5,search,,,,,,,,,bottleneck_seed29,bottleneck,,,,direct_unet,9,8,8,True
0.5,search,,,,,,,,,bottleneck_seed29,bottleneck,,,,unet_tiebreak,9,8,8,True
0.5,search,,,,,,,,,bottleneck_seed30,bottleneck,,,,direct_unet,5,3,3,True
0.5,search,,,,,,,,,bottleneck_seed30,bottleneck,,,,unet_tiebreak,4,3,3,True
0.5,search,,,,,,,,,bottleneck_seed31,bottleneck,,,,direct_unet,41,21,21,True
0.5,search,,,,,,,,,bottleneck_seed31,bottleneck,,,,unet_tiebreak,22,21,21,True
0.5,search,,,,,,,,,bottleneck_seed32,bottleneck,,,,direct_unet,44,22,22,True
0.5,search,,,,,,,,,bottleneck_seed32,bottleneck,,,,unet_tiebreak,23,22,22,True
0.5,search,,,,,,,,,bottleneck_seed33,bottleneck,,,,direct_unet,3,2,2,True
0.5,search,,,,,,,,,bottleneck_seed33,bottleneck,,,,unet_tiebreak,3,2,2,True
0.5,search,,,,,,,,,bottleneck_seed34,bottleneck,,,,direct_unet,21,20,20,True
0.5,search,,,,,,,,,bottleneck_seed34,bottleneck,,,,unet_tiebreak,21,20,20,True
0.5,search,,,,,,,,,bottleneck_seed35,bottleneck,,,,direct_unet,9,6,6,True
0.5,search,,,,,,,,,bottleneck_seed35,bottleneck,,,,unet_tiebreak,7,6,6,True
0.5,search,,,,,,,,,bottleneck_seed36,bottleneck,,,,direct_unet,26,16,16,True
0.5,search,,,,,,,,,bottleneck_seed36,bottleneck,,,,unet_tiebreak,17,16,16,True
0.5,search,,,,,,,,,bottleneck_seed37,bottleneck,,,,direct_unet,32,22,22,True
0.5,search,,,,,,,,,bottleneck_seed37,bottleneck,,,,unet_tiebreak,80,22,22,True
0.5,search,,,,,,,,,bottleneck_seed38,bottleneck,,,,direct_unet,12,11,11,True
0.5,search,,,,,,,,,bottleneck_seed38,bottleneck,,,,unet_tiebreak,12,11,11,True
0.5,search,,,,,,,,,bottleneck_seed39,bottleneck,,,,direct_unet,9,5,5,True
0.5,search,,,,,,,,,bottleneck_seed39,bottleneck,,,,unet_tiebreak,6,5,5,True
0.5,search,,,,,,,,,bottleneck_seed40,bottleneck,,,,direct_unet,17,11,11,True
0.5,search,,,,,,,,,bottleneck_seed40,bottleneck,,,,unet_tiebreak,12,11,11,True
0.5,search,,,,,,,,,bottleneck_seed41,bottleneck,,,,direct_unet,18,10,10,True
0.5,search,,,,,,,,,bottleneck_seed41,bottleneck,,,,unet_tiebreak,11,10,10,True
0.5,search,,,,,,,,,bottleneck_seed42,bottleneck,,,,direct_unet,9,8,8,True
0.5,search,,,,,,,,,bottleneck_seed42,bottleneck,,,,unet_tiebreak,9,8,8,True
0.5,search,,,,,,,,,bottleneck_seed43,bottleneck,,,,direct_unet,33,18,18,True
0.5,search,,,,,,,,,bottleneck_seed43,bottleneck,,,,unet_tiebreak,48,18,18,True
0.5,search,,,,,,,,,bottleneck_seed44,bottleneck,,,,direct_unet,19,18,18,True
0.5,search,,,,,,,,,bottleneck_seed44,bottleneck,,,,unet_tiebreak,46,18,18,True
0.5,search,,,,,,,,,bottleneck_seed45,bottleneck,,,,direct_unet,39,17,17,True
0.5,search,,,,,,,,,bottleneck_seed45,bottleneck,,,,unet_tiebreak,18,17,17,True
0.5,search,,,,,,,,,bottleneck_seed46,bottleneck,,,,direct_unet,26,23,23,True
0.5,search,,,,,,,,,bottleneck_seed46,bottleneck,,,,unet_tiebreak,74,23,23,True
0.5,search,,,,,,,,,bottleneck_seed47,bottleneck,,,,direct_unet,185,34,34,True
0.5,search,,,,,,,,,bottleneck_seed47,bottleneck,,,,unet_tiebreak,141,34,34,True
0.5,search,,,,,,,,,bottleneck_seed48,bottleneck,,,,direct_unet,40,28,28,True
0.5,search,,,,,,,,,bottleneck_seed48,bottleneck,,,,unet_tiebreak,87,28,28,True
0.5,search,,,,,,,,,bottleneck_seed49,bottleneck,,,,direct_unet,21,18,18,True
0.5,search,,,,,,,,,bottleneck_seed49,bottleneck,,,,unet_tiebreak,19,18,18,True
0.5,search,,,,,,,,,bottleneck_seed50,bottleneck,,,,direct_unet,44,24,24,True
0.5,search,,,,,,,,,bottleneck_seed50,bottleneck,,,,unet_tiebreak,133,24,24,True
0.5,search,,,,,,,,,bottleneck_seed51,bottleneck,,,,direct_unet,38,21,21,True
0.5,search,,,,,,,,,bottleneck_seed51,bottleneck,,,,unet_tiebreak,22,21,21,True
0.5,search,,,,,,,,,bottleneck_seed52,bottleneck,,,,direct_unet,72,27,27,True
0.5,search,,,,,,,,,bottleneck_seed52,bottleneck,,,,unet_tiebreak,145,27,27,True
0.5,search,,,,,,,,,bottleneck_seed53,bottleneck,,,,direct_unet,14,13,13,True
0.5,search,,,,,,,,,bottleneck_seed53,bottleneck,,,,unet_tiebreak,14,13,13,True
0.5,search,,,,,,,,,bottleneck_seed54,bottleneck,,,,direct_unet,13,7,7,True
0.5,search,,,,,,,,,bottleneck_seed54,bottleneck,,,,unet_tiebreak,8,7,7,True
0.5,search,,,,,,,,,bottleneck_seed55,bottleneck,,,,direct_unet,20,18,18,True
0.5,search,,,,,,,,,bottleneck_seed55,bottleneck,,,,unet_tiebreak,19,18,18,True
0.5,search,,,,,,,,,bottleneck_seed56,bottleneck,,,,direct_unet,17,14,14,True
0.5,search,,,,,,,,,bottleneck_seed56,bottleneck,,,,unet_tiebreak,15,14,14,True
0.5,search,,,,,,,,,bottleneck_seed57,bottleneck,,,,direct_unet,14,10,10,True
0.5,search,,,,,,,,,bottleneck_seed57,bottleneck,,,,unet_tiebreak,11,10,10,True
0.5,search,,,,,,,,,bottleneck_seed58,bottleneck,,,,direct_unet,29,18,18,True
0.5,search,,,,,,,,,bottleneck_seed58,bottleneck,,,,unet_tiebreak,19,18,18,True
0.5,search,,,,,,,,,bottleneck_seed59,bottleneck,,,,direct_unet,43,21,21,True
0.5,search,,,,,,,,,bottleneck_seed59,bottleneck,,,,unet_tiebreak,22,21,21,True
0.5,search,,,,,,,,,bottleneck_seed60,bottleneck,,,,direct_unet,72,33,33,True
0.5,search,,,,,,,,,bottleneck_seed60,bottleneck,,,,unet_tiebreak,121,33,33,True
0.5,search,,,,,,,,,bottleneck_seed61,bottleneck,,,,direct_unet,49,32,32,True
0.5,search,,,,,,,,,bottleneck_seed61,bottleneck,,,,unet_tiebreak,135,32,32,True
0.5,search,,,,,,,,,bottleneck_seed62,bottleneck,,,,direct_unet,32,16,16,True
0.5,search,,,,,,,,,bottleneck_seed62,bottleneck,,,,unet_tiebreak,52,16,16,True
0.5,search,,,,,,,,,bottleneck_seed63,bottleneck,,,,direct_unet,10,7,7,True
0.5,search,,,,,,,,,bottleneck_seed63,bottleneck,,,,unet_tiebreak,8,7,7,True
0.5,search,,,,,,,,,bottleneck_seed64,bottleneck,,,,direct_unet,36,21,21,True
0.5,search,,,,,,,,,bottleneck_seed64,bottleneck,,,,unet_tiebreak,81,21,21,True
0.5,search,,,,,,,,,bottleneck_seed65,bottleneck,,,,direct_unet,25,18,18,True
0.5,search,,,,,,,,,bottleneck_seed65,bottleneck,,,,unet_tiebreak,19,18,18,True
0.5,search,,,,,,,,,bottleneck_seed66,bottleneck,,,,direct_unet,11,9,9,True
0.5,search,,,,,,,,,bottleneck_seed66,bottleneck,,,,unet_tiebreak,14,9,9,True
0.5,search,,,,,,,,,bottleneck_seed67,bottleneck,,,,direct_unet,117,35,35,True
0.5,search,,,,,,,,,bottleneck_seed67,bottleneck,,,,unet_tiebreak,142,35,35,True
0.5,search,,,,,,,,,bottleneck_seed68,bottleneck,,,,direct_unet,49,26,26,True
0.5,search,,,,,,,,,bottleneck_seed68,bottleneck,,,,unet_tiebreak,79,26,26,True
0.5,search,,,,,,,,,bottleneck_seed69,bottleneck,,,,direct_unet,179,42,42,True
0.5,search,,,,,,,,,bottleneck_seed69,bottleneck,,,,unet_tiebreak,174,42,42,True
0.5,search,,,,,,,,,bottleneck_seed70,bottleneck,,,,direct_unet,14,7,7,True
0.5,search,,,,,,,,,bottleneck_seed70,bottleneck,,,,unet_tiebreak,8,7,7,True
0.5,search,,,,,,,,,bottleneck_seed71,bottleneck,,,,direct_unet,50,19,19,True
0.5,search,,,,,,,,,bottleneck_seed71,bottleneck,,,,unet_tiebreak,20,19,19,True
0.5,search,,,,,,,,,bottleneck_seed72,bottleneck,,,,direct_unet,7,5,5,True
0.5,search,,,,,,,,,bottleneck_seed72,bottleneck,,,,unet_tiebreak,6,5,5,True
0.5,search,,,,,,,,,bottleneck_seed73,bottleneck,,,,direct_unet,96,32,32,True
0.5,search,,,,,,,,,bottleneck_seed73,bottleneck,,,,unet_tiebreak,188,32,32,True
0.5,search,,,,,,,,,bottleneck_seed74,bottleneck,,,,direct_unet,23,18,18,True
0.5,search,,,,,,,,,bottleneck_seed74,bottleneck,,,,unet_tiebreak,19,18,18,True
0.5,search,,,,,,,,,bottleneck_seed75,bottleneck,,,,direct_unet,20,18,18,True
0.5,search,,,,,,,,,bottleneck_seed75,bottleneck,,,,unet_tiebreak,19,18,18,True
0.5,search,,,,,,,,,bottleneck_seed76,bottleneck,,,,direct_unet,22,17,17,True
0.5,search,,,,,,,,,bottleneck_seed76,bottleneck,,,,unet_tiebreak,18,17,17,True
0.5,search,,,,,,,,,bottleneck_seed77,bottleneck,,,,direct_unet,18,17,17,True
0.5,search,,,,,,,,,bottleneck_seed77,bottleneck,,,,unet_tiebreak,18,17,17,True
0.5,search,,,,,,,,,bottleneck_seed78,bottleneck,,,,direct_unet,15,10,10,True
0.5,search,,,,,,,,,bottleneck_seed78,bottleneck,,,,unet_tiebreak,11,10,10,True
0.5,search,,,,,,,,,bottleneck_seed79,bottleneck,,,,direct_unet,24,19,19,True
0.5,search,,,,,,,,,bottleneck_seed79,bottleneck,,,,unet_tiebreak,37,19,19,True
0.5,search,,,,,,,,,bottleneck_seed80,bottleneck,,,,direct_unet,34,25,25,True
0.5,search,,,,,,,,,bottleneck_seed80,bottleneck,,,,unet_tiebreak,26,25,25,True
0.5,search,,,,,,,,,bottleneck_seed81,bottleneck,,,,direct_unet,62,32,32,True
0.5,search,,,,,,,,,bottleneck_seed81,bottleneck,,,,unet_tiebreak,144,32,32,True
0.5,search,,,,,,,,,bottleneck_seed82,bottleneck,,,,direct_unet,25,19,19,True
0.5,search,,,,,,,,,bottleneck_seed82,bottleneck,,,,unet_tiebreak,20,19,19,True
0.5,search,,,,,,,,,bottleneck_seed83,bottleneck,,,,direct_unet,60,22,22,True
0.5,search,,,,,,,,,bottleneck_seed83,bottleneck,,,,unet_tiebreak,23,22,22,True
0.5,search,,,,,,,,,bottleneck_seed84,bottleneck,,,,direct_unet,43,21,21,True
0.5,search,,,,,,,,,bottleneck_seed84,bottleneck,,,,unet_tiebreak,82,21,21,True
0.5,search,,,,,,,,,bottleneck_seed85,bottleneck,,,,direct_unet,31,24,24,True
0.5,search,,,,,,,,,bottleneck_seed85,bottleneck,,,,unet_tiebreak,25,24,24,True
0.5,search,,,,,,,,,bottleneck_seed86,bottleneck,,,,direct_unet,60,21,21,True
0.5,search,,,,,,,,,bottleneck_seed86,bottleneck,,,,unet_tiebreak,22,21,21,True
0.5,search,,,,,,,,,bottleneck_seed87,bottleneck,,,,direct_unet,7,6,6,True
0.5,search,,,,,,,,,bottleneck_seed87,bottleneck,,,,unet_tiebreak,7,6,6,True
0.5,search,,,,,,,,,bottleneck_seed88,bottleneck,,,,direct_unet,48,21,21,True
0.5,search,,,,,,,,,bottleneck_seed88,bottleneck,,,,unet_tiebreak,61,21,21,True
0.5,search,,,,,,,,,bottleneck_seed89,bottleneck,,,,direct_unet,12,10,10,True
0.5,search,,,,,,,,,bottleneck_seed89,bottleneck,,,,unet_tiebreak,11,10,10,True
0.5,search,,,,,,,,,bottleneck_seed90,bottleneck,,,,direct_unet,57,29,29,True
0.5,search,,,,,,,,,bottleneck_seed90,bottleneck,,,,unet_tiebreak,139,29,29,True
0.5,search,,,,,,,,,bottleneck_seed91,bottleneck,,,,direct_unet,82,35,35,True
0.5,search,,,,,,,,,bottleneck_seed91,bottleneck,,,,unet_tiebreak,115,35,35,True
0.5,search,,,,,,,,,bottleneck_seed92,bottleneck,,,,direct_unet,51,27,27,True
0.5,search,,,,,,,,,bottleneck_seed92,bottleneck,,,,unet_tiebreak,28,27,27,True
0.5,search,,,,,,,,,bottleneck_seed93,bottleneck,,,,direct_unet,22,12,12,True
0.5,search,,,,,,,,,bottleneck_seed93,bottleneck,,,,unet_tiebreak,13,12,12,True
0.5,search,,,,,,,,,bottleneck_seed94,bottleneck,,,,direct_unet,55,17,17,True
0.5,search,,,,,,,,,bottleneck_seed94,bottleneck,,,,unet_tiebreak,18,17,17,True
0.5,search,,,,,,,,,bottleneck_seed95,bottleneck,,,,direct_unet,38,29,29,True
0.5,search,,,,,,,,,bottleneck_seed95,bottleneck,,,,unet_tiebreak,107,29,29,True
0.5,search,,,,,,,,,bottleneck_seed96,bottleneck,,,,direct_unet,23,19,19,True
0.5,search,,,,,,,,,bottleneck_seed96,bottleneck,,,,unet_tiebreak,85,19,19,True
0.5,search,,,,,,,,,bottleneck_seed97,bottleneck,,,,direct_unet,32,19,19,True
0.5,search,,,,,,,,,bottleneck_seed97,bottleneck,,,,unet_tiebreak,20,19,19,True
0.5,search,,,,,,,,,bottleneck_seed98,bottleneck,,,,direct_unet,24,23,23,True
0.5,search,,,,,,,,,bottleneck_seed98,bottleneck,,,,unet_tiebreak,45,23,23,True
0.5,search,,,,,,,,,bottleneck_seed99,bottleneck,,,,direct_unet,2,1,1,True
0.5,search,,,,,,,,,bottleneck_seed99,bottleneck,,,,unet_tiebreak,2,1,1,True
0.5,search,,,,,,,,,maze_like_seed0,maze_like,,,,direct_unet,48,29,29,True
0.5,search,,,,,,,,,maze_like_seed0,maze_like,,,,unet_tiebreak,70,29,29,True
0.5,search,,,,,,,,,maze_like_seed1,maze_like,,,,direct_unet,46,37,35,False
0.5,search,,,,,,,,,maze_like_seed1,maze_like,,,,unet_tiebreak,96,35,35,True
0.5,search,,,,,,,,,maze_like_seed2,maze_like,,,,direct_unet,19,12,12,True
0.5,search,,,,,,,,,maze_like_seed2,maze_like,,,,unet_tiebreak,13,12,12,True
0.5,search,,,,,,,,,maze_like_seed3,maze_like,,,,direct_unet,31,22,22,True
0.5,search,,,,,,,,,maze_like_seed3,maze_like,,,,unet_tiebreak,57,22,22,True
0.5,search,,,,,,,,,maze_like_seed4,maze_like,,,,direct_unet,23,12,12,True
0.5,search,,,,,,,,,maze_like_seed4,maze_like,,,,unet_tiebreak,13,12,12,True
0.5,search,,,,,,,,,maze_like_seed5,maze_like,,,,direct_unet,35,31,31,True
0.5,search,,,,,,,,,maze_like_seed5,maze_like,,,,unet_tiebreak,67,31,31,True
0.5,search,,,,,,,,,maze_like_seed6,maze_like,,,,direct_unet,72,35,35,True
0.5,search,,,,,,,,,maze_like_seed6,maze_like,,,,unet_tiebreak,127,35,35,True
0.5,search,,,,,,,,,maze_like_seed7,maze_like,,,,direct_unet,15,11,11,True
0.5,search,,,,,,,,,maze_like_seed7,maze_like,,,,unet_tiebreak,12,11,11,True
0.5,search,,,,,,,,,maze_like_seed8,maze_like,,,,direct_unet,74,34,34,True
0.5,search,,,,,,,,,maze_like_seed8,maze_like,,,,unet_tiebreak,161,34,34,True
0.5,search,,,,,,,,,maze_like_seed9,maze_like,,,,direct_unet,12,11,11,True
0.5,search,,,,,,,,,maze_like_seed9,maze_like,,,,unet_tiebreak,12,11,11,True
0.5,search,,,,,,,,,maze_like_seed10,maze_like,,,,direct_unet,20,14,14,True
