case_id,map_size,structure_type,seed,obstacle_rate,grid_sha256,start,goal,optimal_cost,algorithm,path_found,path_cost,path_cost_gap,optimal,expanded_nodes,unet_call_count,unet_scored_node_count,cache_hit_count,cache_hit_rate,cached_region_count,patch_extraction_seconds,cache_lookup_seconds,unet_inference_seconds,full_map_inference_seconds,astar_search_seconds,total_runtime_seconds
size500_narrow_corridor_seed520660755,500,narrow_corridor,520660755,0.4,3a640f5d873e9c813287244460a9191d02a9f66cb73a4499c4df2ac188f8d09e,"78,471","367,15",745,manhattan_astar,True,745,0,True,45766,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08953549999569077,0.08953549999569077
size500_narrow_corridor_seed520660756,500,narrow_corridor,520660756,0.1,1d51458e785434b02b9c57abcd5d6ed17456cdebdc690ccbb3f32b9cdcad8a50,"200,345","8,457",304,manhattan_astar,True,304,0,True,21460,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.03925166599219665,0.03925166599219665
size500_narrow_corridor_seed520660757,500,narrow_corridor,520660757,0.2,7b5c10a19e11fd44db07ff063ba11f560a7ab39ca17026d00a7294eda9ccc22a,"412,335","237,397",237,manhattan_astar,True,237,0,True,10679,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.019316290999995545,0.019316290999995545
size500_narrow_corridor_seed520660758,500,narrow_corridor,520660758,0.3,d0f4942f202ccbbaba579a7fb7da009cf89f1d9c8ac4476609a70e4c41217365,"412,114","432,122",28,manhattan_astar,True,28,0,True,185,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0003545420040609315,0.0003545420040609315
size500_narrow_corridor_seed520660759,500,narrow_corridor,520660759,0.4,81039e8095845f45bd70e3f6cdc32d224b11bf6abea56434c82b45b7ecdff469,"87,46","398,482",747,manhattan_astar,True,747,0,True,71958,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14454350000596605,0.14454350000596605
size500_narrow_corridor_seed520660760,500,narrow_corridor,520660760,0.1,26fb6766d9b00106b92442779b085e456bc9f68b8d55c26333e1e1cc10701292,"469,341","302,484",310,manhattan_astar,True,310,0,True,23889,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04533133399672806,0.04533133399672806
size500_narrow_corridor_seed520660761,500,narrow_corridor,520660761,0.2,511a25b1a5e0c7ea53ece8badf42fbbb695b5405d0a711f972310c687f79a3fc,"367,495","232,92",538,manhattan_astar,True,538,0,True,23565,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04468775000714231,0.04468775000714231
size500_narrow_corridor_seed520660762,500,narrow_corridor,520660762,0.3,293223d431f2f8d9d6971ed5895c5b5fd7cbb3fc91d917b2419254ae0d28877c,"474,76","377,108",129,manhattan_astar,True,129,0,True,3097,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.005418208005721681,0.005418208005721681
size500_narrow_corridor_seed520660763,500,narrow_corridor,520660763,0.4,e51d03439b337bdca29ee9f9eb08b1feab4aff40ddca00c789f7bb84b9940075,"240,150","142,134",114,manhattan_astar,True,114,0,True,1527,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0025204590056091547,0.0025204590056091547
size500_narrow_corridor_seed520660764,500,narrow_corridor,520660764,0.1,6bc82ccbfc80e34960fa8071c5d11bb328a8a47cf2fdb353091c83a908936387,"264,358","45,435",296,manhattan_astar,True,296,0,True,16839,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.031167833003564738,0.031167833003564738
size500_narrow_corridor_seed520660765,500,narrow_corridor,520660765,0.2,b807a91baf0bd4a6e0b6a5df257055a7d32c108945da846d7c89971e35789752,"60,44","188,140",224,manhattan_astar,True,224,0,True,12205,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.020702125009847805,0.020702125009847805
size500_narrow_corridor_seed520660766,500,narrow_corridor,520660766,0.3,f516aa912ae37a0a68ac8499b4c48ffe75867947e5ab285a4f70bd7120b883b3,"85,64","150,165",166,manhattan_astar,True,166,0,True,6294,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.010273708001477644,0.010273708001477644
size500_narrow_corridor_seed520660767,500,narrow_corridor,520660767,0.4,c35a52a7afa64cbd7ca81088ef90a72a79174ecc88efa16440a64e2669c9ed57,"214,67","436,355",650,manhattan_astar,True,650,0,True,58498,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.11034816699975636,0.11034816699975636
size500_narrow_corridor_seed520660768,500,narrow_corridor,520660768,0.1,fb1434b4dd546a8c43d226b6f85816bf761d2ca422dfa066a7db47fb227dc073,"328,2","83,422",693,manhattan_astar,True,693,0,True,68241,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13451437499315944,0.13451437499315944
size500_narrow_corridor_seed520660769,500,narrow_corridor,520660769,0.2,4ae580bf811dcea30087ae1a46dfbc6717bb0dbde4c80761bd38db33187caa8d,"171,50","345,434",562,manhattan_astar,True,562,0,True,38058,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.07314174999191891,0.07314174999191891
size500_narrow_corridor_seed520660770,500,narrow_corridor,520660770,0.3,76041b16d40c4c5e3194cbdeaf2ab116cde2e21623a032fb8f375bca840081df,"428,49","89,458",748,manhattan_astar,True,748,0,True,57959,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.11294387499219738,0.11294387499219738
size500_narrow_corridor_seed520660771,500,narrow_corridor,520660771,0.4,7ea09ef581358251142cb425bbe0fb973dbef8d1321e12f9f19e1335420173e0,"471,386","173,476",388,manhattan_astar,True,388,0,True,23553,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04492541600484401,0.04492541600484401
size500_narrow_corridor_seed520660772,500,narrow_corridor,520660772,0.1,edb116c4ccd5655441eb9af5d1d616873e0987d5ba70f9b7bfd975ac14c0949c,"289,408","111,22",564,manhattan_astar,True,564,0,True,29175,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.055156875008833595,0.055156875008833595
size500_narrow_corridor_seed520660773,500,narrow_corridor,520660773,0.2,9ff80cc9a0008f7b972a656d22e33fb9a413a1d553d7bf93383949ba9cc50e13,"406,26","232,491",639,manhattan_astar,True,639,0,True,29688,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05530649999855086,0.05530649999855086
size500_narrow_corridor_seed520660774,500,narrow_corridor,520660774,0.3,2e8ddc508931c0b2da4ca876748841a96d377c3e9ffbd889fc107b3608bcbb6b,"353,92","294,90",61,manhattan_astar,True,61,0,True,125,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0003571249981177971,0.0003571249981177971
size500_narrow_corridor_seed520660775,500,narrow_corridor,520660775,0.4,14ef2d8930b17dd16e2a10ed1c9cdb9f9f3723c222baa7337e2f51e751237f05,"388,476","279,83",634,manhattan_astar,True,634,0,True,43790,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08029062500281725,0.08029062500281725
size500_narrow_corridor_seed520660776,500,narrow_corridor,520660776,0.1,59c0f089ab2da4184491f81214d475461034ab5c6eb74e7e82e68270a121b87e,"10,128","259,467",814,manhattan_astar,True,814,0,True,64658,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.11687491700286046,0.11687491700286046
size500_narrow_corridor_seed520660777,500,narrow_corridor,520660777,0.2,5bfac5f694e58768cdf3d38044792c7f168b07a2575e657eebb9b1da8a1cde3d,"183,38","457,381",717,manhattan_astar,True,717,0,True,73723,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13831345801008865,0.13831345801008865
size500_narrow_corridor_seed520660778,500,narrow_corridor,520660778,0.3,18118497f2962145a02bbd76016c13c1372431e978117deac3958617ac5a096d,"473,74","22,439",816,manhattan_astar,True,816,0,True,66884,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13091545799397863,0.13091545799397863
size500_narrow_corridor_seed520660779,500,narrow_corridor,520660779,0.4,82eedc48e5f466d80891c3ab290ae7b1cc2d9ff9554973be4e74f42b8b6d8897,"136,442","459,474",355,manhattan_astar,True,355,0,True,7615,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.014166000008117408,0.014166000008117408
size500_narrow_corridor_seed520660780,500,narrow_corridor,520660780,0.1,0c46b11c6ccc94deb679c60920806eb9d0871bfbde86a0116beb3d522d5d26fd,"360,415","149,417",213,manhattan_astar,True,213,0,True,375,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0008308329997817054,0.0008308329997817054
size500_narrow_corridor_seed520660781,500,narrow_corridor,520660781,0.2,7d92e2b719e2e467fc79368ed08e823fabb4df62c6a6754cd6ebb32677ecbdb5,"165,48","339,460",656,manhattan_astar,True,656,0,True,62042,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.11977429199032485,0.11977429199032485
size500_narrow_corridor_seed520660782,500,narrow_corridor,520660782,0.3,b796158aa8dc72773691d164847ce19c8fd1c93853e00a8eeda09f735cda6e8d,"286,436","127,23",572,manhattan_astar,True,572,0,True,17878,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.032575083008850925,0.032575083008850925
size500_narrow_corridor_seed520660783,500,narrow_corridor,520660783,0.4,4d3c76260267569507bd71a2a0823bbe7e5c612c10b6c0b57820eee97557ea47,"129,422","112,45",724,manhattan_astar,True,724,0,True,65538,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.12049495799874421,0.12049495799874421
size500_narrow_corridor_seed520660784,500,narrow_corridor,520660784,0.1,7923f4140b843c00fe171eff7b5a63e243841ef2d5128bba95ed815eb9968d2b,"31,419","249,407",230,manhattan_astar,True,230,0,True,2753,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.004827083001146093,0.004827083001146093
size500_narrow_corridor_seed520660785,500,narrow_corridor,520660785,0.2,1e86c63c9f593648c14a63cc34d3d11e788aabe02b97d4c9af5fcae0c68c4ac6,"62,1","284,490",711,manhattan_astar,True,711,0,True,51463,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.10127624998858664,0.10127624998858664
size500_narrow_corridor_seed520660786,500,narrow_corridor,520660786,0.3,7ad68358943af24e4207cd6fb44b48f912f4919699ed08a5db7a5af86789357a,"484,360","467,490",147,manhattan_astar,True,147,0,True,1946,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.003772416996071115,0.003772416996071115
size500_narrow_corridor_seed520660787,500,narrow_corridor,520660787,0.4,e231d069169ef1d86312dc3d4e9ac542604ce33a092f1fa6ec094dc54a8cd0cd,"423,449","60,395",417,manhattan_astar,True,417,0,True,17052,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.031885499993222766,0.031885499993222766
size500_narrow_corridor_seed520660788,500,narrow_corridor,520660788,0.1,b070353c97b3ffb9805b012e04435ab7e41d192a4cbf3791fc5d22b0bfd13c6f,"441,430","334,1",932,manhattan_astar,True,932,0,True,90277,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.17200429100194015,0.17200429100194015
size500_narrow_corridor_seed520660789,500,narrow_corridor,520660789,0.2,b35c00ac882460097f2c585052a5c5baf76550db59635f46ca54266922278300,"143,380","104,366",53,manhattan_astar,True,53,0,True,581,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0010756249976111576,0.0010756249976111576
size500_narrow_corridor_seed520660790,500,narrow_corridor,520660790,0.3,eb22dc704985156caeca0730f4f24d20416fcdefae7aab2f9f4d65897cad5151,"305,119","437,362",375,manhattan_astar,True,375,0,True,7975,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.01446050000959076,0.01446050000959076
size500_narrow_corridor_seed520660791,500,narrow_corridor,520660791,0.4,4e5e07fdf93f4398c00d4dec45fedca1ff1d72e913f4441dd6803f1eb3cd5296,"3,77","417,55",436,manhattan_astar,True,436,0,True,6137,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.010978082995279692,0.010978082995279692
size500_narrow_corridor_seed520660792,500,narrow_corridor,520660792,0.1,e727453f821b1c26e6f2116e6e4f112ed403e03a5840db64e6c6992e78e33638,"25,92","410,25",452,manhattan_astar,True,452,0,True,25889,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04754279099870473,0.04754279099870473
size500_narrow_corridor_seed520660793,500,narrow_corridor,520660793,0.2,900e9d37df760ebfb57bfdbd51ea71ef338c9d34f51b1962a461dd22883c6d97,"260,80","338,107",105,manhattan_astar,True,105,0,True,2177,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.003888833991368301,0.003888833991368301
size500_narrow_corridor_seed520660794,500,narrow_corridor,520660794,0.3,ec068e5e62a1917b96ebc8c81a37ef7fd511174426cb32a292ef2c54c33d6f22,"343,463","319,73",536,manhattan_astar,True,536,0,True,28244,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05129762498836499,0.05129762498836499
size500_narrow_corridor_seed520660795,500,narrow_corridor,520660795,0.4,01cccf2bdb628a9ed52a552229137082c8bb8fc44f6f1608be21f638f4314d17,"426,432","461,143",756,manhattan_astar,True,756,0,True,48936,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08786995901027694,0.08786995901027694
size500_narrow_corridor_seed520660796,500,narrow_corridor,520660796,0.1,6c22fa0a4f61147c41d6d3cf81ef921298b948dcf6b24cd933d9204d1e98f094,"35,159","88,107",105,manhattan_astar,True,105,0,True,2799,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0046475410053972155,0.0046475410053972155
size500_narrow_corridor_seed520660797,500,narrow_corridor,520660797,0.2,b08f1dd813df5064256a9b26f84e84092f649d500f3d3f40cf55cd14c745098f,"174,45","80,359",632,manhattan_astar,True,632,0,True,50655,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08663570800854359,0.08663570800854359
size500_narrow_corridor_seed520660798,500,narrow_corridor,520660798,0.3,cfd34ac4cf10a325d33145113c03a6595edde7f78902a34587b0ecbb440d4414,"432,339","234,143",566,manhattan_astar,True,566,0,True,28018,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.049051707988837734,0.049051707988837734
size500_narrow_corridor_seed520660799,500,narrow_corridor,520660799,0.4,0838f6cbd0447c85588afa2e298dd575124dc90d78716b50b66480be7f57a008,"320,344","423,434",193,manhattan_astar,True,193,0,True,8882,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.015936167008476332,0.015936167008476332
size500_narrow_corridor_seed520660800,500,narrow_corridor,520660800,0.1,a063735e69cd19c6e4a38c2a5452365d2e8ed9ea3803e3deb3e9634ab1dd565b,"45,345","212,321",195,manhattan_astar,True,195,0,True,2573,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.00424566600122489,0.00424566600122489
size500_narrow_corridor_seed520660801,500,narrow_corridor,520660801,0.2,8e3cf97afffd06a415d312a0d4c11ee1518533e96e7159d7aa4e08c88deccb4c,"350,410","351,161",396,manhattan_astar,True,396,0,True,17288,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.030279207989224233,0.030279207989224233
size500_narrow_corridor_seed520660802,500,narrow_corridor,520660802,0.3,6e82dc9f95da94f032a19b862e768f261facf40a2a32058c0ec59689240c32aa,"98,497","346,126",619,manhattan_astar,True,619,0,True,40612,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0800400419975631,0.0800400419975631
size500_narrow_corridor_seed520660803,500,narrow_corridor,520660803,0.4,6465390db7c5be050cb7fbb1b67151ef427ae001033e8566ded59086307cdf6b,"122,425","303,41",565,manhattan_astar,True,565,0,True,36588,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.07081862499762792,0.07081862499762792
size500_narrow_corridor_seed520660804,500,narrow_corridor,520660804,0.1,cbf0ee5bdbead05eb6daf2627fec5cacdef15b0a2f33717a5e9efceffa5eca54,"327,352","361,339",47,manhattan_astar,True,47,0,True,487,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0009370830084662884,0.0009370830084662884
size500_narrow_corridor_seed520660805,500,narrow_corridor,520660805,0.2,62a9e22a11002e7bcd469cc169a617c00aaa763cae6b3c30038b794368a0b591,"345,86","388,455",582,manhattan_astar,True,582,0,True,43027,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08049820800079033,0.08049820800079033
size500_narrow_corridor_seed520660806,500,narrow_corridor,520660806,0.3,2edd181e11be16bd1bed634ac54bce1ca84ce9a337172df0633935a39b902356,"39,61","54,157",111,manhattan_astar,True,111,0,True,1369,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0022644169948762283,0.0022644169948762283
size500_narrow_corridor_seed520660807,500,narrow_corridor,520660807,0.4,c1b3d179e028f2662636ab6868fa62ec08e07801c5f2718e33967aa49824ef25,"205,61","488,161",383,manhattan_astar,True,383,0,True,26682,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04959254199638963,0.04959254199638963
size500_narrow_corridor_seed520660808,500,narrow_corridor,520660808,0.1,9579bcf9df9a7bf6d3c4fcd5d14404e795bad42d1c3f3972211a35256b44d044,"405,458","420,363",110,manhattan_astar,True,110,0,True,1454,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0026283750048605725,0.0026283750048605725
size500_narrow_corridor_seed520660809,500,narrow_corridor,520660809,0.2,e696b029cf5c86709488ef3a0fbc56f766a86c5671a5af26668be1cc8bcd1435,"33,380","398,355",390,manhattan_astar,True,390,0,True,8557,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.015735584005597048,0.015735584005597048
size500_narrow_corridor_seed520660810,500,narrow_corridor,520660810,0.3,cb8748dae5fefe6217eab6ec585d0a40a688bb027db0e2faf9ca9ad783918262,"371,394","211,39",515,manhattan_astar,True,515,0,True,22052,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04233983399171848,0.04233983399171848
size500_narrow_corridor_seed520660811,500,narrow_corridor,520660811,0.4,94d373f2c32a015555d098e6665344f56a952a79b5742b0c6fad330db10335b5,"405,368","179,337",257,manhattan_astar,True,257,0,True,6022,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.01096562499878928,0.01096562499878928
size500_narrow_corridor_seed520660812,500,narrow_corridor,520660812,0.1,7a11b6d77c3c703ce404f2442d630694228416cf45a5fc189783a6cc32ec6f98,"308,8","202,498",612,manhattan_astar,True,612,0,True,39145,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.07609154199599288,0.07609154199599288
size500_narrow_corridor_seed520660813,500,narrow_corridor,520660813,0.2,ffb4dbef46b2d3096f4135fd267fb64650dda34c30a6ed31ca5bc1e560cd57e6,"141,70","417,53",293,manhattan_astar,True,293,0,True,4560,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.007809375005308539,0.007809375005308539
size500_narrow_corridor_seed520660814,500,narrow_corridor,520660814,0.3,d043de70b764de9648bb5f4094542f5906c15b07bc27481782dc0848635e7db8,"188,65","22,160",261,manhattan_astar,True,261,0,True,15365,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.026003791004768573,0.026003791004768573
size500_narrow_corridor_seed520660815,500,narrow_corridor,520660815,0.4,40849a3464fce62a83b84f875715ebc59937bc001f2e5a02b4ed468080537f38,"224,104","11,37",280,manhattan_astar,True,280,0,True,13400,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.022774833007133566,0.022774833007133566
size500_narrow_corridor_seed520660816,500,narrow_corridor,520660816,0.1,e83b4644aa15e5a6392e5f2e2fe31eeedd462fa6125238298c2f9dcba1e6d78e,"400,130","283,30",217,manhattan_astar,True,217,0,True,11817,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.02099525000085123,0.02099525000085123
size500_narrow_corridor_seed520660817,500,narrow_corridor,520660817,0.2,39f7344b6412cda58bfb73664b0e699c51c795bb47ec4e406f7be7363b033bc4,"96,55","394,33",320,manhattan_astar,True,320,0,True,6051,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.010748333006631583,0.010748333006631583
size500_narrow_corridor_seed520660818,500,narrow_corridor,520660818,0.3,fee39e1d83c2ce10d1a206efd9866d71a48cc1234eeabdde54037f373363d0df,"479,1","219,492",751,manhattan_astar,True,751,0,True,52497,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.10240350000094622,0.10240350000094622
size500_narrow_corridor_seed520660819,500,narrow_corridor,520660819,0.4,14fde0c351a797c3b72fb3210303bba75ef8eadac3d73ed0e3447d43baf73c69,"131,449","229,368",179,manhattan_astar,True,179,0,True,7612,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.013149666992831044,0.013149666992831044
size500_narrow_corridor_seed520660820,500,narrow_corridor,520660820,0.1,4410f2eacf6ef9ea9321ca5cbeb6a51c611123d33cdd7f05f8d0db649aed6678,"76,474","150,120",628,manhattan_astar,True,628,0,True,45627,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0818394159869058,0.0818394159869058
size500_narrow_corridor_seed520660821,500,narrow_corridor,520660821,0.2,3c565e2a5add751462b4d5744b28f00e17666795b1359ff1460c37e39cf8d115,"4,497","87,464",116,manhattan_astar,True,116,0,True,2813,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.004951333001372404,0.004951333001372404
size500_narrow_corridor_seed520660822,500,narrow_corridor,520660822,0.3,34759549a63d9440e0070ca19b8e606b327aaa80aee755e50507c91c0a5a3f50,"200,348","483,112",519,manhattan_astar,True,519,0,True,15959,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.030091000007814728,0.030091000007814728
size500_narrow_corridor_seed520660823,500,narrow_corridor,520660823,0.4,45dd593f7e004c915ca2b969eb0020ea00fc0862bccf79ce4a3a377d82230a20,"278,480","134,484",150,manhattan_astar,True,150,0,True,660,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0013807499926770106,0.0013807499926770106
size500_narrow_corridor_seed520660824,500,narrow_corridor,520660824,0.1,4e53b9c0bd15bde8bef961c729a1e6a573c0de6832f4512fad758bccde807e3e,"302,413","109,26",580,manhattan_astar,True,580,0,True,25732,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.047723457988468,0.047723457988468
size500_narrow_corridor_seed520660825,500,narrow_corridor,520660825,0.2,547f8c9c23925c1fde4ee7bede82408d2e07be5af7a027c1ebc23b2a49ae0590,"343,397","382,352",84,manhattan_astar,True,84,0,True,1794,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.003338958995300345,0.003338958995300345
size500_narrow_corridor_seed520660826,500,narrow_corridor,520660826,0.3,feb5fa0286164fbe93e0ae1f78f9826a05e9ef21372304cfb803e8c4b7c3a57c,"242,373","433,124",440,manhattan_astar,True,440,0,True,14156,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.026037167001049966,0.026037167001049966
size500_narrow_corridor_seed520660827,500,narrow_corridor,520660827,0.4,a1f216c683aaeed9cd583bfbb56637ee3e3e5b11acb397e3bccd1681f2effb6e,"173,400","232,28",585,manhattan_astar,True,585,0,True,34608,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.06286883300344925,0.06286883300344925
size500_open_random_seed520260728,500,open_random,520260728,0.1,2d24e4114309ade5ca5068f6a4b5cc413bd9300254b307aa07f0e46e5b13c339,"222,90","342,44",166,manhattan_astar,True,166,0,True,4009,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.006364957996993326,0.006364957996993326
size500_open_random_seed520260729,500,open_random,520260729,0.2,ccf4d491d2d06c9e90afb73d076180ad9cd2f6d661bb9c47ad63403c24d3e27e,"61,397","482,303",521,manhattan_astar,True,521,0,True,18392,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.03161024999280926,0.03161024999280926
size500_open_random_seed520260730,500,open_random,520260730,0.3,eca084a955702ae4c3b6f5029f0af55a258e6e7d67361421617e8c472b340659,"138,128","178,387",351,manhattan_astar,True,351,0,True,12620,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.019443833007244393,0.019443833007244393
size500_open_random_seed520260731,500,open_random,520260731,0.4,24c7b56e79d547c9d6cda2f7e448fa9f6d333122f3d012cffe4d7cc5d085e3ea,"376,249","467,267",197,manhattan_astar,True,197,0,True,3937,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.005808415997307748,0.005808415997307748
size500_open_random_seed520260732,500,open_random,520260732,0.1,24ba4525ce8386883534062f33a29ab520ce1b2596f07879bec93f22a696f890,"137,412","97,369",83,manhattan_astar,True,83,0,True,1181,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0019063750078203157,0.0019063750078203157
size500_open_random_seed520260733,500,open_random,520260733,0.2,c40acf9b223ba5b946632f23d496167cb5d4a15e570be63dd28e66bf20146f3a,"108,42","275,439",564,manhattan_astar,True,564,0,True,30134,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05421433299488854,0.05421433299488854
size500_open_random_seed520260734,500,open_random,520260734,0.3,3b3e9667717547669ffb602c009c4a93983dc8a969ae2fda6df39d7bb7b62069,"450,192","206,111",361,manhattan_astar,True,361,0,True,13251,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.021471542000654154,0.021471542000654154
size500_open_random_seed520260735,500,open_random,520260735,0.4,1e24ac0d083c568bd8d7877c08f0dece236dba8dc0582bdafb3ce8a517dd55ae,"379,59","210,246",618,manhattan_astar,True,618,0,True,24379,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.037713666999479756,0.037713666999479756
size500_open_random_seed520260736,500,open_random,520260736,0.1,001555df0b3927bcbd88fe8450f78d2053f00669b22dfbd164fa37bbbabc8b7c,"267,422","73,459",231,manhattan_astar,True,231,0,True,5041,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0082668749964796,0.0082668749964796
size500_open_random_seed520260737,500,open_random,520260737,0.2,6f13c9622e3292659470255e4d66bd96d6ad816d72ee3050c843b9230f99af85,"400,269","126,453",458,manhattan_astar,True,458,0,True,22931,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04234516600263305,0.04234516600263305
size500_open_random_seed520260738,500,open_random,520260738,0.3,eccadc90f577c4416be06c651250b38626605f59c261b2bcea7cc2c14143e973,"21,435","313,409",392,manhattan_astar,True,392,0,True,14801,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.023473833993193693,0.023473833993193693
size500_open_random_seed520260739,500,open_random,520260739,0.4,df080f03d1597935b135cd73487894b02453c1bfa15134b08b01d9eab9c851cb,"107,211","111,212",5,manhattan_astar,True,5,0,True,7,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.17909972788766e-05,6.17909972788766e-05
size500_open_random_seed520260740,500,open_random,520260740,0.1,9b331cd6c76ba6c9d487e30979e5c790f453a2099406e2dfbc86fe7650b6a01f,"117,296","195,21",353,manhattan_astar,True,353,0,True,16577,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.02921591600170359,0.02921591600170359
size500_open_random_seed520260741,500,open_random,520260741,0.2,df6272fc67a029ab378be90c3ff6b03bfd2660d4dbfb6c2e4c62baf6432d3506,"219,48","207,210",192,manhattan_astar,True,192,0,True,3010,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.004316542006563395,0.004316542006563395
size500_open_random_seed520260742,500,open_random,520260742,0.3,83d8df87e19a1dcf7da97388ebd214e91dc36aca6690d9e5493b3c5063174144,"371,487","213,139",522,manhattan_astar,True,522,0,True,20903,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.03650599998945836,0.03650599998945836
size500_open_random_seed520260743,500,open_random,520260743,0.4,44a9a646ffa4d275d4cd9dd355e3f9aeaea1f1f1bba6c898afda39185e6639bf,"169,436","277,157",699,manhattan_astar,True,699,0,True,26307,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0436331670061918,0.0436331670061918
size500_open_random_seed520260744,500,open_random,520260744,0.1,11113b92448ec78f24b733d21c47324bcd3d5e54e369a056783a30524d742f5a,"91,15","445,415",754,manhattan_astar,True,754,0,True,113775,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.22442712499469053,0.22442712499469053
