abs_spearman,all_free_cell_count,articulation_near_path_count,cost_gap,critical_cell_count,critical_k,critical_unet_minus_mlp_large_overestimate_rate,critical_unet_minus_mlp_mae,critical_unet_minus_mlp_ordering_accuracy,critical_unet_minus_mlp_overestimate_rate,critical_unet_minus_mlp_rmse,critical_unet_minus_mlp_spearman,global_unet_minus_mlp_large_overestimate_rate,global_unet_minus_mlp_mae,global_unet_minus_mlp_ordering_accuracy,global_unet_minus_mlp_overestimate_rate,global_unet_minus_mlp_rmse,global_unet_minus_mlp_spearman,goal_col,goal_row,low_degree_near_path_count,map_mode,map_size,maps,mean_cost_gap,mean_critical_fraction,mean_critical_unet_minus_mlp_large_overestimate_rate,mean_critical_unet_minus_mlp_mae,mean_critical_unet_minus_mlp_ordering_accuracy,mean_critical_unet_minus_mlp_overestimate_rate,mean_critical_unet_minus_mlp_rmse,mean_critical_unet_minus_mlp_spearman,mean_global_unet_minus_mlp_large_overestimate_rate,mean_global_unet_minus_mlp_mae,mean_global_unet_minus_mlp_ordering_accuracy,mean_global_unet_minus_mlp_overestimate_rate,mean_global_unet_minus_mlp_rmse,mean_global_unet_minus_mlp_spearman,mean_mlp_critical_large_overestimate_rate,mean_mlp_critical_mae,mean_mlp_critical_ordering_accuracy,mean_mlp_critical_overestimate_rate,mean_mlp_critical_rmse,mean_mlp_critical_spearman,mean_mlp_global_large_overestimate_rate,mean_mlp_global_mae,mean_mlp_global_ordering_accuracy,mean_mlp_global_overestimate_rate,mean_mlp_global_rmse,mean_mlp_global_spearman,mean_unet_critical_large_overestimate_rate,mean_unet_critical_mae,mean_unet_critical_minus_global_large_overestimate_rate,mean_unet_critical_minus_global_mae,mean_unet_critical_minus_global_ordering_accuracy,mean_unet_critical_minus_global_overestimate_rate,mean_unet_critical_ordering_accuracy,mean_unet_critical_overestimate_rate,mean_unet_critical_rmse,mean_unet_critical_spearman,mean_unet_global_large_overestimate_rate,mean_unet_global_mae,mean_unet_global_ordering_accuracy,mean_unet_global_overestimate_rate,mean_unet_global_rmse,mean_unet_global_spearman,mean_unet_minus_mlp_expanded,metric_scope,mlp_critical_cell_count,mlp_critical_large_overestimate_rate,mlp_critical_mae,mlp_critical_ordering_accuracy,mlp_critical_overestimate_rate,mlp_critical_rmse,mlp_critical_spearman,mlp_global_cell_count,mlp_global_large_overestimate_rate,mlp_global_mae,mlp_global_ordering_accuracy,mlp_global_overestimate_rate,mlp_global_rmse,mlp_global_spearman,mlp_path_length,mlp_wins,n,obstacle_rate,optimal_cost,path_cell_count,pearson,row_type,scope,seed,source,spearman,start_col,start_row,structured_type,unet_critical_cell_count,unet_critical_large_overestimate_rate,unet_critical_mae,unet_critical_minus_global_large_overestimate_rate,unet_critical_minus_global_mae,unet_critical_minus_global_ordering_accuracy,unet_critical_minus_global_overestimate_rate,unet_critical_ordering_accuracy,unet_critical_overestimate_rate,unet_critical_rmse,unet_critical_spearman,unet_global_cell_count,unet_global_large_overestimate_rate,unet_global_mae,unet_global_ordering_accuracy,unet_global_overestimate_rate,unet_global_rmse,unet_global_spearman,unet_minus_mlp_expanded,unet_optimal,unet_path_length,unet_wins,x,y
,378,3,0.0,123,2,0.0,0.06802416816959589,-0.0019073569482288555,-0.14634146341463422,0.28407707770480606,-0.0022728717936254528,0.0026455026455026454,0.10958839345861371,-0.008889656065248386,-0.253968253968254,0.35355376341343003,-0.009218274876547139,6,3,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0.0,7.152510272778146,0.7050408719346049,0.5609756097560976,11.596496748479515,0.5360262973959409,378,0.015873015873015872,5.762392898715993,0.7727671571800515,0.6534391534391535,9.900630321783076,0.646127708799664,35.0,True,,0.2,35.0,36,,map,map,53,structured_controlled_100,,14,2,bottleneck,123,0.0,7.220534440947742,-0.018518518518518517,1.348553148773135,-0.06074398612842713,0.015163246870563918,0.703133514986376,0.4146341463414634,11.880573826184321,0.5337534256023154,378,0.018518518518518517,5.871981292174607,0.7638775011148031,0.3994708994708995,10.254184085196506,0.6369094339231168,11.0,True,35.0,False,,
,378,3,0.0,95,2,0.0,0.19008725473755295,-0.0009244280101686764,-0.3263157894736842,0.5177458251721143,-0.0035542079771064827,0.0026455026455026454,0.22243518591242495,-0.01646424534044466,-0.4365079365079365,0.5924483428316654,-0.01889120109707909,18,5,3,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0.0,2.4193428064647473,0.9186503351051537,0.6105263157894737,3.8804307116650705,0.9346210622745239,378,0.018518518518518517,1.9630493922208352,0.9154323313719238,0.753968253968254,3.1763546290665734,0.928111916873722,26.0,True,,0.2,26.0,27,,map,map,54,structured_controlled_100,,7,0,bottleneck,95,0.0,2.6094300612023003,-0.021164021164021163,0.4239454830690401,0.018757821063505875,-0.033249791144527974,0.917725907094985,0.28421052631578947,4.398176536837185,0.9310668542974174,378,0.021164021164021163,2.18548457813326,0.8989680860314792,0.31746031746031744,3.7688029718982388,0.9092207157766429,36.0,True,26.0,False,,
,379,3,0.0,57,2,-0.017543859649122806,-0.41769901702278545,-0.018396846254927768,-0.12280701754385959,-0.3434150272655607,-0.01300388618701065,0.0,-0.19915870343160513,0.020490431492396155,-0.2269129287598945,-0.11833474184900261,0.05731889610264396,8,12,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0.05263157894736842,1.248298113806206,0.9802890932982917,0.9473684210526315,1.5051410039427768,0.9886519257327953,379,0.0079155672823219,3.557576438053302,0.7580877537655534,0.6490765171503958,5.54795154514829,0.60789959002927,14.0,True,,0.2,14.0,15,,map,map,55,structured_controlled_100,,4,2,bottleneck,57,0.03508771929824561,0.8305990967834205,0.027172152015923712,-2.5278186378382763,0.18331406178541443,0.4023978151182706,0.961892247043364,0.8245614035087719,1.161725976677216,0.9756480395457846,379,0.0079155672823219,3.358417734621697,0.7785781852579495,0.42216358839050133,5.429616803299288,0.6652184861319139,13.0,True,14.0,False,,
,374,3,0.0,153,2,0.0,-0.09233907819573406,0.005561931667696696,-0.26143790849673204,-0.011362000766941716,0.0036310077655182793,-0.0213903743315508,-0.26692375923223044,0.005386129237507586,-0.3475935828877005,-0.1261516897850834,0.004748501685853501,2,5,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,0.0,1.809364890740588,0.9738677496247903,0.5228758169934641,2.2130432212225317,0.9883451182005283,374,0.0213903743315508,1.7164255967114699,0.9623562835708261,0.6871657754010695,2.17436070987656,0.9816849231426338,31.0,False,,0.2,31.0,32,,map,map,56,structured_controlled_100,,17,17,bottleneck,153,0.0,1.7170258125448539,0.0,0.2675239750656144,0.011687268484153246,-0.07813428401663697,0.979429681292487,0.26143790849673204,2.20168122045559,0.9919761259660466,374,0.0,1.4495018374792394,0.9677424128083337,0.339572192513369,2.0482090200914764,0.9864334248284873,-7.0,True,31.0,True,,
,373,3,0.0,89,2,0.0,0.027590851100643077,-0.006922257720979763,-0.3370786516853933,0.28566316954291726,-0.003865047244863362,-0.008042895442359251,0.11920960858743879,-0.014280136945161837,-0.3002680965147453,0.4306132827588458,-0.019764131172400723,13,3,1,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0.0,0.6413261354639289,0.9856230031948882,0.8651685393258427,0.9137711632255241,0.9913350885103069,373,0.03485254691689008,1.9025037288665771,0.8832212144873566,0.8042895442359249,3.0507291065365614,0.8644182004998238,20.0,True,,0.2,20.0,21,,map,map,57,structured_controlled_100,,5,15,bottleneck,89,0.0,0.668916986564572,-0.02680965147453083,-1.3527963508894438,0.10975966793171366,0.02406843991926977,0.9787007454739084,0.5280898876404494,1.1994343327684414,0.9874700412654436,373,0.02680965147453083,2.021713337454016,0.8689410775421947,0.5040214477211796,3.481342389295407,0.844654069327423,16.0,True,20.0,False,,
,375,0,0.0,28,2,0.0,-0.24256483515325405,-0.005952380952381042,-0.5357142857142858,-0.2744371786105272,-0.0056325189699301115,-0.026666666666666665,-0.20122663652648498,0.013992142199891866,-0.3093333333333333,-0.13413162449063964,0.04168917957398077,2,19,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.0,0.6708531762872424,0.9880952380952381,0.9285714285714286,0.8121423300400237,0.9803842174867466,375,0.042666666666666665,4.234192837079366,0.8175909562270876,0.696,7.4993018121175625,0.7357129297625746,5.0,False,,0.2,5.0,6,,map,map,58,structured_controlled_100,,1,15,bottleneck,28,0.0,0.42828834113398834,-0.016,-3.6046778594188926,0.15055975871587768,0.006190476190476191,0.9821428571428571,0.39285714285714285,0.5377051514294965,0.9747516985168165,375,0.016,4.032966200552881,0.8315830984269794,0.38666666666666666,7.365170187626923,0.7774021093365554,0.0,True,5.0,False,,
,371,3,0.0,89,2,-0.011235955056179775,0.1417855292223812,-0.01670644391408116,-0.6629213483146068,0.034633722106791165,-0.007545910531571831,-0.008086253369272238,0.40423680604950096,0.001062794700995351,-0.42587601078167114,0.5696944848238141,0.009328476877533243,1,12,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0.011235955056179775,0.8349304761779442,0.9899230973216654,0.9550561797752809,1.0755934916047618,0.9950956163282979,371,0.008086253369272238,4.708726067427355,0.8608038320484994,0.6064690026954178,7.369796688164591,0.8472828963096911,21.0,True,,0.2,21.0,22,,map,map,59,structured_controlled_100,,10,0,bottleneck,89,0.0,0.9767160054003254,0.0,-4.1362468680765305,0.11135002665808946,0.11154183954692751,0.9732166534075842,0.29213483146067415,1.110227213711553,0.9875497057967261,371,0.0,5.112962873476856,0.8618666267494948,0.18059299191374664,7.939491172988405,0.8566113731872244,28.0,True,21.0,False,,
,374,0,0.0,65,2,-0.03076923076923077,-0.4936371940832871,-0.01645244215938302,-0.3846153846153847,-0.5410688003578512,-0.009423462633851187,-0.021390374331550804,0.09197464744674955,-0.0014295398944792481,-0.4331550802139037,0.4309191358271782,0.0017724207887063193,2,16,0,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0.03076923076923077,1.130504039617685,0.987146529562982,0.9538461538461539,1.3807364905908242,0.9915494049899629,374,0.034759358288770054,3.565606300206108,0.8422200607186017,0.7085561497326203,6.087317421716677,0.7951894456959322,11.0,True,,0.2,11.0,12,,map,map,60,structured_controlled_100,,4,7,bottleneck,65,0.0,0.636866845534398,-0.013368983957219251,-3.0207141021184594,0.12990356657947655,0.29382969971205264,0.970694087403599,0.5692307692307692,0.8396676902329729,0.9821259423561117,374,0.013368983957219251,3.6575809476528574,0.8407905208241224,0.27540106951871657,6.5182365575438554,0.7969618664846385,4.0,True,11.0,False,,
,374,3,0.0,102,2,0.0,0.3248314179626165,-0.0038352846184901423,-0.6470588235294118,0.4989319996185755,-0.001253626356866766,-0.0160427807486631,0.03391487330676379,-0.007752516953962951,-0.5213903743315508,0.15763284126181665,-0.004150577750531181,6,2,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,0.0,0.5939478102852317,0.9893015744852645,0.8627450980392157,0.7737260762588176,0.994760872174387,374,0.0374331550802139,1.205382471416086,0.9490783616646252,0.8796791443850267,1.6360054903378136,0.965470768471568,21.0,True,,0.2,21.0,22,,map,map,61,structured_controlled_100,,15,14,bottleneck,102,0.0,0.9187792282478482,-0.0213903743315508,-0.3205181164750015,0.04414044515611204,-0.142602495543672,0.9854662898667743,0.21568627450980393,1.272658075877393,0.9935072458175203,374,0.0213903743315508,1.2392973447228497,0.9413258447106623,0.3582887700534759,1.7936383315996303,0.9613201907210368,31.0,True,21.0,False,,
,373,3,0.0,163,2,0.0,0.34751846088222216,-0.021014267990074442,-0.17177914110429443,0.7476876593768766,-0.040802798120508355,0.005361930294906166,0.3429557110604904,-0.013011841071772556,-0.22520107238605902,0.6747537978671057,-0.02664465146478756,19,12,3,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,0.0,3.4238113779231814,0.8773263027295285,0.48466257668711654,5.356365328023445,0.8816108298932581,373,0.0,4.107973524776285,0.8583072750715058,0.5388739946380697,6.315740871850045,0.8504197424757236,34.0,True,,0.2,34.0,35,,map,map,62,structured_controlled_100,,3,16,bottleneck,163,0.0,3.7713298388054035,-0.005361930294906166,-0.6795993970313718,0.011016600739720772,-0.0007894866691885993,0.856312034739454,0.3128834355828221,6.104052987400322,0.8408080317727498,373,0.005361930294906166,4.450929235836775,0.8452954339997333,0.3136729222520107,6.990494669717151,0.823775091010936,26.0,True,34.0,False,,
,375,3,0.0,33,2,0.0,-0.06247954657583532,-0.002132196162046962,-0.030303030303030276,-0.0886359564906597,-0.0024963785224357826,-0.010666666666666666,-0.186703639348348,-0.0176623848763936,-0.368,-0.19668915419415367,-0.009740064579160101,12,10,1,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.0,0.5482155698718447,0.9914712153518124,0.9090909090909091,0.6820775891298471,0.9848138764386506,375,0.010666666666666666,0.8992748076121012,0.9800351429956374,0.992,1.1048848892272336,0.9876700093936346,6.0,False,,0.2,6.0,7,,map,map,63,structured_controlled_100,,8,8,bottleneck,33,0.0,0.4857360232960094,0.0,-0.22683514496774382,0.02696626107052158,0.2547878787878788,0.9893390191897654,0.8787878787878788,0.5934416326391874,0.9823174979162148,375,0.0,0.7125711682637532,0.9623727581192438,0.624,0.9081957350330799,0.9779299448144745,0.0,True,6.0,False,,
,374,0,0.0,60,2,-0.016666666666666666,-0.25986852745215105,-0.014607425441266031,-0.25,-0.22644404960449527,-0.008950564741889266,-0.0026737967914438514,0.07395882577819624,-0.003332486513143107,-0.27005347593582885,0.19559293962972868,0.0022846891599359598,7,7,0,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0.016666666666666666,1.0449413418769837,0.9884357881923311,0.95,1.294805097246222,0.9914391038668073,374,0.008021390374331552,2.246734839072202,0.904493626432745,0.6363636363636364,3.0467084159712825,0.9136580924199964,10.0,True,,0.2,10.0,11,,map,map,64,structured_controlled_100,,6,16,bottleneck,60,0.0,0.7850728144248327,-0.0053475935828877,-1.5356208504255655,0.07266722283146321,0.33368983957219245,0.9738283627510651,0.7,1.0683610476417267,0.9824885391249181,374,0.0053475935828877,2.320693664850398,0.9011611399196019,0.3663101604278075,3.242301355601011,0.9159427815799324,3.0,True,10.0,False,,
,376,3,0.0,56,2,0.0,0.6013918370008466,-0.016249153689912088,-0.5178571428571429,0.9376056030932558,-0.008911525868144032,-0.06382978723404255,0.004457264821580154,0.010494664229703465,-0.6143617021276595,0.18927619175753252,0.022616983201866003,14,0,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0.0,1.6458246516329902,0.8930264048747462,0.6785714285714286,2.564706485175151,0.8775923550305511,376,0.06648936170212766,2.1343390367766646,0.8751252874240906,0.8085106382978723,3.425273587320039,0.8491697043300099,16.0,True,,0.2,16.0,17,,map,map,65,structured_controlled_100,,7,5,bottleneck,56,0.0,2.247216488633837,-0.0026595744680851063,0.10842018703559209,-0.008842700468959963,-0.03343465045592703,0.8767772511848341,0.16071428571428573,3.5023120882684067,0.8686808291624071,376,0.0026595744680851063,2.1387963015982447,0.885619951653794,0.19414893617021275,3.6145497790775716,0.8717866875318759,40.0,True,16.0,False,,
,375,0,0.0,55,2,0.0,-0.4500233547254043,-0.005856515373352855,-0.4727272727272727,-0.5542417359692134,-0.0043624145950730275,-0.02666666666666667,-0.10456994223594673,0.0005774868954896428,-0.4826666666666667,0.11888041368139501,0.002600037197285743,3,4,0,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.0,0.9484220027923584,0.9897510980966325,0.9454545454545454,1.1840779164674375,0.9906884560188185,375,0.02666666666666667,1.3324410228729249,0.9366245150590814,0.8213333333333334,1.9095174137640674,0.9514627891347108,9.0,True,,0.2,9.0,10,,map,map,66,structured_controlled_100,,4,12,bottleneck,55,0.0,0.49839864806695416,0.0,-0.7294724325700239,0.046692580768708636,0.13406060606060605,0.9838945827232797,0.4727272727272727,0.6298361804982241,0.9863260414237455,375,0.0,1.2278710806369781,0.937202001954571,0.33866666666666667,2.0283978274454624,0.9540628263319966,3.0,True,9.0,False,,
,372,0,0.0,64,2,0.0,0.1508304364979267,-0.03157894736842115,-0.625,0.18873595895692274,-0.022724711089523564,-0.013440860215053764,0.4326811208519885,-0.011296252371916449,-0.43548387096774194,0.7923626168581421,-0.014924709572422534,18,16,0,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0.0,0.6860129423439503,0.9936842105263158,0.953125,0.8325698679408798,0.9948369961432637,372,0.026881720430107527,5.445779526746401,0.8170214658444023,0.6370967741935484,9.063475395913217,0.7558327377426358,13.0,True,,0.2,13.0,14,,map,map,67,structured_controlled_100,,10,11,bottleneck,64,0.0,0.836843378841877,-0.013440860215053764,-5.041617268756513,0.15638004968540886,0.12651209677419356,0.9621052631578947,0.328125,1.0213058268978026,0.9721122850537401,372,0.013440860215053764,5.87846064759839,0.8057252134724858,0.20161290322580644,9.85583801277136,0.7409080281702133,31.0,True,13.0,False,,
,376,1,0.0,58,2,0.0,-0.243470755630526,-0.010256410256410331,-0.3793103448275862,-0.15396394602575225,-0.006553455827968069,0.0053191489361702135,-0.09962456728866753,-0.0024153130849586812,-0.3324468085106383,0.06351362427046991,-0.0003716179172538192,10,8,0,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0.0,0.6642786099992949,0.9942307692307693,0.9482758620689655,0.7704723987240317,0.9949296623267283,376,0.007978723404255319,1.268268091247437,0.9059235553408611,0.773936170212766,1.6663792943648434,0.9146062219703347,12.0,True,,0.2,12.0,13,,map,map,68,structured_controlled_100,,2,4,bottleneck,58,0.0,0.4208078543687689,-0.013297872340425532,-0.7478356695900005,0.08046611671845649,0.12747615553925168,0.9839743589743589,0.5689655172413793,0.6165084526982795,0.9883762064987602,376,0.013297872340425532,1.1686435239587694,0.9035082422559024,0.44148936170212766,1.7298929186353134,0.9142346040530809,13.0,True,12.0,False,,
,377,2,0.0,79,2,0.0,-0.24916343673875052,-0.006149641270925876,-0.3797468354430379,-0.28770015657106063,-0.003670197508516493,-0.050397877984084884,-0.34481029216427383,0.002000321219465917,-0.47480106100795755,-0.45304068730033953,0.0013718973128060696,17,2,4,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0.0,0.8449966847142086,0.9911171848308848,0.9493670886075949,1.0076280164860754,0.9949519970142293,377,0.058355437665782495,1.0664685556679885,0.9781278745491977,0.9681697612732095,1.419966644903215,0.9909461961921158,16.0,True,,0.2,16.0,17,,map,map,69,structured_controlled_100,,13,14,bottleneck,79,0.0,0.5958332479754581,-0.007957559681697613,-0.12582501552825653,0.004839347791295356,0.07625155289930502,0.984967543559959,0.569620253164557,0.7199278599150147,0.9912817995057128,377,0.007957559681697613,0.7216582635037146,0.9801281957686636,0.493368700265252,0.9669259576028754,0.9923180935049218,21.0,True,16.0,False,,
,379,3,0.0,109,2,0.0,-0.21185793461055935,0.0008768853034023527,-0.6697247706422018,0.05225740762997666,0.00041292463402142765,-0.0554089709762533,-0.22610227319370146,0.011934636708491486,-0.5435356200527705,-0.16783846606910569,0.035209433298540205,11,0,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0.0,0.968926984235781,0.98105927744651,0.8807339449541285,1.2286880050505466,0.9900576485867236,379,0.0633245382585752,2.1418363472402566,0.8716953603735045,0.8284960422163589,3.4492482907678785,0.8332264677998705,25.0,False,,0.2,25.0,26,,map,map,70,structured_controlled_100,,4,18,bottleneck,109,0.0,0.7570690496252217,-0.0079155672823219,-1.1586650244213335,0.09830616566791639,-0.0739512478516618,0.9819361627499124,0.21100917431192662,1.2809454126805233,0.990470573220745,379,0.0079155672823219,1.9157340740465552,0.883629997081996,0.2849604221635884,3.281409824698773,0.8684359010984107,0.0,True,25.0,False,,
,375,0,0.0,39,2,0.0,-0.31717902574783713,-0.0015151515151515804,-0.2564102564102565,-0.40368074026919104,-0.002780788133461165,-0.010666666666666666,0.05104859034220377,-0.005600176847689986,-0.32266666666666666,0.43481049355517865,-0.00808976945265838,17,6,1,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.0,0.6798244684170454,0.990909090909091,0.9230769230769231,0.8462453043151476,0.9859153718986274,375,0.010666666666666666,2.3968182366689046,0.8950998452582714,0.7066666666666667,3.777576872275751,0.9021463668171635,8.0,True,,0.2,8.0,9,,map,map,71,structured_controlled_100,,19,0,bottleneck,39,0.0,0.36264544266920823,0.0,-2.0852213843419003,0.09989427098335801,0.2826666666666666,0.9893939393939394,0.6666666666666666,0.4425645640459565,0.9831345837651663,375,0.0,2.4478668270111084,0.8894996684105814,0.384,4.21238736583093,0.8940565973645052,3.0,True,8.0,False,,
,377,0,0.0,49,2,0.0,-0.16278268853012395,-0.006542056074766434,-0.22448979591836737,-0.19353968794815496,-0.00338090231172794,-0.005305039787798408,0.04688259081751989,-0.0008744825977963222,-0.28116710875331563,0.36469748966337656,-0.0005354569623309269,16,11,0,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0.0,0.5679041755442716,0.994392523364486,0.9387755102040817,0.6692645873886287,0.9902561728816722,377,0.005305039787798408,2.6278136586004606,0.9374890689675276,0.6445623342175066,3.7879300457718545,0.9588734915424552,8.0,True,,0.2,8.0,9,,map,map,72,structured_controlled_100,,11,8,bottleneck,49,0.0,0.4051214870141477,0.0,-2.269574762403833,0.05123588091998832,0.3508904888215233,0.9878504672897196,0.7142857142857143,0.47572489944047375,0.9868752705699443,377,0.0,2.6746962494179805,0.9366145863697313,0.363395225464191,4.152627535435231,0.9583380345801242,7.0,True,8.0,False,,
,377,0,0.0,51,2,0.0196078431372549,0.2865561527364394,-0.06338615512927437,-0.607843137254902,0.3324071904060203,-0.059069991933366484,0.010610079575596818,0.6196033053436079,-0.008861750884724628,-0.44031830238726793,0.8232659214601492,-0.006170274250498986,19,10,1,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.0,0.6973187829933915,0.9891576313594662,0.9411764705882353,0.8520827257699347,0.9917207888872058,377,0.002652519893899204,3.7091687003876865,0.9021001334338922,0.596816976127321,5.598880790131327,0.9143956999694197,11.0,True,,0.2,11.0,12,,map,map,73,structured_controlled_100,,13,5,bottleneck,51,0.0196078431372549,0.9838749357298309,0.00634524366775888,-3.3448970700014637,0.032533093681024305,0.17683465959328026,0.9257714762301918,0.3333333333333333,1.184489916175955,0.9326507969538393,377,0.013262599469496022,4.328772005731294,0.8932383825491675,0.15649867374005305,6.422146711591476,0.9082254257189207,34.0,True,11.0,False,,
,378,3,0.0,90,2,0.0,0.11195377641254001,-0.0005190760446405207,-0.38888888888888895,0.2668425968616971,-0.0003413973671732018,-0.005291005291005291,0.0788403166034235,-0.005230643704286497,-0.39153439153439157,0.3262196804552646,-0.0010356975844608707,5,6,1,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0.0,0.6786999569998847,0.9859849467947054,0.8,0.8526970242686532,0.9944038393570946,378,0.010582010582010581,2.189551793078266,0.8985196841215723,0.746031746031746,3.571859616341696,0.901134071575443,22.0,True,,0.2,22.0,23,,map,map,74,structured_controlled_100,,19,14,bottleneck,90,0.0,0.7906537334124247,-0.005291005291005291,-1.4777383762692646,0.09217683033277901,0.056613756613756616,0.9854658707500649,0.4111111111111111,1.1195396211303503,0.9940624419899214,378,0.005291005291005291,2.2683921096816895,0.8932890404172859,0.3544973544973545,3.8980792967969604,0.9000983739909821,39.0,True,22.0,False,,
,373,3,0.0,53,2,0.0,-0.29062566301732695,0.01225114854517606,-0.037735849056603765,-0.03135433094667217,0.020919265896783945,-0.021447721179624665,-0.08051815888677138,0.011642872107988422,-0.3672922252010724,0.09976235824093838,0.04288266682171615,8,4,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0.0,1.7058413118686315,0.8843797856049005,0.7169811320754716,2.4533802940371077,0.8677932148832084,373,0.02680965147453083,3.6746180351553908,0.752237287121008,0.7024128686327078,6.187412775687291,0.5673239848893225,14.0,False,,0.2,14.0,15,,map,map,75,structured_controlled_100,,12,10,bottleneck,53,0.0,1.4152156488513046,-0.005361930294906166,-2.178884227417315,0.13275077492108012,0.3441246395872325,0.8966309341500766,0.6792452830188679,2.4220259630904355,0.8887124807799923,373,0.005361930294906166,3.5940998762686194,0.7638801592289964,0.3351206434316354,6.28717513392823,0.6102066517110386,-1.0,True,14.0,True,,
,378,3,0.0,52,2,0.0,0.22587403884300827,0.006451612903225823,-0.3269230769230769,0.35327071353500106,0.0127738545817484,0.0,0.0012193445175412432,0.0035847013724285004,-0.3862433862433862,0.1554718328904272,0.015161849231504099,6,6,2,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0.0,0.9908894346310542,0.9346774193548387,0.7115384615384616,1.542138471702333,0.9373063851181223,378,0.0,1.9061544982213823,0.8894009890849501,0.753968253968254,2.9693325447191694,0.8859639112356639,12.0,True,,0.2,12.0,13,,map,map,76,structured_controlled_100,,13,9,bottleneck,52,0.0,1.2167634734740624,0.0,-0.6906103692648611,0.04814334180068591,0.016890516890516905,0.9411290322580645,0.38461538461538464,1.895409185237334,0.9500802396998707,378,0.0,1.9073738427389235,0.8929856904573786,0.36772486772486773,3.1248043776095966,0.901125760467168,12.0,True,12.0,False,,
,376,0,0.0,82,2,-0.036585365853658534,-0.6418187785439375,-0.0031715826197272756,-0.46341463414634143,-0.7498510018271259,-0.0014595109298687348,-0.007978723404255319,0.030790768563747406,-0.0006467829896074084,-0.48670212765957444,0.38942545152503527,0.0018645879852395852,3,12,3,structured,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0.036585365853658534,1.1563009081817255,0.9844592451633365,0.9634146341463414,1.4091763294864985,0.9913520333518765,376,0.007978723404255319,2.0229006530122553,0.9184024460156698,0.7367021276595744,3.1363236798895,0.934109346184527,15.0,True,,0.2,15.0,16,,map,map,77,structured_controlled_100,,8,2,bottleneck,82,0.0,0.5144821296377879,0.0,-1.5392092919382148,0.06353199951754684,0.25,0.9812876625436092,0.5,0.6593253276593726,0.9898925224220078,376,0.0,2.0536914215760027,0.9177556630260624,0.25,3.525749131414535,0.9359739341697666,34.0,True,15.0,False,,
