model,index,map_type,obstacle_rate,mae,mse,expanded_nodes,optimal,tie_top1_correct,tie_top1_total,high_impact_events,high_impact_unet_ordering_errors
old,4849,maze_like,0.2,6.168277940015212,93.07434745234146,21,True,17,18,0,0
old,4850,maze_like,0.3,2.231760351915393,8.16239604458796,19,True,16,16,0,0
old,4851,maze_like,0.3,6.997243615733835,126.29107080116859,20,True,14,17,0,0
old,4852,maze_like,0.3,2.0744772454102836,6.472211560252311,2,True,0,0,0,0
old,4853,maze_like,0.3,5.657847203891656,64.3837059853478,20,True,10,14,0,0
old,4854,maze_like,0.3,3.399601007717243,26.616298736423243,12,True,11,11,0,0
old,4855,maze_like,0.3,3.7742650696266455,23.79027623001778,19,True,12,18,0,0
old,4856,maze_like,0.3,4.161105122879474,36.00465945227914,10,True,9,9,0,0
old,4857,maze_like,0.3,4.90739051877579,45.036880253080874,20,True,15,15,0,0
old,4858,maze_like,0.3,2.1233434656485914,8.887728239158498,17,True,15,15,0,0
old,4859,maze_like,0.3,4.459727475669847,44.6714871667021,18,True,14,17,0,0
old,4860,maze_like,0.3,2.770127207197093,13.904396549259404,24,True,17,20,0,0
old,4861,maze_like,0.3,2.5541224743777176,11.609439697297969,23,True,12,16,0,0
old,4862,maze_like,0.3,9.412751353951014,163.32733079995324,23,True,19,19,0,0
old,4863,maze_like,0.3,6.667264225133452,76.26801775534186,15,True,12,12,0,0
old,4864,maze_like,0.3,11.001955513376743,194.04275869740036,35,True,21,29,0,0
old,4865,maze_like,0.3,3.6105542726760365,20.319121212180416,12,True,9,11,0,0
old,4866,maze_like,0.3,1.9285729481623723,6.115280572098494,2,True,0,0,0,0
old,4867,maze_like,0.3,3.3484459741587353,20.025443438527873,20,True,12,15,0,0
old,4868,maze_like,0.3,4.091919537963746,32.60317883449255,27,True,19,24,0,0
old,4869,maze_like,0.3,5.2101267652817995,53.06114865406693,17,True,14,14,0,0
old,4870,maze_like,0.3,9.558563992433381,194.7749242541984,22,True,16,18,0,0
old,4871,maze_like,0.3,12.01003236618909,254.76619555043422,30,True,23,24,0,0
old,4872,maze_like,0.3,11.623087737761752,204.26423754893293,34,True,24,30,0,0
old,4873,maze_like,0.3,4.8197926336101125,54.0598147658823,18,True,13,14,0,0
old,4874,maze_like,0.3,3.4712316062181228,27.56325447652169,11,True,0,0,0,0
old,4875,maze_like,0.4,4.0516498219864125,28.52737593941961,37,True,26,33,0,0
old,4876,maze_like,0.4,4.252189568788917,31.44447136690614,18,True,16,16,0,0
old,4877,maze_like,0.4,3.2135954861675864,19.521775807841934,11,True,0,0,0,0
old,4878,maze_like,0.4,3.7544445033441454,25.97536957541885,16,True,12,12,0,0
old,4879,maze_like,0.4,11.349600140047523,219.76454791723563,19,True,14,15,0,0
old,4880,maze_like,0.4,3.731547557854954,20.38745606179443,12,True,10,11,0,0
old,4881,maze_like,0.4,7.247321532076637,119.89113121389963,30,True,21,26,0,0
old,4882,maze_like,0.4,3.3990977078445197,17.764478083864056,13,True,12,12,0,0
old,4883,maze_like,0.4,3.1970659635650613,17.179363615032415,19,True,10,14,0,0
old,4884,maze_like,0.4,3.1723616601938898,22.81362932321132,24,True,16,19,0,0
old,4885,maze_like,0.4,3.3627523666981496,25.462036033349868,26,True,22,24,0,0
old,4886,maze_like,0.4,7.114707234921871,98.08245548963788,25,True,21,22,0,0
old,4887,maze_like,0.4,5.100259657027357,43.558987208568546,46,True,29,39,0,0
old,4888,maze_like,0.4,4.189974594161885,47.943470903826245,12,True,11,11,0,0
old,4889,maze_like,0.4,4.9921231800859625,55.29513978716655,12,True,11,11,0,0
old,4890,maze_like,0.4,6.734850244365469,90.52540954256668,36,True,29,31,0,0
old,4891,maze_like,0.4,5.593733455701308,62.7158992265832,12,True,9,9,0,0
old,4892,maze_like,0.4,6.221668922544821,100.73748402610352,15,True,11,13,0,0
old,4893,maze_like,0.4,5.713160656677145,60.058440233977976,16,True,11,11,0,0
old,4894,maze_like,0.4,2.1487211088339486,6.009001457557296,2,True,0,0,0,0
old,4895,maze_like,0.4,4.664520929599631,52.04911604445227,13,True,9,9,0,0
old,4896,maze_like,0.4,5.345014168833294,76.20350065500807,11,True,10,10,0,0
old,4897,maze_like,0.4,5.204589954052849,46.85728072688895,16,True,13,15,0,0
old,4898,maze_like,0.4,1.4244600931803386,2.7202697396380913,2,True,0,0,0,0
old,4899,maze_like,0.4,6.791392485813901,83.64455879509295,43,True,29,37,0,0
old,4900,large_block,0.1,1.117597072511106,2.328698428786091,9,True,8,8,0,0
old,4901,large_block,0.1,1.5487612243345443,4.591027840976164,13,True,12,12,0,0
old,4902,large_block,0.1,0.8894597300806562,1.5685595126953078,8,True,7,7,0,0
old,4903,large_block,0.1,0.803870314732194,1.18545537680012,9,True,8,8,0,0
old,4904,large_block,0.1,0.9247646455435042,1.9627407898354754,8,True,7,7,0,0
old,4905,large_block,0.1,0.7262083414353823,1.217324333421472,8,True,7,7,0,0
old,4906,large_block,0.1,0.6877313178653518,0.8197560248895742,8,True,7,7,0,0
old,4907,large_block,0.1,0.798374795591509,1.0942143018824082,16,True,10,10,0,0
old,4908,large_block,0.1,1.0104659739378337,2.265594460025898,8,True,7,7,0,0
old,4909,large_block,0.1,1.0184714255180765,1.9414345787074139,21,True,20,20,0,0
old,4910,large_block,0.1,0.8083969933761133,1.2573235521035506,20,True,19,19,0,0
old,4911,large_block,0.1,1.1495124705527957,1.8814563722121331,21,True,20,20,0,0
old,4912,large_block,0.1,1.7855204702057736,4.7805111204825455,25,True,17,24,0,0
old,4913,large_block,0.1,0.8839881726900737,1.390563787154217,20,True,19,19,0,0
old,4914,large_block,0.1,1.1079740965595613,2.3149922446809006,19,True,18,18,0,0
old,4915,large_block,0.1,0.9629817021859659,1.8248310666725425,12,True,0,0,0,0
old,4916,large_block,0.1,0.8530805409749349,1.2217191518860018,13,True,12,12,0,0
old,4917,large_block,0.1,0.9333260692454673,1.9510850576188568,15,True,14,14,0,0
old,4918,large_block,0.1,0.8721394374015483,1.463992256434686,8,True,7,7,0,0
old,4919,large_block,0.1,2.8323534632051315,10.092534596165956,10,True,9,9,0,0
old,4920,large_block,0.1,1.0403989064066033,2.055463282311126,15,True,14,14,0,0
old,4921,large_block,0.1,0.8319085514608849,1.2764209629767167,20,True,19,19,0,0
old,4922,large_block,0.1,1.244827417554436,2.316514249831329,22,True,21,21,0,0
old,4923,large_block,0.1,0.8777107574542363,1.4289216443061687,21,True,20,20,0,0
old,4924,large_block,0.1,1.538632196671254,3.5349411038187233,19,True,18,18,0,0
old,4925,large_block,0.2,1.0113621352492153,2.0022623822921717,11,True,10,10,0,0
old,4926,large_block,0.2,0.9834162507516643,1.8366292166242222,15,True,14,14,0,0
old,4927,large_block,0.2,0.8587960399528767,1.5457059990608941,11,True,10,10,0,0
old,4928,large_block,0.2,1.383777639189282,3.4454316921108514,12,True,11,11,0,0
old,4929,large_block,0.2,0.9955688680106021,1.7459003197677585,17,True,16,16,0,0
old,4930,large_block,0.2,1.678673062235751,5.668259563112373,15,True,14,14,0,0
old,4931,large_block,0.2,0.8502245268539379,1.5749246119645246,8,True,7,7,0,0
old,4932,large_block,0.2,0.817520423741131,1.408537753879803,8,True,7,7,0,0
old,4933,large_block,0.2,0.7597831300787024,1.1402226027683795,8,True,7,7,0,0
old,4934,large_block,0.2,0.7365584891093405,1.1044480087619102,14,True,13,13,0,0
old,4935,large_block,0.2,0.8964052488234766,1.98922798204234,11,True,10,10,0,0
old,4936,large_block,0.2,0.8905630102182956,1.414976849908495,15,True,14,14,0,0
old,4937,large_block,0.2,1.0971698675836836,2.1817257029515154,16,True,15,15,0,0
old,4938,large_block,0.2,1.1920452292028227,2.11953321662975,12,True,11,11,0,0
old,4939,large_block,0.2,0.9985484466359422,1.8615032175108157,21,True,20,20,0,0
old,4940,large_block,0.2,0.9519239345446546,1.76444980697493,20,True,19,19,0,0
old,4941,large_block,0.2,0.9319671684255203,1.6700851838935105,16,True,15,15,0,0
old,4942,large_block,0.2,1.182903163658606,2.121947732674302,22,True,21,21,0,0
old,4943,large_block,0.2,0.8049474169965833,1.2881844008242316,19,True,18,18,0,0
old,4944,large_block,0.2,1.2476474051412783,2.6412811778273912,20,True,19,19,0,0
old,4945,large_block,0.2,0.9559181839861768,1.936524228836775,17,True,16,16,0,0
old,4946,large_block,0.2,0.8987740504114251,1.5095950410337213,15,True,14,14,0,0
old,4947,large_block,0.2,0.7805642726453574,1.2764261998964594,9,True,0,0,0,0
old,4948,large_block,0.2,0.9566728696629808,1.8995710589738175,9,True,8,8,0,0
old,4949,large_block,0.2,1.263307998975118,2.8332102172722218,22,True,21,21,0,0
old,4950,large_block,0.3,1.746665470496468,6.4078859208626255,9,True,8,8,0,0
old,4951,large_block,0.3,1.4643757988859158,4.460041011230258,10,True,9,9,0,0
old,4952,large_block,0.3,5.888969325605845,52.88109547007024,36,True,18,30,2,2
old,4953,large_block,0.3,2.0649489897421036,11.936906880890684,10,True,9,9,0,0
old,4954,large_block,0.3,1.091528968825101,2.42947963253046,8,True,7,7,0,0
old,4955,large_block,0.3,1.0555520721437923,2.957470142994078,9,True,8,8,0,0
old,4956,large_block,0.3,1.4742765343699615,4.983482614867973,8,True,7,7,0,0
old,4957,large_block,0.3,1.6483786700344376,4.779348699031905,11,True,10,10,0,0
old,4958,large_block,0.3,2.548605647352007,13.039759048757322,25,True,9,22,0,0
old,4959,large_block,0.3,1.6555511638565847,5.018664386303764,12,True,11,11,0,0
old,4960,large_block,0.3,1.3084050228540924,2.9454375794316965,12,True,11,11,0,0
old,4961,large_block,0.3,2.0234729460607177,11.368105206813484,9,True,8,8,0,0
old,4962,large_block,0.3,1.1782809112991035,3.1710002529421617,12,True,11,11,0,0
old,4963,large_block,0.3,2.000859192787037,5.919174267212182,10,True,0,0,0,0
old,4964,large_block,0.3,3.05505005385738,13.227641969868666,13,True,9,9,0,0
old,4965,large_block,0.3,1.64844146193493,4.468685230961454,25,True,22,22,0,0
old,4966,large_block,0.3,2.7531971325163855,9.733390303431726,11,True,10,10,0,0
old,4967,large_block,0.3,1.4573307814125418,3.5763367263385195,11,True,10,10,0,0
old,4968,large_block,0.3,3.3412045013467107,25.713463799481413,9,True,8,8,0,0
old,4969,large_block,0.3,1.1975756770129813,2.8995988662757664,11,True,10,10,0,0
old,4970,large_block,0.3,3.069304619891203,23.041785942263974,9,True,8,8,0,0
old,4971,large_block,0.3,1.4848216239640961,4.455317669829527,9,True,8,8,0,0
old,4972,large_block,0.3,2.568520803404393,17.539900658016894,9,True,0,0,0,0
old,4973,large_block,0.3,2.317024572427014,9.495282575915963,11,True,10,10,0,0
old,4974,large_block,0.3,1.2346023308770946,3.0513296544699875,9,True,8,8,0,0
old,4975,large_block,0.4,1.5938756841070512,4.218908649197981,9,True,7,7,0,0
old,4976,large_block,0.4,2.6378704161333615,20.631384234164084,8,True,7,7,0,0
old,4977,large_block,0.4,2.5311934385229558,9.72147536094608,11,True,10,10,0,0
old,4978,large_block,0.4,1.3101820826865314,3.813468413503668,8,True,7,7,0,0
old,4979,large_block,0.4,1.9013397830516794,6.198390721779151,11,True,10,10,0,0
old,4980,large_block,0.4,2.2948765639335877,9.144228612297049,10,True,9,9,0,0
old,4981,large_block,0.4,3.825249504342855,27.033418324589565,10,True,9,9,0,0
old,4982,large_block,0.4,2.1239027031670417,6.848083451898975,12,True,10,10,0,0
old,4983,large_block,0.4,1.7682414977446845,5.3016881321169524,14,True,8,8,0,0
old,4984,large_block,0.4,1.4736486838164506,3.945038666813185,12,True,11,11,0,0
old,4985,large_block,0.4,1.7058373618148157,5.829986965226167,9,True,8,8,0,0
old,4986,large_block,0.4,1.3312751636948696,3.7447259966675417,8,True,7,7,0,0
old,4987,large_block,0.4,1.8217347739931506,6.475666874725763,11,True,10,10,0,0
old,4988,large_block,0.4,1.540826022444895,4.848725597151964,11,True,0,0,0,0
old,4989,large_block,0.4,2.554508800000216,11.055590714255612,19,True,5,10,0,0
old,4990,large_block,0.4,1.3217694945080698,3.1004603536964157,10,True,9,9,0,0
old,4991,large_block,0.4,1.2897858159735023,2.8506377163444325,9,True,8,8,0,0
old,4992,large_block,0.4,1.3433592652165613,3.4425680185716936,12,True,11,11,0,0
old,4993,large_block,0.4,2.382125689341209,9.958735640890163,10,True,9,9,0,0
old,4994,large_block,0.4,2.148759648778672,12.153207593661206,8,True,7,7,0,0
old,4995,large_block,0.4,1.0503812340203296,2.6163448688063182,10,True,9,9,0,0
old,4996,large_block,0.4,1.079043266185917,2.155715486648846,11,True,10,10,0,0
old,4997,large_block,0.4,1.176198326999491,2.4177757869653003,10,True,9,9,0,0
old,4998,large_block,0.4,1.2558338294858518,2.788471491944965,9,True,8,8,0,0
old,4999,large_block,0.4,1.4074613943956684,3.3075753415747635,15,True,13,13,0,0
expanded,4500,open_random,0.1,0.47409619168681993,0.4862287480781691,9,True,8,8,0,0
expanded,4501,open_random,0.1,0.6677364048160864,0.7542231292495103,10,True,9,9,0,0
expanded,4502,open_random,0.1,0.4146038342121593,0.44038125925124916,8,True,7,7,0,0
expanded,4503,open_random,0.1,0.49198961903227023,0.4130157903379646,11,True,10,10,0,0
expanded,4504,open_random,0.1,0.5588875704229215,0.746786016552316,11,True,10,10,0,0
expanded,4505,open_random,0.1,0.31975632199058635,0.17876482316538406,9,True,8,8,0,0
expanded,4506,open_random,0.1,0.40795884507425717,0.3095305223819002,12,True,10,10,0,0
expanded,4507,open_random,0.1,0.34949261810864024,0.29458287960289875,8,True,7,7,0,0
expanded,4508,open_random,0.1,0.30504046742980545,0.16115355717488514,9,True,0,0,0,0
expanded,4509,open_random,0.1,0.3191392014072117,0.19099418064877383,10,True,9,9,0,0
expanded,4510,open_random,0.1,0.37786336343609883,0.27643888153275925,10,True,9,9,0,0
expanded,4511,open_random,0.1,0.41477759657325325,0.3467752252684852,10,True,9,9,0,0
expanded,4512,open_random,0.1,0.2876011334651009,0.17261830203440745,9,True,8,8,0,0
expanded,4513,open_random,0.1,0.5029645308809253,0.44966592825790047,10,True,9,9,0,0
expanded,4514,open_random,0.1,0.9404416408803727,1.212549024607816,9,True,8,8,0,0
expanded,4515,open_random,0.1,0.9191335018943337,3.1831124300055547,13,True,11,11,0,0
expanded,4516,open_random,0.1,0.6017245730308637,0.8860012233699682,12,True,11,11,0,0
expanded,4517,open_random,0.1,0.30952935434330653,0.19509526719339018,8,True,7,7,0,0
expanded,4518,open_random,0.1,0.5840871494425379,0.8477296140185473,9,True,8,8,0,0
expanded,4519,open_random,0.1,0.6157098557009841,0.9932147785527844,12,True,9,9,0,0
expanded,4520,open_random,0.1,0.4506284848065443,0.45006325532954433,8,True,7,7,0,0
expanded,4521,open_random,0.1,0.33109169365608526,0.2035340227965925,9,True,7,7,0,0
expanded,4522,open_random,0.1,0.546870734919323,0.7338095616334915,13,True,4,4,0,0
expanded,4523,open_random,0.1,0.757320240949807,0.7691524213102321,9,True,8,8,0,0
expanded,4524,open_random,0.1,0.9530852358548247,1.1798824470755809,15,True,13,13,0,0
expanded,4525,open_random,0.2,0.4953858701999371,0.5210512166350916,8,True,7,7,0,0
expanded,4526,open_random,0.2,1.1037339966792565,2.335997869083799,13,True,12,12,0,0
expanded,4527,open_random,0.2,1.1326035399684848,2.2426336686256354,18,True,13,17,0,0
expanded,4528,open_random,0.2,1.2107297774517174,3.4754593677467684,18,True,17,17,0,0
expanded,4529,open_random,0.2,0.6715672212040684,0.9983363210946967,11,True,9,9,0,0
expanded,4530,open_random,0.2,0.7836837612579917,1.0482768594509644,8,True,7,7,0,0
expanded,4531,open_random,0.2,0.8486418645583724,1.204138160164675,13,True,8,12,0,0
expanded,4532,open_random,0.2,0.4568358151934298,0.37566111144775743,9,True,8,8,0,0
expanded,4533,open_random,0.2,0.5562078190661806,0.6239691389006999,8,True,7,7,0,0
expanded,4534,open_random,0.2,0.6148434798776007,0.7493601505057887,8,True,7,7,0,0
expanded,4535,open_random,0.2,0.8743717986860393,1.5056698258565073,15,True,13,13,0,0
expanded,4536,open_random,0.2,0.8319461583710326,1.132080134647404,9,True,7,7,0,0
expanded,4537,open_random,0.2,0.9844271753773545,2.148797576543178,17,True,11,16,0,0
expanded,4538,open_random,0.2,0.5269261462871845,0.4923960115926629,10,True,9,9,0,0
expanded,4539,open_random,0.2,1.068751879218148,2.856506635610388,19,True,12,15,0,0
expanded,4540,open_random,0.2,1.7157440843060612,7.211332181844301,10,True,8,8,0,0
expanded,4541,open_random,0.2,0.6720689242705703,0.8281401999277216,11,True,10,10,0,0
expanded,4542,open_random,0.2,1.5719892926186136,8.000477926680805,12,True,9,9,0,0
expanded,4543,open_random,0.2,0.9504394935779884,1.5986245882090255,11,True,9,9,0,0
expanded,4544,open_random,0.2,0.6870070717101281,0.8598798196476654,9,True,4,4,0,0
expanded,4545,open_random,0.2,2.3107863253700853,13.650292371080011,23,True,20,20,0,0
expanded,4546,open_random,0.2,0.9515734466357029,1.63534443984006,10,True,8,9,0,0
expanded,4547,open_random,0.2,0.7803380068825798,1.809664959397361,12,True,8,8,0,0
expanded,4548,open_random,0.2,0.7313880389353197,0.9426363742385548,10,True,8,9,0,0
expanded,4549,open_random,0.2,1.8647927153855561,12.815462992759672,13,True,12,12,0,0
expanded,4550,open_random,0.3,2.950839256806807,16.566500620406348,14,True,12,12,0,0
expanded,4551,open_random,0.3,3.868270155528317,27.36066831314881,14,True,10,10,0,0
expanded,4552,open_random,0.3,1.4619587765290187,3.7097664523739105,12,True,10,10,0,0
expanded,4553,open_random,0.3,2.015016729930579,9.329599616043993,15,True,11,11,0,0
expanded,4554,open_random,0.3,1.176424772059385,3.3264741939765905,10,True,9,9,0,0
expanded,4555,open_random,0.3,1.829197335587098,5.418152165860091,12,True,10,10,0,0
expanded,4556,open_random,0.3,1.042234552667496,1.868610965946031,15,True,12,13,0,0
expanded,4557,open_random,0.3,2.214061838388443,8.002935844599415,19,True,13,18,0,0
expanded,4558,open_random,0.3,1.4542278996173372,4.547922143278139,26,True,21,25,0,0
expanded,4559,open_random,0.3,0.9893956463646005,1.9461919789879516,8,True,7,7,0,0
expanded,4560,open_random,0.3,4.013798176810361,24.516788390001402,20,True,15,15,0,0
expanded,4561,open_random,0.3,1.0527228470891714,1.9712862893482213,10,True,9,9,0,0
expanded,4562,open_random,0.3,1.1218098640220315,3.598912184425137,12,True,11,11,0,0
expanded,4563,open_random,0.3,0.7532669563490645,1.083659386268514,8,True,7,7,0,0
expanded,4564,open_random,0.3,1.0879983046500803,2.1798558972921236,12,True,10,10,0,0
expanded,4565,open_random,0.3,1.477874574294457,3.222965160744296,10,True,8,8,0,0
expanded,4566,open_random,0.3,1.792256746481472,5.5558546951492565,9,True,5,5,0,0
expanded,4567,open_random,0.3,0.7472941806683173,1.1659596037734032,5,True,4,4,0,0
expanded,4568,open_random,0.3,1.1215718060850621,2.979064639914089,8,True,7,7,0,0
expanded,4569,open_random,0.3,2.411299650036559,11.78761176901003,15,True,13,13,0,0
expanded,4570,open_random,0.3,3.021369520408004,15.247796708713865,11,True,9,9,0,0
expanded,4571,open_random,0.3,5.039698401259051,43.834420869934036,16,True,14,14,0,0
expanded,4572,open_random,0.3,2.100420065304863,17.124424993834232,20,True,17,17,0,0
expanded,4573,open_random,0.3,1.7957918907733674,9.216185708308661,9,True,6,6,0,0
expanded,4574,open_random,0.3,2.3816679983376607,7.6421236801474235,22,True,15,16,0,0
expanded,4575,open_random,0.4,2.5676887310468235,11.938149057034135,12,True,10,10,0,0
expanded,4576,open_random,0.4,1.6961130830976698,5.832481921249197,10,True,9,9,0,0
expanded,4577,open_random,0.4,0.8401366440873397,1.7206676360072246,3,True,0,0,0,0
expanded,4578,open_random,0.4,5.738249841046199,71.08490994184275,17,True,14,16,0,0
expanded,4579,open_random,0.4,2.153804420038711,11.08756216168399,4,True,0,0,0,0
expanded,4580,open_random,0.4,3.592660104030888,26.612891196533432,15,True,6,9,0,0
expanded,4581,open_random,0.4,3.357605046696133,18.86631198125123,3,True,0,0,0,0
expanded,4582,open_random,0.4,1.1407707569609702,2.1763964817531685,13,True,9,9,0,0
expanded,4583,open_random,0.4,3.9969543511012815,39.59313009296321,6,True,0,0,0,0
expanded,4584,open_random,0.4,2.466082148494259,10.818551902660799,28,True,21,23,0,0
expanded,4585,open_random,0.4,0.5973492622375488,0.607554300464966,2,True,0,0,0,0
expanded,4586,open_random,0.4,3.6096618370672244,20.722250813533307,14,True,13,13,0,0
expanded,4587,open_random,0.4,4.443619060395944,26.975550571851354,21,True,18,19,0,0
expanded,4588,open_random,0.4,2.5274796724319457,11.736393559069068,8,True,6,6,0,0
expanded,4589,open_random,0.4,0.9008487409779004,1.8442919114632015,4,True,0,0,0,0
expanded,4590,open_random,0.4,2.385236816871457,13.010181374847221,16,True,13,13,0,0
expanded,4591,open_random,0.4,1.0424869927493008,1.7341068587029,2,True,0,0,0,0
expanded,4592,open_random,0.4,0.8602915067564357,1.224974607187985,5,True,3,3,0,0
expanded,4593,open_random,0.4,0.5504832193255424,0.8324001813045983,2,True,0,0,0,0
expanded,4594,open_random,0.4,1.0167982710732355,1.5915416609006552,4,True,0,0,0,0
expanded,4595,open_random,0.4,4.402238302727036,57.74966767405579,18,True,14,14,0,0
expanded,4596,open_random,0.4,4.815117718208404,50.04424608625778,7,True,6,6,0,0
expanded,4597,open_random,0.4,1.1399647380624498,1.7355423205625296,4,True,3,3,0,0
expanded,4598,open_random,0.4,2.4038080747681434,9.925290769122721,16,True,13,13,0,0
expanded,4599,open_random,0.4,0.5327631036440531,0.488643732544124,4,True,3,3,0,0
expanded,4600,narrow_corridor,0.1,0.46503468982453616,0.36996877041108284,8,True,7,7,0,0
expanded,4601,narrow_corridor,0.1,0.5162008532853885,0.4591391307441979,13,True,12,12,0,0
expanded,4602,narrow_corridor,0.1,0.47405073522402086,0.33984179695571515,19,True,18,18,0,0
expanded,4603,narrow_corridor,0.1,0.3937633601583053,0.2695600953515415,20,True,15,15,0,0
expanded,4604,narrow_corridor,0.1,0.42700173161750615,0.29778090218964903,14,True,13,13,0,0
expanded,4605,narrow_corridor,0.1,0.5135075083360986,0.4591889889609285,23,True,22,22,0,0
expanded,4606,narrow_corridor,0.1,0.3565069299053263,0.2219571285923166,23,True,22,22,0,0
expanded,4607,narrow_corridor,0.1,0.40107616934665413,0.284181835418607,88,True,83,84,29,0
expanded,4608,narrow_corridor,0.1,0.4343344446079272,0.3476315557621347,15,True,7,7,0,0
expanded,4609,narrow_corridor,0.1,0.38057987503359253,0.2272299926951907,11,True,10,10,0,0
expanded,4610,narrow_corridor,0.1,0.3626074668972991,0.26175708137866394,7,True,6,6,0,0
expanded,4611,narrow_corridor,0.1,0.5288723885455978,0.3807255800270511,8,True,7,7,0,0
expanded,4612,narrow_corridor,0.1,0.27990385432576026,0.12161320087891295,7,True,6,6,0,0
expanded,4613,narrow_corridor,0.1,0.37490552522559867,0.26816851722724133,8,True,7,7,0,0
expanded,4614,narrow_corridor,0.1,0.3146686467611901,0.16882740513207697,10,True,9,9,0,0
expanded,4615,narrow_corridor,0.1,0.602141908256807,0.6392368627767059,11,True,10,10,0,0
expanded,4616,narrow_corridor,0.1,0.4745286841725194,0.3838698851887512,14,True,0,0,0,0
expanded,4617,narrow_corridor,0.1,0.3794646641654426,0.2659014952388657,13,True,10,12,0,0
expanded,4618,narrow_corridor,0.1,0.4640439829161001,0.3767614275808052,7,True,0,0,0,0
expanded,4619,narrow_corridor,0.1,0.7428814648754067,0.9438412175423291,9,True,0,0,0,0
expanded,4620,narrow_corridor,0.1,0.42315076677887525,0.27061745702051343,18,True,17,17,0,0
expanded,4621,narrow_corridor,0.1,0.3518007691477386,0.200807555104363,24,True,23,23,0,0
expanded,4622,narrow_corridor,0.1,0.560327896960946,0.41545363601930196,19,True,17,17,0,0
